4000 | 20
Particle position x_1 (cm), Particle 1 position y_1 (cm), velocity_x, velocity_y |  x_2,y_2,v_x,v_y ; ...
2.69463,2.70395,4.67253,-0.00096771|4.00881,1.05342,0.606408,1.63183|0.987606,0.417328,3.30404,-1.95555|3.77127,0.0461776,0.559241,-1.0279|4.90026,4.00531,2.35921,-1.57697|4.81385,2.93731,4.87198,0.565573|3.02531,1.23257,4.61677,-1.66743|3.69229,3.72396,1.46504,4.43262|3.54869,1.35821,1.20177,-4.85097|2.56657,0.965503,3.91058,-4.33649|0.220877,1.27937,0.459321,1.09547|2.4888,0.915641,2.52109,-0.850114|2.6277,0.532291,3.95913,2.43172|3.88302,3.31839,1.39485,-3.20263|2.87049,0.838683,2.97447,1.67062|1.10065,0.585731,0.56382,-4.16235|4.77725,3.45884,1.4526,2.35505|2.83865,1.39343,1.13788,-4.05212|2.61924,2.21781,3.58788,-1.89709|3.91062,1.44773,2.67202,0.86334|
2.6993,2.70395,4.67253,-0.00096771|4.00942,1.05505,0.606408,1.63183|0.99091,0.415373,3.30404,-1.95555|3.77182,0.0451497,0.559241,-1.0279|4.90262,4.00373,2.35921,-1.57697|4.81872,2.93788,4.87198,0.565573|3.02993,1.2309,4.61677,-1.66743|3.69375,3.72839,1.46504,4.43262|3.54989,1.35336,1.20177,-4.85097|2.57048,0.961167,3.91058,-4.33649|0.221337,1.28047,0.459321,1.09547|2.49132,0.914791,2.52109,-0.850114|2.63166,0.534723,3.95913,2.43172|3.88442,3.31519,1.39485,-3.20263|2.87346,0.840354,2.97447,1.67062|1.10121,0.581568,0.56382,-4.16235|4.7787,3.46119,1.4526,2.35505|2.83979,1.38938,1.13788,-4.05212|2.62283,2.21592,3.58788,-1.89709|3.91329,1.44859,2.67202,0.86334|
2.70397,2.70395,4.67253,-0.00096771|4.01002,1.05668,0.606408,1.63183|0.994214,0.413417,3.30404,-1.95555|3.77238,0.0441218,0.559241,-1.0279|4.90498,4.00215,2.35921,-1.57697|4.82359,2.93844,4.87198,0.565573|3.03454,1.22924,4.61677,-1.66743|3.69522,3.73283,1.46504,4.43262|3.55109,1.34851,1.20177,-4.85097|2.57439,0.95683,3.91058,-4.33649|0.221796,1.28156,0.459321,1.09547|2.49384,0.913941,2.52109,-0.850114|2.63562,0.537155,3.95913,2.43172|3.88581,3.31198,1.39485,-3.20263|2.87644,0.842024,2.97447,1.67062|1.10177,0.577406,0.56382,-4.16235|4.78016,3.46355,1.4526,2.35505|2.84092,1.38533,1.13788,-4.05212|2.62642,2.21402,3.58788,-1.89709|3.91596,1.44945,2.67202,0.86334|
2.70864,2.70395,4.67253,-0.00096771|4.01063,1.05831,0.606408,1.63183|0.997518,0.411462,3.30404,-1.95555|3.77294,0.0430939,0.559241,-1.0279|4.90734,4.00057,2.35921,-1.57697|4.82846,2.93901,4.87198,0.565573|3.03916,1.22757,4.61677,-1.66743|3.69669,3.73726,1.46504,4.43262|3.55229,1.34366,1.20177,-4.85097|2.5783,0.952494,3.91058,-4.33649|0.222255,1.28266,0.459321,1.09547|2.49636,0.913091,2.52109,-0.850114|2.63958,0.539586,3.95913,2.43172|3.8872,3.30878,1.39485,-3.20263|2.87941,0.843695,2.97447,1.67062|1.10234,0.573244,0.56382,-4.16235|4.78161,3.4659,1.4526,2.35505|2.84206,1.38127,1.13788,-4.05212|2.63001,2.21212,3.58788,-1.89709|3.91864,1.45032,2.67202,0.86334|
2.71332,2.70394,4.67253,-0.00096771|4.01124,1.05995,0.606408,1.63183|1.00082,0.409506,3.30404,-1.95555|3.7735,0.042066,0.559241,-1.0279|4.9097,3.999,2.35921,-1.57697|4.83334,2.93957,4.87198,0.565573|3.04378,1.2259,4.61677,-1.66743|3.69815,3.74169,1.46504,4.43262|3.5535,1.33881,1.20177,-4.85097|2.58221,0.948157,3.91058,-4.33649|0.222715,1.28376,0.459321,1.09547|2.49888,0.912241,2.52109,-0.850114|2.64354,0.542018,3.95913,2.43172|3.8886,3.30558,1.39485,-3.20263|2.88239,0.845366,2.97447,1.67062|1.1029,0.569081,0.56382,-4.16235|4.78306,3.46826,1.4526,2.35505|2.8432,1.37722,1.13788,-4.05212|2.63359,2.21023,3.58788,-1.89709|3.92131,1.45118,2.67202,0.86334|
2.71799,2.70394,4.67253,-0.00096771|4.01184,1.06158,0.606408,1.63183|1.00413,0.407551,3.30404,-1.95555|3.77406,0.0410381,0.559241,-1.0279|4.91206,3.99742,2.35921,-1.57697|4.83821,2.94014,4.87198,0.565573|3.0484,1.22423,4.61677,-1.66743|3.69962,3.74612,1.46504,4.43262|3.5547,1.33396,1.20177,-4.85097|2.58612,0.943821,3.91058,-4.33649|0.223174,1.28485,0.459321,1.09547|2.50141,0.911391,2.52109,-0.850114|2.64749,0.54445,3.95913,2.43172|3.88999,3.30238,1.39485,-3.20263|2.88536,0.847036,2.97447,1.67062|1.10347,0.564919,0.56382,-4.16235|4.78451,3.47061,1.4526,2.35505|2.84434,1.37317,1.13788,-4.05212|2.63718,2.20833,3.58788,-1.89709|3.92398,1.45204,2.67202,0.86334|
2.72266,2.70394,4.67253,-0.00096771|4.01245,1.06321,0.606408,1.63183|1.00743,0.405595,3.30404,-1.95555|3.77462,0.0400102,0.559241,-1.0279|4.91442,3.99584,2.35921,-1.57697|4.84308,2.94071,4.87198,0.565573|3.05301,1.22257,4.61677,-1.66743|3.70108,3.75056,1.46504,4.43262|3.5559,1.3291,1.20177,-4.85097|2.59003,0.939484,3.91058,-4.33649|0.223633,1.28595,0.459321,1.09547|2.50393,0.910541,2.52109,-0.850114|2.65145,0.546882,3.95913,2.43172|3.89139,3.29917,1.39485,-3.20263|2.88834,0.848707,2.97447,1.67062|1.10403,0.560757,0.56382,-4.16235|4.78597,3.47297,1.4526,2.35505|2.84547,1.36912,1.13788,-4.05212|2.64077,2.20643,3.58788,-1.89709|3.92665,1.45291,2.67202,0.86334|
2.72733,2.70394,4.67253,-0.00096771|4.01305,1.06484,0.606408,1.63183|1.01073,0.40364,3.30404,-1.95555|3.77518,0.0389823,0.559241,-1.0279|4.91677,3.99427,2.35921,-1.57697|4.84795,2.94127,4.87198,0.565573|3.05763,1.2209,4.61677,-1.66743|3.70255,3.75499,1.46504,4.43262|3.5571,1.32425,1.20177,-4.85097|2.59394,0.935148,3.91058,-4.33649|0.224093,1.28704,0.459321,1.09547|2.50645,0.909691,2.52109,-0.850114|2.65541,0.549313,3.95913,2.43172|3.89278,3.29597,1.39485,-3.20263|2.89131,0.850377,2.97447,1.67062|1.10459,0.556594,0.56382,-4.16235|4.78742,3.47532,1.4526,2.35505|2.84661,1.36507,1.13788,-4.05212|2.64436,2.20453,3.58788,-1.89709|3.92932,1.45377,2.67202,0.86334|
2.73201,2.70394,4.67253,-0.00096771|4.01366,1.06647,0.606408,1.63183|1.01404,0.401684,3.30404,-1.95555|3.77574,0.0379544,0.559241,-1.0279|4.91913,3.99269,2.35921,-1.57697|4.85282,2.94184,4.87198,0.565573|3.06225,1.21923,4.61677,-1.66743|3.70401,3.75942,1.46504,4.43262|3.5583,1.3194,1.20177,-4.85097|2.59785,0.930811,3.91058,-4.33649|0.224552,1.28814,0.459321,1.09547|2.50897,0.908841,2.52109,-0.850114|2.65937,0.551745,3.95913,2.43172|3.89418,3.29277,1.39485,-3.20263|2.89429,0.852048,2.97447,1.67062|1.10516,0.552432,0.56382,-4.16235|4.78887,3.47768,1.4526,2.35505|2.84775,1.36101,1.13788,-4.05212|2.64794,2.20264,3.58788,-1.89709|3.932,1.45463,2.67202,0.86334|
2.73668,2.70394,4.67253,-0.00096771|4.01427,1.06811,0.606408,1.63183|1.01734,0.399728,3.30404,-1.95555|3.7763,0.0369265,0.559241,-1.0279|4.92149,3.99111,2.35921,-1.57697|4.8577,2.9424,4.87198,0.565573|3.06686,1.21756,4.61677,-1.66743|3.70548,3.76385,1.46504,4.43262|3.5595,1.31455,1.20177,-4.85097|2.60177,0.926475,3.91058,-4.33649|0.225011,1.28923,0.459321,1.09547|2.51149,0.90799,2.52109,-0.850114|2.66333,0.554177,3.95913,2.43172|3.89557,3.28957,1.39485,-3.20263|2.89726,0.853719,2.97447,1.67062|1.10572,0.548269,0.56382,-4.16235|4.79032,3.48003,1.4526,2.35505|2.84889,1.35696,1.13788,-4.05212|2.65153,2.20074,3.58788,-1.89709|3.93467,1.4555,2.67202,0.86334|
