7695
0.002, 2,-0,0
0.004, 2,-0.00133333,1
0.00599999, 2,-0.00266667,2
0.00799999, 1.99999,-0.004,3
0.00999997, 1.99999,-0.00533332,4
0.012, 1.99998,-0.00666665,5
0.0139999, 1.99997,-0.00799997,6
0.0159999, 1.99996,-0.00933328,7
0.0179998, 1.99995,-0.0106666,8
0.0199998, 1.99994,-0.0119999,9
0.0219997, 1.99993,-0.0133332,10
0.0239996, 1.99991,-0.0146665,11
0.0259995, 1.9999,-0.0159997,12
0.0279994, 1.99988,-0.017333,13
0.0299993, 1.99986,-0.0186663,14
0.0319991, 1.99984,-0.0199995,15
0.0339989, 1.99982,-0.0213327,16
0.0359987, 1.9998,-0.0226659,17
0.0379985, 1.99977,-0.0239991,18
0.0399982, 1.99975,-0.0253323,19
0.0419979, 1.99972,-0.0266655,20
0.0439976, 1.99969,-0.0279986,21
0.0459973, 1.99966,-0.0293318,22
0.0479969, 1.99963,-0.0306649,23
0.0499965, 1.9996,-0.031998,24
0.0519961, 1.99957,-0.033331,25
0.0539956, 1.99953,-0.0346641,26
0.0559951, 1.9995,-0.0359971,27
0.0579946, 1.99946,-0.0373301,28
0.059994, 1.99942,-0.0386631,29
0.0619934, 1.99938,-0.039996,30
0.0639927, 1.99934,-0.0413289,31
0.065992, 1.9993,-0.0426618,32
0.0679913, 1.99925,-0.0439947,33
0.0699905, 1.99921,-0.0453275,34
0.0719896, 1.99916,-0.0466603,35
0.0739888, 1.99911,-0.0479931,36
0.0759878, 1.99906,-0.0493258,37
0.0779868, 1.99901,-0.0506585,38
0.0799858, 1.99896,-0.0519912,39
0.0819847, 1.99891,-0.0533239,40
0.0839835, 1.99885,-0.0546565,41
0.0859823, 1.9988,-0.055989,42
0.0879811, 1.99874,-0.0573216,43
0.0899798, 1.99868,-0.0586541,44
0.0919784, 1.99862,-0.0599865,45
0.0939769, 1.99856,-0.0613189,46
0.0959754, 1.9985,-0.0626513,47
0.0979739, 1.99843,-0.0639836,48
0.0999722, 1.99837,-0.0653159,49
0.101971, 1.9983,-0.0666482,50
0.103969, 1.99823,-0.0679804,51
0.105967, 1.99816,-0.0693125,52
0.107965, 1.99809,-0.0706446,53
0.109963, 1.99802,-0.0719767,54
0.111961, 1.99795,-0.0733087,55
0.113959, 1.99787,-0.0746407,56
0.115957, 1.9978,-0.0759726,57
0.117954, 1.99772,-0.0773044,58
0.119952, 1.99764,-0.0786363,59
0.12195, 1.99756,-0.079968,60
0.123947, 1.99748,-0.0812997,61
0.125944, 1.9974,-0.0826314,62
0.127942, 1.99731,-0.083963,63
0.129939, 1.99723,-0.0852945,64
0.131936, 1.99714,-0.086626,65
0.133933, 1.99705,-0.0879574,66
0.13593, 1.99696,-0.0892888,67
0.137927, 1.99687,-0.0906201,68
0.139924, 1.99678,-0.0919513,69
0.14192, 1.99669,-0.0932825,70
0.143917, 1.99659,-0.0946137,71
0.145914, 1.9965,-0.0959447,72
0.14791, 1.9964,-0.0972757,73
0.149906, 1.9963,-0.0986067,74
0.151902, 1.9962,-0.0999375,75
0.153899, 1.9961,-0.101268,76
0.155895, 1.996,-0.102599,77
0.15789, 1.99589,-0.10393,78
0.159886, 1.99579,-0.10526,79
0.161882, 1.99568,-0.106591,80
0.163878, 1.99557,-0.107921,81
0.165873, 1.99546,-0.109252,82
0.167868, 1.99535,-0.110582,83
0.169864, 1.99524,-0.111912,84
0.171859, 1.99513,-0.113242,85
0.173854, 1.99501,-0.114572,86
0.175849, 1.9949,-0.115902,87
0.177843, 1.99478,-0.117232,88
0.179838, 1.99466,-0.118562,89
0.181833, 1.99454,-0.119892,90
0.183827, 1.99442,-0.121222,91
0.185821, 1.9943,-0.122551,92
0.187816, 1.99417,-0.123881,93
0.18981, 1.99405,-0.12521,94
0.191803, 1.99392,-0.12654,95
0.193797, 1.9938,-0.127869,96
0.195791, 1.99367,-0.129198,97
0.197784, 1.99354,-0.130527,98
0.199778, 1.9934,-0.131856,99
0.201771, 1.99327,-0.133185,100
0.203764, 1.99314,-0.134514,101
0.205757, 1.993,-0.135843,102
0.20775, 1.99286,-0.137172,103
0.209743, 1.99272,-0.1385,104
0.211735, 1.99258,-0.139829,105
0.213728, 1.99244,-0.141157,106
0.21572, 1.9923,-0.142485,107
0.217712, 1.99216,-0.143813,108
0.219704, 1.99201,-0.145142,109
0.221696, 1.99187,-0.14647,110
0.223688, 1.99172,-0.147797,111
0.22568, 1.99157,-0.149125,112
0.227671, 1.99142,-0.150453,113
0.229662, 1.99127,-0.151781,114
0.231653, 1.99111,-0.153108,115
0.233644, 1.99096,-0.154436,116
0.235635, 1.9908,-0.155763,117
0.237626, 1.99065,-0.15709,118
0.239616, 1.99049,-0.158417,119
0.241607, 1.99033,-0.159744,120
0.243597, 1.99017,-0.161071,121
0.245587, 1.99,-0.162398,122
0.247577, 1.98984,-0.163724,123
0.249566, 1.98968,-0.165051,124
0.251556, 1.98951,-0.166377,125
0.253545, 1.98934,-0.167704,126
0.255534, 1.98917,-0.16903,127
0.257523, 1.989,-0.170356,128
0.259512, 1.98883,-0.171682,129
0.261501, 1.98866,-0.173008,130
0.263489, 1.98848,-0.174334,131
0.265478, 1.98831,-0.175659,132
0.267466, 1.98813,-0.176985,133
0.269454, 1.98795,-0.17831,134
0.271441, 1.98777,-0.179636,135
0.273429, 1.98759,-0.180961,136
0.275416, 1.98741,-0.182286,137
0.277404, 1.98723,-0.183611,138
0.279391, 1.98704,-0.184936,139
0.281378, 1.98685,-0.18626,140
0.283364, 1.98667,-0.187585,141
0.285351, 1.98648,-0.188909,142
0.287337, 1.98629,-0.190234,143
0.289323, 1.9861,-0.191558,144
0.291309, 1.9859,-0.192882,145
0.293295, 1.98571,-0.194206,146
0.29528, 1.98551,-0.19553,147
0.297265, 1.98532,-0.196853,148
0.299251, 1.98512,-0.198177,149
0.301236, 1.98492,-0.1995,150
0.30322, 1.98472,-0.200824,151
0.305205, 1.98452,-0.202147,152
0.307189, 1.98431,-0.20347,153
0.309173, 1.98411,-0.204793,154
0.311157, 1.9839,-0.206115,155
0.313141, 1.98369,-0.207438,156
0.315124, 1.98349,-0.208761,157
0.317108, 1.98328,-0.210083,158
0.319091, 1.98306,-0.211405,159
0.321073, 1.98285,-0.212727,160
0.323056, 1.98264,-0.214049,161
0.325038, 1.98242,-0.215371,162
0.327021, 1.98221,-0.216692,163
0.329003, 1.98199,-0.218014,164
0.330984, 1.98177,-0.219335,165
0.332966, 1.98155,-0.220656,166
0.334947, 1.98133,-0.221977,167
0.336928, 1.9811,-0.223298,168
0.338909, 1.98088,-0.224619,169
0.34089, 1.98065,-0.22594,170
0.34287, 1.98042,-0.22726,171
0.344851, 1.9802,-0.22858,172
0.346831, 1.97997,-0.2299,173
0.34881, 1.97973,-0.23122,174
0.35079, 1.9795,-0.23254,175
0.352769, 1.97927,-0.23386,176
0.354748, 1.97903,-0.235179,177
0.356727, 1.9788,-0.236499,178
0.358705, 1.97856,-0.237818,179
0.360684, 1.97832,-0.239137,180
0.362662, 1.97808,-0.240456,181
0.36464, 1.97784,-0.241775,182
0.366617, 1.97759,-0.243093,183
0.368595, 1.97735,-0.244412,184
0.370572, 1.9771,-0.24573,185
0.372549, 1.97686,-0.247048,186
0.374525, 1.97661,-0.248366,187
0.376502, 1.97636,-0.249683,188
0.378478, 1.97611,-0.251001,189
0.380454, 1.97586,-0.252318,190
0.382429, 1.9756,-0.253636,191
0.384404, 1.97535,-0.254953,192
0.38638, 1.97509,-0.25627,193
0.388354, 1.97483,-0.257586,194
0.390329, 1.97457,-0.258903,195
0.392303, 1.97431,-0.260219,196
0.394277, 1.97405,-0.261536,197
0.396251, 1.97379,-0.262852,198
0.398225, 1.97353,-0.264167,199
0.400198, 1.97326,-0.265483,200
0.402171, 1.97299,-0.266799,201
0.404144, 1.97272,-0.268114,202
0.406116, 1.97246,-0.269429,203
0.408088, 1.97218,-0.270744,204
0.41006, 1.97191,-0.272059,205
0.412032, 1.97164,-0.273373,206
0.414003, 1.97136,-0.274688,207
0.415974, 1.97109,-0.276002,208
0.417945, 1.97081,-0.277316,209
0.419916, 1.97053,-0.27863,210
0.421886, 1.97025,-0.279944,211
0.423856, 1.96997,-0.281257,212
0.425826, 1.96969,-0.282571,213
0.427795, 1.9694,-0.283884,214
0.429764, 1.96912,-0.285197,215
0.431733, 1.96883,-0.286509,216
0.433701, 1.96855,-0.287822,217
0.43567, 1.96826,-0.289134,218
0.437638, 1.96797,-0.290446,219
0.439605, 1.96767,-0.291758,220
0.441573, 1.96738,-0.29307,221
0.44354, 1.96709,-0.294382,222
0.445507, 1.96679,-0.295693,223
0.447473, 1.96649,-0.297004,224
0.449439, 1.9662,-0.298315,225
0.451405, 1.9659,-0.299626,226
0.453371, 1.9656,-0.300937,227
0.455336, 1.96529,-0.302247,228
0.457301, 1.96499,-0.303557,229
0.459266, 1.96468,-0.304867,230
0.46123, 1.96438,-0.306177,231
0.463194, 1.96407,-0.307487,232
0.465158, 1.96376,-0.308796,233
0.467121, 1.96345,-0.310105,234
0.469085, 1.96314,-0.311414,235
0.471047, 1.96283,-0.312723,236
0.47301, 1.96251,-0.314032,237
0.474972, 1.9622,-0.31534,238
0.476934, 1.96188,-0.316648,239
0.478896, 1.96156,-0.317956,240
0.480857, 1.96124,-0.319264,241
0.482818, 1.96092,-0.320571,242
0.484778, 1.9606,-0.321878,243
0.486739, 1.96028,-0.323186,244
0.488699, 1.95995,-0.324492,245
0.490658, 1.95963,-0.325799,246
0.492617, 1.9593,-0.327105,247
0.494576, 1.95897,-0.328412,248
0.496535, 1.95864,-0.329718,249
0.498493, 1.95831,-0.331023,250
0.500451, 1.95798,-0.332329,251
0.502409, 1.95765,-0.333634,252
0.504366, 1.95731,-0.334939,253
0.506323, 1.95698,-0.336244,254
0.50828, 1.95664,-0.337549,255
0.510236, 1.9563,-0.338853,256
0.512192, 1.95596,-0.340157,257
0.514148, 1.95562,-0.341461,258
0.516103, 1.95527,-0.342765,259
0.518058, 1.95493,-0.344069,260
0.520013, 1.95458,-0.345372,261
0.521967, 1.95424,-0.346675,262
0.523921, 1.95389,-0.347978,263
0.525874, 1.95354,-0.34928,264
0.527827, 1.95319,-0.350583,265
0.52978, 1.95284,-0.351885,266
0.531733, 1.95249,-0.353187,267
0.533685, 1.95213,-0.354489,268
0.535637, 1.95178,-0.35579,269
0.537588, 1.95142,-0.357091,270
0.539539, 1.95106,-0.358392,271
0.54149, 1.9507,-0.359693,272
0.54344, 1.95034,-0.360993,273
0.54539, 1.94998,-0.362293,274
0.54734, 1.94961,-0.363593,275
0.549289, 1.94925,-0.364893,276
0.551238, 1.94888,-0.366193,277
0.553186, 1.94851,-0.367492,278
0.555135, 1.94815,-0.368791,279
0.557082, 1.94778,-0.37009,280
0.55903, 1.9474,-0.371388,281
0.560977, 1.94703,-0.372687,282
0.562923, 1.94666,-0.373985,283
0.56487, 1.94628,-0.375282,284
0.566816, 1.94591,-0.37658,285
0.568761, 1.94553,-0.377877,286
0.570706, 1.94515,-0.379174,287
0.572651, 1.94477,-0.380471,288
0.574595, 1.94439,-0.381767,289
0.576539, 1.944,-0.383064,290
0.578483, 1.94362,-0.38436,291
0.580426, 1.94323,-0.385655,292
0.582369, 1.94285,-0.386951,293
0.584312, 1.94246,-0.388246,294
0.586254, 1.94207,-0.389541,295
0.588195, 1.94168,-0.390836,296
0.590137, 1.94129,-0.39213,297
0.592078, 1.94089,-0.393424,298
0.594018, 1.9405,-0.394718,299
0.595958, 1.9401,-0.396012,300
0.597898, 1.9397,-0.397305,301
0.599837, 1.93931,-0.398599,302
0.601776, 1.93891,-0.399891,303
0.603715, 1.9385,-0.401184,304
0.605653, 1.9381,-0.402476,305
0.60759, 1.9377,-0.403768,306
0.609528, 1.93729,-0.40506,307
0.611465, 1.93689,-0.406352,308
0.613401, 1.93648,-0.407643,309
0.615337, 1.93607,-0.408934,310
0.617273, 1.93566,-0.410225,311
0.619208, 1.93525,-0.411515,312
0.621143, 1.93484,-0.412805,313
0.623077, 1.93442,-0.414095,314
0.625011, 1.93401,-0.415385,315
0.626945, 1.93359,-0.416674,316
0.628878, 1.93317,-0.417963,317
0.630811, 1.93275,-0.419252,318
0.632743, 1.93233,-0.420541,319
0.634675, 1.93191,-0.421829,320
