No iterations: 1999
Time (s), Position 1 (m), Velocity 1 (m s-1), Acceleration 1 (m s-2), Position 2 (m), Velocity 2 (m s-1), Acceleration 2 (m s-2)
0.356, 0.874711, 0.618581,4.9462,2.12529, -0.618581,-4.9462
0.357, 0.875332, 0.623517,4.9217,2.12467, -0.623517,-4.9217
0.358, 0.875958, 0.628428,4.897,2.12404, -0.628428,-4.897
0.359, 0.876588, 0.633315,4.87211,2.12341, -0.633315,-4.87211
0.36, 0.877223, 0.638177,4.84703,2.12278, -0.638177,-4.84703
0.361, 0.877864, 0.643013,4.82176,2.12214, -0.643013,-4.82176
0.362, 0.878509, 0.647824,4.79629,2.12149, -0.647824,-4.79629
0.363, 0.879158, 0.65261,4.77064,2.12084, -0.65261,-4.77064
0.364, 0.879813, 0.65737,4.74479,2.12019, -0.65737,-4.74479
0.365, 0.880472, 0.662104,4.71877,2.11953, -0.662104,-4.71877
0.366, 0.881136, 0.666812,4.69255,2.11886, -0.666812,-4.69255
0.367, 0.881805, 0.671493,4.66615,2.11819, -0.671493,-4.66614
0.368, 0.882479, 0.676148,4.63956,2.11752, -0.676148,-4.63956
0.369, 0.883157, 0.680777,4.61279,2.11684, -0.680777,-4.61279
0.37, 0.883839, 0.685378,4.58584,2.11616, -0.685378,-4.58584
0.371, 0.884527, 0.689953,4.55871,2.11547, -0.689953,-4.5587
0.372, 0.885218, 0.6945,4.5314,2.11478, -0.6945,-4.5314
0.373, 0.885915, 0.69902,4.5039,2.11409, -0.69902,-4.5039
0.374, 0.886616, 0.703512,4.47623,2.11338, -0.703512,-4.47623
0.375, 0.887321, 0.707977,4.44838,2.11268, -0.707977,-4.44838
0.376, 0.888031, 0.712414,4.42036,2.11197, -0.712414,-4.42036
0.377, 0.888745, 0.716822,4.39216,2.11125, -0.716822,-4.39216
0.378, 0.889464, 0.721203,4.36379,2.11054, -0.721203,-4.36379
0.379, 0.890187, 0.725555,4.33525,2.10981, -0.725555,-4.33525
0.38, 0.890914, 0.729878,4.30653,2.10909, -0.729878,-4.30653
0.381, 0.891646, 0.734172,4.27765,2.10835, -0.734172,-4.27765
0.382, 0.892382, 0.738438,4.24859,2.10762, -0.738438,-4.24859
0.383, 0.893122, 0.742674,4.21938,2.10688, -0.742674,-4.21938
0.384, 0.893866, 0.746882,4.18998,2.10613, -0.746882,-4.18998
0.385, 0.894615, 0.751059,4.16043,2.10538, -0.751059,-4.16043
0.386, 0.895368, 0.755207,4.13071,2.10463, -0.755207,-4.13071
0.387, 0.896125, 0.759326,4.10083,2.10388, -0.759326,-4.10083
0.388, 0.896886, 0.763414,4.07078,2.10311, -0.763414,-4.07078
0.389, 0.897651, 0.767472,4.04058,2.10235, -0.767472,-4.04058
0.39, 0.89842, 0.7715,4.01021,2.10158, -0.7715,-4.01021
0.391, 0.899193, 0.775498,3.97969,2.10081, -0.775498,-3.97969
0.392, 0.89997, 0.779464,3.94901,2.10003, -0.779464,-3.94901
0.393, 0.900752, 0.783401,3.91817,2.09925, -0.783401,-3.91817
0.394, 0.901537, 0.787306,3.88718,2.09846, -0.787306,-3.88718
0.395, 0.902325, 0.79118,3.85604,2.09767, -0.79118,-3.85604
0.396, 0.903118, 0.795023,3.82474,2.09688, -0.795023,-3.82473
0.397, 0.903915, 0.798835,3.79329,2.09609, -0.798835,-3.79329
0.398, 0.904715, 0.802615,3.76169,2.09528, -0.802615,-3.76169
0.399, 0.905519, 0.806363,3.72994,2.09448, -0.806363,-3.72994
0.4, 0.906327, 0.81008,3.69805,2.09367, -0.81008,-3.69804
0.401, 0.907139, 0.813765,3.666,2.09286, -0.813765,-3.666
0.402, 0.907954, 0.817417,3.63382,2.09205, -0.817417,-3.63382
0.403, 0.908773, 0.821038,3.60149,2.09123, -0.821038,-3.60149
0.404, 0.909596, 0.824626,3.56902,2.0904, -0.824626,-3.56902
0.405, 0.910422, 0.828181,3.5364,2.08958, -0.828181,-3.5364
0.406, 0.911252, 0.831704,3.50365,2.08875, -0.831704,-3.50365
0.407, 0.912085, 0.835194,3.47076,2.08792, -0.835194,-3.47076
0.408, 0.912921, 0.838651,3.43773,2.08708, -0.838651,-3.43773
0.409, 0.913761, 0.842075,3.40456,2.08624, -0.842075,-3.40456
0.41, 0.914605, 0.845465,3.37126,2.0854, -0.845465,-3.37126
0.411, 0.915452, 0.848823,3.33783,2.08455, -0.848823,-3.33783
0.412, 0.916302, 0.852147,3.30427,2.0837, -0.852147,-3.30427
0.413, 0.917155, 0.855437,3.27057,2.08284, -0.855437,-3.27057
0.414, 0.918012, 0.858693,3.23675,2.08199, -0.858693,-3.23675
0.415, 0.918872, 0.861916,3.20279,2.08113, -0.861916,-3.20279
0.416, 0.919736, 0.865105,3.16872,2.08026, -0.865105,-3.16872
0.417, 0.920602, 0.868259,3.13451,2.0794, -0.868259,-3.13451
0.418, 0.921472, 0.871379,3.10018,2.07853, -0.871379,-3.10018
0.419, 0.922344, 0.874465,3.06573,2.07766, -0.874465,-3.06573
0.42, 0.92322, 0.877516,3.03116,2.07678, -0.877516,-3.03116
0.421, 0.924099, 0.880533,2.99646,2.0759, -0.880533,-2.99646
0.422, 0.92498, 0.883515,2.96165,2.07502, -0.883515,-2.96165
0.423, 0.925865, 0.886462,2.92672,2.07413, -0.886462,-2.92673
0.424, 0.926753, 0.889374,2.89168,2.07325, -0.889374,-2.89168
0.425, 0.927643, 0.892251,2.85652,2.07236, -0.892251,-2.85652
0.426, 0.928537, 0.895093,2.82125,2.07146, -0.895093,-2.82125
0.427, 0.929433, 0.8979,2.78587,2.07057, -0.8979,-2.78587
0.428, 0.930332, 0.900671,2.75037,2.06967, -0.900671,-2.75038
0.429, 0.931234, 0.903406,2.71477,2.06877, -0.903406,-2.71477
0.43, 0.932139, 0.906106,2.67906,2.06786, -0.906106,-2.67906
0.431, 0.933046, 0.90877,2.64324,2.06695, -0.90877,-2.64324
0.432, 0.933956, 0.911399,2.60733,2.06604, -0.911399,-2.60733
0.433, 0.934868, 0.913991,2.5713,2.06513, -0.913991,-2.5713
0.434, 0.935783, 0.916547,2.53518,2.06422, -0.916547,-2.53518
0.435, 0.936701, 0.919067,2.49895,2.0633, -0.919067,-2.49895
0.436, 0.937621, 0.921551,2.46263,2.06238, -0.921551,-2.46263
0.437, 0.938543, 0.923999,2.4262,2.06146, -0.923999,-2.4262
0.438, 0.939468, 0.92641,2.38969,2.06053, -0.92641,-2.38969
0.439, 0.940396, 0.928784,2.35308,2.0596, -0.928784,-2.35308
0.44, 0.941326, 0.931122,2.31637,2.05867, -0.931122,-2.31637
0.441, 0.942258, 0.933423,2.27958,2.05774, -0.933423,-2.27958
0.442, 0.943192, 0.935687,2.24269,2.05681, -0.935687,-2.24269
0.443, 0.944129, 0.937914,2.20571,2.05587, -0.937914,-2.20571
0.444, 0.945068, 0.940105,2.16865,2.05493, -0.940105,-2.16864
0.445, 0.946009, 0.942258,2.1315,2.05399, -0.942258,-2.1315
0.446, 0.946952, 0.944374,2.09426,2.05305, -0.944374,-2.09427
0.447, 0.947897, 0.946452,2.05695,2.0521, -0.946452,-2.05695
0.448, 0.948844, 0.948494,2.01955,2.05116, -0.948494,-2.01955
0.449, 0.949794, 0.950498,1.98207,2.05021, -0.950498,-1.98207
0.45, 0.950745, 0.952464,1.94451,2.04926, -0.952464,-1.94451
0.451, 0.951698, 0.954393,1.90688,2.0483, -0.954393,-1.90688
0.452, 0.952653, 0.956284,1.86917,2.04735, -0.956284,-1.86917
0.453, 0.95361, 0.958138,1.83139,2.04639, -0.958138,-1.83139
0.454, 0.954569, 0.959953,1.79353,2.04543, -0.959953,-1.79353
0.455, 0.95553, 0.961731,1.75561,2.04447, -0.961731,-1.75561
0.456, 0.956492, 0.963471,1.71761,2.04351, -0.963471,-1.71761
0.457, 0.957457, 0.965172,1.67955,2.04254, -0.965173,-1.67955
0.458, 0.958422, 0.966836,1.64142,2.04158, -0.966836,-1.64142
0.459, 0.95939, 0.968462,1.60322,2.04061, -0.968462,-1.60322
0.46, 0.960359, 0.970049,1.56496,2.03964, -0.970049,-1.56496
0.461, 0.96133, 0.971598,1.52664,2.03867, -0.971598,-1.52663
0.462, 0.962302, 0.973109,1.48826,2.0377, -0.973109,-1.48826
0.463, 0.963276, 0.974581,1.44982,2.03672, -0.974581,-1.44982
0.464, 0.964251, 0.976015,1.41131,2.03575, -0.976015,-1.41131
0.465, 0.965228, 0.97741,1.37276,2.03477, -0.97741,-1.37276
0.466, 0.966206, 0.978767,1.33415,2.03379, -0.978767,-1.33415
0.467, 0.967185, 0.980085,1.29549,2.03282, -0.980085,-1.29549
0.468, 0.968165, 0.981364,1.25678,2.03183, -0.981364,-1.25678
0.469, 0.969147, 0.982605,1.21801,2.03085, -0.982605,-1.21801
0.47, 0.97013, 0.983806,1.1792,2.02987, -0.983806,-1.1792
0.471, 0.971115, 0.984969,1.14034,2.02889, -0.984969,-1.14034
0.472, 0.9721, 0.986094,1.10144,2.0279, -0.986094,-1.10144
0.473, 0.973087, 0.987179,1.06249,2.02691, -0.987179,-1.06249
0.474, 0.974074, 0.988225,1.0235,2.02593, -0.988225,-1.0235
0.475, 0.975063, 0.989232,0.984471,2.02494, -0.989232,-0.98447
0.476, 0.976053, 0.9902,0.945402,2.02395, -0.9902,-0.945401
0.477, 0.977043, 0.99113,0.906299,2.02296, -0.99113,-0.9063
0.478, 0.978035, 0.99202,0.867154,2.02197, -0.99202,-0.867154
0.479, 0.979027, 0.99287,0.827979,2.02097, -0.99287,-0.82798
0.48, 0.98002, 0.993682,0.788767,2.01998, -0.993682,-0.788768
0.481, 0.981014, 0.994454,0.749527,2.01899, -0.994454,-0.749527
0.482, 0.982009, 0.995188,0.71025,2.01799, -0.995188,-0.710249
0.483, 0.983005, 0.995881,0.670953,2.017, -0.995881,-0.670953
0.484, 0.984001, 0.996536,0.631627,2.016, -0.996536,-0.631628
0.485, 0.984998, 0.997151,0.592275,2.015, -0.997151,-0.592275
0.486, 0.985995, 0.997727,0.552899,2.01401, -0.997727,-0.552901
0.487, 0.986993, 0.998264,0.513501,2.01301, -0.998264,-0.513502
0.488, 0.987991, 0.998761,0.474083,2.01201, -0.998761,-0.474083
0.489, 0.98899, 0.999218,0.434645,2.01101, -0.999218,-0.434645
0.49, 0.98999, 0.999637,0.395189,2.01001, -0.999637,-0.395189
0.491, 0.990989, 1.00002,0.355722,2.00901, -1.00002,-0.355722
0.492, 0.99199, 1.00035,0.316237,2.00801, -1.00035,-0.316237
0.493, 0.99299, 1.00065,0.27674,2.00701, -1.00065,-0.276741
0.494, 0.993991, 1.00091,0.23723,2.00601, -1.00091,-0.23723
0.495, 0.994992, 1.00114,0.19771,2.00501, -1.00114,-0.197709
0.496, 0.995993, 1.00132,0.158185,2.00401, -1.00132,-0.158185
0.497, 0.996994, 1.00146,0.118653,2.00301, -1.00146,-0.118653
0.498, 0.997996, 1.00156,0.0791143,2.002, -1.00156,-0.0791127
0.499, 0.998998, 1.00162,0.0395728,2.001, -1.00162,-0.0395712
0.5, 0.999999, 1.00165,2.90215e-05,2, -1.00165,-2.82372e-05
0.501, 1.001, 1.00163,-0.0395132,1.999, -1.00163,0.0395132
0.502, 1.002, 1.00157,-0.0790546,1.998, -1.00157,0.0790546
0.503, 1.003, 1.00148,-0.118591,1.997, -1.00148,0.118591
0.504, 1.00401, 1.00134,-0.158128,1.99599, -1.00134,0.158128
0.505, 1.00501, 1.00117,-0.197655,1.99499, -1.00117,0.197655
0.506, 1.00601, 1.00095,-0.237178,1.99399, -1.00095,0.237178
0.507, 1.00701, 1.0007,-0.276691,1.99299, -1.0007,0.276691
0.508, 1.00801, 1.00041,-0.31619,1.99199, -1.00041,0.31619
0.509, 1.00901, 1.00008,-0.35568,1.99099, -1.00008,0.35568
0.51, 1.01001, 0.999703,-0.395156,1.98999, -0.999703,0.395156
0.511, 1.01101, 0.999291,-0.434617,1.98899, -0.999291,0.434617
0.512, 1.01201, 0.99884,-0.47406,1.98799, -0.99884,0.47406
0.513, 1.01301, 0.99835,-0.513483,1.98699, -0.99835,0.513483
0.514, 1.014, 0.99782,-0.552888,1.986, -0.99782,0.552888
0.515, 1.015, 0.997251,-0.59227,1.985, -0.997251,0.59227
0.516, 1.016, 0.996642,-0.631632,1.984, -0.996642,0.631632
0.517, 1.017, 0.995994,-0.670967,1.983, -0.995994,0.670967
0.518, 1.01799, 0.995307,-0.710273,1.98201, -0.995307,0.710273
0.519, 1.01899, 0.99458,-0.749556,1.98101, -0.99458,0.749556
0.52, 1.01998, 0.993814,-0.78881,1.98002, -0.993814,0.78881
0.521, 1.02097, 0.993009,-0.828031,1.97903, -0.993009,0.828031
0.522, 1.02197, 0.992165,-0.86722,1.97803, -0.992165,0.86722
0.523, 1.02296, 0.991281,-0.906371,1.97704, -0.991281,0.906371
0.524, 1.02395, 0.990358,-0.945493,1.97605, -0.990358,0.945493
0.525, 1.02494, 0.989397,-0.984573,1.97506, -0.989397,0.984573
0.526, 1.02593, 0.988396,-1.02362,1.97407, -0.988396,1.02362
0.527, 1.02692, 0.987356,-1.06262,1.97308, -0.987356,1.06262
0.528, 1.0279, 0.986277,-1.10158,1.9721, -0.986277,1.10158
0.529, 1.02889, 0.985159,-1.1405,1.97111, -0.985159,1.1405
0.53, 1.02987, 0.984002,-1.17937,1.97013, -0.984002,1.17937
0.531, 1.03086, 0.982807,-1.2182,1.96914, -0.982807,1.2182
0.532, 1.03184, 0.981573,-1.25698,1.96816, -0.981573,1.25698
0.533, 1.03282, 0.980299,-1.29571,1.96718, -0.980299,1.29571
0.534, 1.0338, 0.978988,-1.33439,1.9662, -0.978988,1.33439
0.535, 1.03478, 0.977637,-1.37302,1.96522, -0.977637,1.37302
0.536, 1.03576, 0.976248,-1.41159,1.96424, -0.976248,1.41159
0.537, 1.03673, 0.97482,-1.45011,1.96327, -0.97482,1.45011
0.538, 1.03771, 0.973354,-1.48857,1.96229, -0.973354,1.48857
0.539, 1.03868, 0.97185,-1.52697,1.96132, -0.97185,1.52697
0.54, 1.03965, 0.970307,-1.56531,1.96035, -0.970307,1.56531
0.541, 1.04062, 0.968725,-1.60359,1.95938, -0.968725,1.60359
0.542, 1.04159, 0.967106,-1.64181,1.95841, -0.967106,1.64181
0.543, 1.04255, 0.965448,-1.67996,1.95745, -0.965448,1.67996
0.544, 1.04352, 0.963752,-1.71805,1.95648, -0.963752,1.71805
0.545, 1.04448, 0.962019,-1.75606,1.95552, -0.962019,1.75606
0.546, 1.04544, 0.960247,-1.79402,1.95456, -0.960247,1.79402
0.547, 1.0464, 0.958437,-1.8319,1.9536, -0.958437,1.8319
0.548, 1.04736, 0.956589,-1.8697,1.95264, -0.956589,1.8697
0.549, 1.04832, 0.954704,-1.90743,1.95168, -0.954704,1.90743
0.55, 1.04927, 0.952781,-1.94509,1.95073, -0.952781,1.94509
0.551, 1.05022, 0.95082,-1.98268,1.94978, -0.95082,1.98268
0.552, 1.05117, 0.948822,-2.02018,1.94883, -0.948822,2.02018
0.553, 1.05212, 0.946786,-2.0576,1.94788, -0.946786,2.0576
0.554, 1.05307, 0.944713,-2.09495,1.94693, -0.944713,2.09495
0.555, 1.05401, 0.942602,-2.13221,1.94599, -0.942602,2.13221
0.556, 1.05495, 0.940454,-2.16939,1.94505, -0.940454,2.16939
0.557, 1.05589, 0.93827,-2.20648,1.94411, -0.93827,2.20648
0.558, 1.05683, 0.936048,-2.24348,1.94317, -0.936048,2.24348
0.559, 1.05776, 0.933789,-2.2804,1.94224, -0.933789,2.2804
0.56, 1.0587, 0.931493,-2.31723,1.9413, -0.931493,2.31723
0.561, 1.05963, 0.929161,-2.35396,1.94037, -0.929161,2.35396
0.562, 1.06055, 0.926791,-2.39061,1.93945, -0.926791,2.39061
0.563, 1.06148, 0.924385,-2.42715,1.93852, -0.924385,2.42715
0.564, 1.0624, 0.921943,-2.46361,1.9376, -0.921943,2.46361
0.565, 1.06332, 0.919464,-2.49996,1.93668, -0.919464,2.49996
0.566, 1.06424, 0.916949,-2.53622,1.93576, -0.916949,2.53622
0.567, 1.06516, 0.914398,-2.57238,1.93484, -0.914398,2.57238
0.568, 1.06607, 0.911811,-2.60844,1.93393, -0.911811,2.60844
0.569, 1.06698, 0.909187,-2.64439,1.93302, -0.909187,2.64439
0.57, 1.06789, 0.906528,-2.68024,1.93211, -0.906528,2.68024
0.571, 1.0688, 0.903833,-2.71598,1.9312, -0.903833,2.71598
0.572, 1.0697, 0.901102,-2.75162,1.9303, -0.901102,2.75162
0.573, 1.0706, 0.898335,-2.78715,1.9294, -0.898335,2.78715
0.574, 1.0715, 0.895533,-2.82257,1.9285, -0.895533,2.82257
0.575, 1.07239, 0.892696,-2.85787,1.92761, -0.892696,2.85787
0.576, 1.07328, 0.889824,-2.89307,1.92672, -0.889824,2.89307
0.577, 1.07417, 0.886916,-2.92815,1.92583, -0.886916,2.92815
0.578, 1.07506, 0.883973,-2.96312,1.92494, -0.883973,2.96312
0.579, 1.07594, 0.880996,-2.99797,1.92406, -0.880996,2.99797
0.58, 1.07682, 0.877983,-3.0327,1.92318, -0.877983,3.0327
0.581, 1.0777, 0.874936,-3.06731,1.9223, -0.874936,3.06731
0.582, 1.07857, 0.871854,-3.1018,1.92143, -0.871854,3.1018
0.583, 1.07944, 0.868738,-3.13617,1.92056, -0.868738,3.13617
0.584, 1.08031, 0.865588,-3.17041,1.91969, -0.865588,3.17041
0.585, 1.08117, 0.862403,-3.20453,1.91883, -0.862403,3.20453
0.586, 1.08203, 0.859184,-3.23853,1.91797, -0.859184,3.23853
0.587, 1.08289, 0.855932,-3.27239,1.91711, -0.855932,3.27239
0.588, 1.08375, 0.852645,-3.30613,1.91625, -0.852645,3.30613
0.589, 1.0846, 0.849325,-3.33974,1.9154, -0.849325,3.33974
0.59, 1.08544, 0.845971,-3.37321,1.91456, -0.845972,3.37321
0.591, 1.08629, 0.842584,-3.40655,1.91371, -0.842584,3.40655
0.592, 1.08713, 0.839164,-3.43976,1.91287, -0.839164,3.43976
0.593, 1.08797, 0.83571,-3.47283,1.91203, -0.83571,3.47283
0.594, 1.0888, 0.832224,-3.50577,1.9112, -0.832224,3.50577
0.595, 1.08963, 0.828704,-3.53856,1.91037, -0.828704,3.53856
0.596, 1.09046, 0.825152,-3.57122,1.90954, -0.825152,3.57122
0.597, 1.09128, 0.821567,-3.60374,1.90872, -0.821567,3.60374
0.598, 1.0921, 0.81795,-3.63611,1.9079, -0.81795,3.63611
0.599, 1.09292, 0.814301,-3.66834,1.90708, -0.814301,3.66834
0.6, 1.09373, 0.810619,-3.70043,1.90627, -0.810619,3.70043
0.601, 1.09454, 0.806905,-3.73237,1.90546, -0.806905,3.73237
0.602, 1.09535, 0.80316,-3.76416,1.90465, -0.80316,3.76416
0.603, 1.09615, 0.799382,-3.79581,1.90385, -0.799382,3.79581
0.604, 1.09695, 0.795573,-3.82731,1.90305, -0.795573,3.82731
0.605, 1.09774, 0.791733,-3.85865,1.90226, -0.791733,3.85865
0.606, 1.09853, 0.787861,-3.88984,1.90147, -0.787861,3.88984
0.607, 1.09932, 0.783958,-3.92089,1.90068, -0.783959,3.92089
0.608, 1.1001, 0.780025,-3.95177,1.8999, -0.780025,3.95177
0.609, 1.10088, 0.77606,-3.9825,1.89912, -0.77606,3.9825
0.61, 1.10165, 0.772065,-4.01307,1.89835, -0.772065,4.01307
0.611, 1.10242, 0.768039,-4.04348,1.89758, -0.768039,4.04348
0.612, 1.10319, 0.763983,-4.07374,1.89681, -0.763983,4.07374
0.613, 1.10395, 0.759897,-4.10383,1.89605, -0.759897,4.10383
0.614, 1.10471, 0.75578,-4.13376,1.89529, -0.75578,4.13376
0.615, 1.10546, 0.751634,-4.16353,1.89454, -0.751634,4.16353
0.616, 1.10621, 0.747458,-4.19314,1.89379, -0.747458,4.19314
0.617, 1.10696, 0.743253,-4.22258,1.89304, -0.743253,4.22258
0.618, 1.1077, 0.739018,-4.25185,1.8923, -0.739018,4.25185
0.619, 1.10844, 0.734754,-4.28095,1.89156, -0.734754,4.28095
0.62, 1.10917, 0.730461,-4.30989,1.89083, -0.730461,4.30989
0.621, 1.1099, 0.726139,-4.33866,1.8901, -0.726139,4.33866
0.622, 1.11062, 0.721789,-4.36725,1.88938, -0.721789,4.36725
0.623, 1.11134, 0.71741,-4.39567,1.88866, -0.71741,4.39567
0.624, 1.11206, 0.713002,-4.42393,1.88794, -0.713002,4.42393
0.625, 1.11277, 0.708567,-4.452,1.88723, -0.708567,4.452
0.626, 1.11348, 0.704103,-4.4799,1.88652, -0.704103,4.4799
0.627, 1.11418, 0.699611,-4.50762,1.88582, -0.699611,4.50762
0.628, 1.11488, 0.695092,-4.53517,1.88512, -0.695092,4.53517
0.629, 1.11557, 0.690546,-4.56253,1.88443, -0.690546,4.56253
0.63, 1.11626, 0.685972,-4.58972,1.88374, -0.685972,4.58972
0.631, 1.11694, 0.681371,-4.61672,1.88306, -0.681371,4.61672
0.632, 1.11762, 0.676743,-4.64355,1.88238, -0.676743,4.64355
0.633, 1.1183, 0.672088,-4.67019,1.8817, -0.672088,4.67019
0.634, 1.11897, 0.667407,-4.69665,1.88103, -0.667407,4.69665
0.635, 1.11963, 0.6627,-4.72292,1.88037, -0.6627,4.72292
0.636, 1.12029, 0.657966,-4.749,1.87971, -0.657966,4.749
0.637, 1.12095, 0.653206,-4.7749,1.87905, -0.653206,4.7749
0.638, 1.1216, 0.64842,-4.80061,1.8784, -0.64842,4.80061
0.639, 1.12225, 0.643609,-4.82613,1.87775, -0.643609,4.82613
0.64, 1.12289, 0.638772,-4.85146,1.87711, -0.638772,4.85146
0.641, 1.12353, 0.63391,-4.8766,1.87647, -0.63391,4.8766
0.642, 1.12416, 0.629023,-4.90154,1.87584, -0.629023,4.90154
0.643, 1.12478, 0.624112,-4.92629,1.87522, -0.624112,4.92629
0.644, 1.12541, 0.619175,-4.95085,1.87459, -0.619175,4.95085
0.645, 1.12602, 0.614214,-4.97521,1.87398, -0.614214,4.97521
0.646, 1.12664, 0.609229,-4.99938,1.87336, -0.609229,4.99938
0.647, 1.12724, 0.604219,-5.02335,1.87276, -0.604219,5.02335
0.648, 1.12784, 0.599186,-5.04712,1.87216, -0.599186,5.04712
0.649, 1.12844, 0.594129,-5.07069,1.87156, -0.594129,5.07069
0.65, 1.12903, 0.589049,-5.09406,1.87097, -0.589049,5.09406
0.651, 1.12962, 0.583945,-5.11723,1.87038, -0.583945,5.11723
0.652, 1.1302, 0.578818,-5.1402,1.8698, -0.578818,5.1402
0.653, 1.13078, 0.573668,-5.16297,1.86922, -0.573668,5.16297
0.654, 1.13135, 0.568496,-5.18553,1.86865, -0.568496,5.18553
0.655, 1.13192, 0.563301,-5.20789,1.86808, -0.563301,5.20789
0.656, 1.13248, 0.558084,-5.23004,1.86752, -0.558084,5.23004
0.657, 1.13303, 0.552845,-5.25199,1.86697, -0.552845,5.25199
0.658, 1.13359, 0.547584,-5.27372,1.86641, -0.547584,5.27372
0.659, 1.13413, 0.542301,-5.29525,1.86587, -0.542301,5.29525
0.66, 1.13467, 0.536997,-5.31658,1.86533, -0.536997,5.31658
0.661, 1.13521, 0.531672,-5.33769,1.86479, -0.531672,5.33769
0.662, 1.13573, 0.526325,-5.35859,1.86427, -0.526325,5.35859
0.663, 1.13626, 0.520958,-5.37928,1.86374, -0.520958,5.37928
0.664, 1.13678, 0.51557,-5.39976,1.86322, -0.51557,5.39976
0.665, 1.13729, 0.510162,-5.42002,1.86271, -0.510162,5.42002
0.666, 1.1378, 0.504734,-5.44008,1.8622, -0.504734,5.44008
0.667, 1.1383, 0.499285,-5.45991,1.8617, -0.499285,5.45991
0.668, 1.1388, 0.493817,-5.47954,1.8612, -0.493817,5.47954
0.669, 1.13929, 0.488329,-5.49894,1.86071, -0.488329,5.49894
0.67, 1.13978, 0.482823,-5.51813,1.86022, -0.482823,5.51813
0.671, 1.14026, 0.477296,-5.5371,1.85974, -0.477296,5.5371
0.672, 1.14073, 0.471752,-5.55585,1.85927, -0.471752,5.55585
0.673, 1.1412, 0.466188,-5.57438,1.8588, -0.466188,5.57438
0.674, 1.14166, 0.460606,-5.5927,1.85834, -0.460606,5.5927
0.675, 1.14212, 0.455006,-5.61079,1.85788, -0.455006,5.61079
0.676, 1.14258, 0.449387,-5.62866,1.85742, -0.449387,5.62866
0.677, 1.14302, 0.443751,-5.6463,1.85698, -0.443751,5.6463
0.678, 1.14346, 0.438098,-5.66373,1.85654, -0.438098,5.66373
0.679, 1.1439, 0.432427,-5.68093,1.8561, -0.432427,5.68093
0.68, 1.14433, 0.426739,-5.69791,1.85567, -0.426739,5.69791
0.681, 1.14475, 0.421034,-5.71467,1.85525, -0.421034,5.71467
0.682, 1.14517, 0.415312,-5.73119,1.85483, -0.415312,5.73119
0.683, 1.14559, 0.409574,-5.74749,1.85441, -0.409574,5.74749
0.684, 1.14599, 0.40382,-5.76357,1.85401, -0.40382,5.76357
0.685, 1.14639, 0.39805,-5.77941,1.85361, -0.39805,5.77941
0.686, 1.14679, 0.392264,-5.79503,1.85321, -0.392264,5.79503
0.687, 1.14718, 0.386463,-5.81042,1.85282, -0.386463,5.81043
0.688, 1.14756, 0.380646,-5.82559,1.85244, -0.380646,5.82559
0.689, 1.14794, 0.374814,-5.84052,1.85206, -0.374814,5.84052
0.69, 1.14831, 0.368967,-5.85522,1.85169, -0.368967,5.85522
0.691, 1.14868, 0.363106,-5.86969,1.85132, -0.363106,5.86969
0.692, 1.14904, 0.357231,-5.88393,1.85096, -0.357231,5.88393
0.693, 1.1494, 0.351341,-5.89793,1.8506, -0.351341,5.89793
0.694, 1.14975, 0.345437,-5.9117,1.85025, -0.345437,5.9117
0.695, 1.15009, 0.33952,-5.92524,1.84991, -0.33952,5.92524
0.696, 1.15043, 0.333589,-5.93855,1.84957, -0.333589,5.93855
0.697, 1.15076, 0.327645,-5.95162,1.84924, -0.327645,5.95162
0.698, 1.15108, 0.321688,-5.96446,1.84892, -0.321688,5.96446
0.699, 1.1514, 0.315718,-5.97706,1.8486, -0.315718,5.97706
0.7, 1.15171, 0.309736,-5.98943,1.84829, -0.309736,5.98943
0.701, 1.15202, 0.303742,-6.00155,1.84798, -0.303742,6.00155
0.702, 1.15232, 0.297735,-6.01345,1.84768, -0.297735,6.01345
0.703, 1.15262, 0.291717,-6.0251,1.84738, -0.291717,6.0251
0.704, 1.15291, 0.285687,-6.03652,1.84709, -0.285687,6.03652
0.705, 1.15319, 0.279646,-6.0477,1.84681, -0.279646,6.0477
0.706, 1.15347, 0.273593,-6.05864,1.84653, -0.273593,6.05864
0.707, 1.15374, 0.26753,-6.06934,1.84626, -0.26753,6.06934
0.708, 1.154, 0.261457,-6.07981,1.846, -0.261457,6.07981
0.709, 1.15426, 0.255372,-6.09003,1.84574, -0.255372,6.09003
0.71, 1.15452, 0.249278,-6.10001,1.84548, -0.249278,6.10001
0.711, 1.15476, 0.243174,-6.10975,1.84524, -0.243174,6.10975
0.712, 1.155, 0.23706,-6.11925,1.845, -0.23706,6.11925
0.713, 1.15524, 0.230937,-6.1285,1.84476, -0.230937,6.1285
0.714, 1.15547, 0.224805,-6.13752,1.84453, -0.224805,6.13752
0.715, 1.15569, 0.218664,-6.1463,1.84431, -0.218664,6.1463
0.716, 1.1559, 0.212514,-6.15483,1.8441, -0.212514,6.15483
0.717, 1.15611, 0.206356,-6.16312,1.84389, -0.206356,6.16312
0.718, 1.15632, 0.200189,-6.17116,1.84368, -0.200189,6.17116
0.719, 1.15651, 0.194015,-6.17896,1.84349, -0.194015,6.17896
0.72, 1.15671, 0.187833,-6.18652,1.84329, -0.187833,6.18652
0.721, 1.15689, 0.181643,-6.19384,1.84311, -0.181643,6.19384
