Node position, Conserved Quantity
0, 273.14999999999998
0.00050000000000000001, 273.15000000057358
0.001, 273.15000000229441
0.0015, 273.15000000745675
0.002, 273.1500000229438
0.0025000000000000001, 273.150000069405
0.0030000000000000001, 273.15000020878841
0.0035000000000000005, 273.15000062693872
0.0040000000000000001, 273.15000188138964
0.0044999999999999997, 273.15000564474252
0.0050000000000000001, 273.15001693480104
0.0054999999999999997, 273.15005080497667
0.0060000000000000001, 273.1501524155035
0.0065000000000000006, 273.15045724708415
0.007000000000000001, 273.1513717418261
0.0074999999999999997, 273.15411522605183
0.0080000000000000002, 273.16234567872908
0.0085000000000000006, 273.1870370367609
0.0089999999999999993, 273.26111111085618
0.0094999999999999998, 273.48333333314213
0.01, 274.14999999999998
