No iterations: 200
Time (s), Position 1 (m), Velocity 1 (m s-1), Acceleration 1 (m s-2), Position 2 (m), Velocity 2 (m s-1), Acceleration 2 (m s-2)
0.6, 1.09533, 0.825498,-3.76349,1.90467, -0.825498,3.76349
0.61, 1.10342, 0.786524,-4.08303,1.89658, -0.786524,4.08303
0.62, 1.11112, 0.74442,-4.38667,1.88888, -0.74442,4.38667
0.63, 1.11837, 0.699351,-4.67319,1.88163, -0.699351,4.67319
0.64, 1.12517, 0.651492,-4.94147,1.87483, -0.651492,4.94147
0.65, 1.13147, 0.60103,-5.19041,1.86853, -0.60103,5.19041
0.66, 1.13727, 0.548163,-5.41904,1.86273, -0.548163,5.41904
0.67, 1.14252, 0.493098,-5.62642,1.85748, -0.493098,5.62642
0.68, 1.14721, 0.43605,-5.81174,1.85279, -0.43605,5.81174
0.69, 1.15133, 0.377245,-5.97425,1.84867, -0.377245,5.97425
0.7, 1.15485, 0.316911,-6.11328,1.84515, -0.316911,6.11328
0.71, 1.15776, 0.255287,-6.22827,1.84224, -0.255287,6.22827
0.72, 1.16006, 0.192616,-6.31876,1.83994, -0.192616,6.31876
0.73, 1.16172, 0.129142,-6.38438,1.83828, -0.129142,6.38438
0.74, 1.16274, 0.0651178,-6.42483,1.83726, -0.0651178,6.42483
0.75, 1.16313, 0.000794089,-6.43996,1.83687, -0.000794092,6.43996
0.76, 1.16287, -0.063575,-6.42968,1.83713, 0.063575,6.42968
0.77, 1.16196, -0.127736,-6.39402,1.83804, 0.127736,6.39402
0.78, 1.16042, -0.191434,-6.3331,1.83958, 0.191434,6.3331
0.79, 1.15824, -0.254419,-6.24715,1.84176, 0.254419,6.24715
0.8, 1.15544, -0.316441,-6.13649,1.84456, 0.316441,6.13649
0.81, 1.15202, -0.377255,-6.00153,1.84798, 0.377255,6.00153
0.82, 1.148, -0.436621,-5.8428,1.852, 0.436621,5.8428
0.83, 1.14339, -0.494302,-5.6609,1.85661, 0.494302,5.6609
0.84, 1.13822, -0.55007,-5.45654,1.86178, 0.55007,5.45654
0.85, 1.13249, -0.603704,-5.23052,1.86751, 0.603704,5.23052
0.86, 1.12624, -0.65499,-4.9837,1.87376, 0.65499,4.9837
0.87, 1.11948, -0.703726,-4.71706,1.88052, 0.703726,4.71706
0.88, 1.11225, -0.749716,-4.43162,1.88775, 0.749715,4.43162
0.89, 1.10458, -0.792777,-4.12849,1.89542, 0.792777,4.12849
0.9, 1.09648, -0.832738,-3.80889,1.90352, 0.832738,3.80889
0.91, 1.088, -0.869438,-3.47403,1.912, 0.869438,3.47403
0.92, 1.07916, -0.902731,-3.12525,1.92084, 0.902731,3.12525
0.93, 1.07001, -0.932484,-2.7639,1.92999, 0.932484,2.7639
0.94, 1.06058, -0.958576,-2.39141,1.93942, 0.958576,2.39141
0.95, 1.05089, -0.980901,-2.00923,1.94911, 0.980901,2.00923
0.96, 1.04101, -0.999371,-1.61887,1.95899, 0.999371,1.61887
0.97, 1.03095, -1.01391,-1.22187,1.96905, 1.01391,1.22187
0.98, 1.02077, -1.02445,-0.819781,1.97923, 1.02445,0.819781
0.99, 1.01049, -1.03096,-0.414197,1.98951, 1.03096,0.414197
1, 1.00017, -1.03341,-0.00670633,1.99983, 1.03341,0.00670633
1.01, 0.989841, -1.03177,0.401072,2.01016, 1.03177,-0.401071
1.02, 0.979545, -1.02607,0.807544,2.02046, 1.02607,-0.807545
1.03, 0.969323, -1.01631,1.21109,2.03068, 1.01631,-1.21109
1.04, 0.959215, -1.00253,1.61012,2.04078, 1.00253,-1.61012
1.05, 0.949262, -0.984791,2.00306,2.05074, 0.984791,-2.00306
1.06, 0.939502, -0.96315,2.38836,2.0605, 0.96315,-2.38836
1.07, 0.929975, -0.937695,2.76448,2.07003, 0.937695,-2.76447
1.08, 0.920718, -0.908521,3.12994,2.07928, 0.908521,-3.12994
1.09, 0.911767, -0.875743,3.48328,2.08823, 0.875743,-3.48328
1.1, 0.903159, -0.839487,3.82311,2.09684, 0.839487,-3.82311
1.11, 0.894928, -0.799895,4.14808,2.10507, 0.799895,-4.14808
1.12, 0.887106, -0.757119,4.45688,2.11289, 0.757119,-4.45689
1.13, 0.879724, -0.711327,4.7483,2.12028, 0.711327,-4.7483
1.14, 0.872812, -0.662697,5.02118,2.12719, 0.662697,-5.02118
1.15, 0.866398, -0.61142,5.27441,2.1336, 0.61142,-5.27441
1.16, 0.860506, -0.557697,5.507,2.13949, 0.557697,-5.507
1.17, 0.855161, -0.501737,5.718,2.14484, 0.501737,-5.71801
1.18, 0.850385, -0.44376,5.90658,2.14962, 0.44376,-5.90658
1.19, 0.846195, -0.383993,6.07197,2.1538, 0.383993,-6.07197
1.2, 0.84261, -0.322672,6.2135,2.15739, 0.322672,-6.2135
1.21, 0.839644, -0.260037,6.3306,2.16036, 0.260037,-6.3306
1.22, 0.837309, -0.196334,6.4228,2.16269, 0.196334,-6.4228
1.23, 0.835614, -0.131815,6.48971,2.16439, 0.131815,-6.48971
1.24, 0.834567, -0.0667334,6.53105,2.16543, 0.0667334,-6.53105
1.25, 0.834172, -0.00134538,6.54664,2.16583, 0.00134537,-6.54665
1.26, 0.834431, 0.0640909,6.53641,2.16557, -0.064091,-6.5364
1.27, 0.835344, 0.129317,6.50037,2.16466, -0.129317,-6.50037
1.28, 0.836907, 0.194076,6.43865,2.16309, -0.194076,-6.43865
1.29, 0.839115, 0.258112,6.35148,2.16088, -0.258112,-6.35148
1.3, 0.84196, 0.321171,6.23919,2.15804, -0.321171,-6.23919
1.31, 0.84543, 0.383004,6.10219,2.15457, -0.383004,-6.10219
1.32, 0.849512, 0.443366,5.94103,2.15049, -0.443366,-5.94103
1.33, 0.854191, 0.502017,5.75631,2.14581, -0.502017,-5.75631
1.34, 0.859448, 0.558726,5.54875,2.14055, -0.558726,-5.54875
1.35, 0.865264, 0.613268,5.31916,2.13474, -0.613268,-5.31916
1.36, 0.871615, 0.665424,5.06842,2.12838, -0.665425,-5.06842
1.37, 0.878477, 0.714989,4.79752,2.12152, -0.714989,-4.79752
1.38, 0.885824, 0.761765,4.5075,2.11418, -0.761765,-4.5075
1.39, 0.893625, 0.805565,4.19951,2.10637, -0.805565,-4.19951
1.4, 0.901852, 0.846214,3.87473,2.09815, -0.846214,-3.87473
1.41, 0.910471, 0.883551,3.53445,2.08953, -0.883551,-3.53445
1.42, 0.91945, 0.917425,3.18,2.08055, -0.917425,-3.18
1.43, 0.928752, 0.9477,2.81276,2.07125, -0.9477,-2.81276
1.44, 0.938341, 0.974256,2.43418,2.06166, -0.974256,-2.43418
1.45, 0.948181, 0.996983,2.04575,2.05182, -0.996983,-2.04575
1.46, 0.958231, 1.01579,1.64899,2.04177, -1.01579,-1.64898
1.47, 0.968452, 1.0306,1.24546,2.03155, -1.0306,-1.24546
1.48, 0.978805, 1.04136,0.836742,2.02119, -1.04136,-0.836742
1.49, 0.989248, 1.04801,0.42446,2.01075, -1.04801,-0.424461
1.5, 0.999741, 1.05053,0.0102281,2.00026, -1.05053,-0.0102297
1.51, 1.01024, 1.0489,-0.404314,1.98976, -1.0489,0.404314
1.52, 1.02071, 1.04313,-0.817536,1.97929, -1.04313,0.817536
1.53, 1.0311, 1.03325,-1.2278,1.9689, -1.03325,1.2278
1.54, 1.04138, 1.01928,-1.63349,1.95862, -1.01928,1.63349
1.55, 1.0515, 1.00127,-2.033,1.9485, -1.00127,2.033
1.56, 1.06142, 0.979305,-2.42474,1.93858, -0.979306,2.42474
1.57, 1.07111, 0.953459,-2.80718,1.92889, -0.953459,2.80718
1.58, 1.08052, 0.923833,-3.17879,1.91948, -0.923833,3.17879
1.59, 1.08962, 0.890542,-3.5381,1.91038, -0.890542,3.5381
1.6, 1.09837, 0.853714,-3.88367,1.90163, -0.853714,3.88367
1.61, 1.10675, 0.813492,-4.21416,1.89325, -0.813492,4.21416
1.62, 1.1147, 0.770034,-4.52822,1.8853, -0.770034,4.52822
1.63, 1.12221, 0.723507,-4.82462,1.87779, -0.723507,4.82462
1.64, 1.12924, 0.674095,-5.10217,1.87076, -0.674095,5.10217
1.65, 1.13576, 0.62199,-5.35977,1.86424, -0.62199,5.35977
1.66, 1.14176, 0.567396,-5.59639,1.85824, -0.567396,5.59639
1.67, 1.1472, 0.510526,-5.81107,1.8528, -0.510526,5.81107
1.68, 1.15206, 0.451605,-6.00296,1.84794, -0.451605,6.00296
1.69, 1.15632, 0.390862,-6.17129,1.84368, -0.390862,6.17129
1.7, 1.15997, 0.328537,-6.31537,1.84003, -0.328537,6.31537
1.71, 1.16299, 0.264874,-6.43462,1.83701, -0.264874,6.43462
1.72, 1.16537, 0.200124,-6.52855,1.83463, -0.200124,6.52855
1.73, 1.1671, 0.134541,-6.59679,1.8329, -0.134541,6.59679
1.74, 1.16817, 0.0683846,-6.63902,1.83183, -0.0683847,6.63902
1.75, 1.16858, 0.00191471,-6.65509,1.83142, -0.00191472,6.65509
1.76, 1.16832, -0.0646065,-6.6449,1.83168, 0.0646065,6.6449
1.77, 1.16739, -0.130916,-6.60848,1.83261, 0.130916,6.60848
1.78, 1.16581, -0.196753,-6.54595,1.83419, 0.196753,6.54595
1.79, 1.16357, -0.261857,-6.45755,1.83643, 0.261857,6.45755
1.8, 1.16069, -0.32597,-6.3436,1.83931, 0.32597,6.3436
1.81, 1.15716, -0.388839,-6.20455,1.84284, 0.388839,6.20455
1.82, 1.15302, -0.450214,-6.04091,1.84698, 0.450214,6.04091
1.83, 1.14827, -0.509853,-5.85333,1.85173, 0.509853,5.85333
1.84, 1.14293, -0.567519,-5.64252,1.85707, 0.567519,5.64252
1.85, 1.13702, -0.622983,-5.4093,1.86298, 0.622983,5.4093
1.86, 1.13057, -0.676024,-5.15458,1.86943, 0.676024,5.15458
1.87, 1.1236, -0.726433,-4.87935,1.8764, 0.726433,4.87935
1.88, 1.11613, -0.774008,-4.58468,1.88387, 0.774008,4.58468
1.89, 1.1082, -0.818559,-4.27173,1.8918, 0.818559,4.27173
1.9, 1.09984, -0.859909,-3.94171,1.90016, 0.859909,3.94171
1.91, 1.09109, -0.897892,-3.59592,1.90891, 0.897892,3.59592
1.92, 1.08196, -0.932357,-3.23571,1.91804, 0.932357,3.23571
1.93, 1.07251, -0.963165,-2.86249,1.92749, 0.963165,2.86249
1.94, 1.06276, -0.990192,-2.47772,1.93724, 0.990192,2.47772
1.95, 1.05276, -1.01333,-2.08293,1.94724, 1.01333,2.08293
1.96, 1.04255, -1.03248,-1.67965,1.95745, 1.03248,1.67965
1.97, 1.03216, -1.04757,-1.26949,1.96784, 1.04757,1.26949
1.98, 1.02163, -1.05854,-0.854038,1.97837, 1.05854,0.854038
1.99, 1.01102, -1.06533,-0.434946,1.98898, 1.06533,0.434946
2, 1.00035, -1.06793,-0.0138644,1.99965, 1.06793,0.0138644
