No iterations: 20000
Time (s), Position 1 (m), Velocity 1 (m s-1), Acceleration 1 (m s-2), Position 2 (m), Velocity 2 (m s-1), Acceleration 2 (m s-2)
0.1047, 0.902687, -0.791336,3.84178,2.09731, 0.791336,-3.84178
0.1048, 0.902608, -0.790952,3.8449,2.09739, 0.790952,-3.8449
0.1049, 0.902528, -0.790567,3.84802,2.09747, 0.790567,-3.84802
0.105, 0.902449, -0.790182,3.85114,2.09755, 0.790182,-3.85114
0.1051, 0.90237, -0.789797,3.85426,2.09763, 0.789797,-3.85426
0.1052, 0.902291, -0.789412,3.85738,2.09771, 0.789412,-3.85738
0.1053, 0.902213, -0.789026,3.86049,2.09779, 0.789026,-3.86049
0.1054, 0.902134, -0.788639,3.86361,2.09787, 0.788639,-3.86361
0.1055, 0.902055, -0.788253,3.86672,2.09795, 0.788253,-3.86672
0.1056, 0.901976, -0.787866,3.86983,2.09802, 0.787866,-3.86983
0.1057, 0.901897, -0.787479,3.87294,2.0981, 0.787479,-3.87294
0.1058, 0.901819, -0.787092,3.87605,2.09818, 0.787092,-3.87605
0.1059, 0.90174, -0.786704,3.87916,2.09826, 0.786704,-3.87916
0.106, 0.901661, -0.786316,3.88226,2.09834, 0.786316,-3.88226
0.1061, 0.901583, -0.785927,3.88537,2.09842, 0.785927,-3.88537
0.1062, 0.901504, -0.785539,3.88847,2.0985, 0.785539,-3.88846
0.1063, 0.901425, -0.78515,3.89157,2.09857, 0.78515,-3.89157
0.1064, 0.901347, -0.784761,3.89467,2.09865, 0.784761,-3.89467
0.1065, 0.901268, -0.784371,3.89776,2.09873, 0.784371,-3.89776
0.1066, 0.90119, -0.783981,3.90086,2.09881, 0.783981,-3.90086
0.1067, 0.901112, -0.783591,3.90396,2.09889, 0.783591,-3.90396
0.1068, 0.901033, -0.7832,3.90705,2.09897, 0.7832,-3.90704
0.1069, 0.900955, -0.782809,3.91014,2.09904, 0.782809,-3.91014
0.107, 0.900877, -0.782418,3.91323,2.09912, 0.782418,-3.91323
0.1071, 0.900799, -0.782027,3.91632,2.0992, 0.782027,-3.91632
0.1072, 0.90072, -0.781635,3.9194,2.09928, 0.781635,-3.9194
0.1073, 0.900642, -0.781243,3.92249,2.09936, 0.781243,-3.92249
0.1074, 0.900564, -0.780851,3.92557,2.09944, 0.780851,-3.92557
0.1075, 0.900486, -0.780458,3.92866,2.09951, 0.780458,-3.92866
0.1076, 0.900408, -0.780065,3.93173,2.09959, 0.780065,-3.93173
0.1077, 0.90033, -0.779672,3.93481,2.09967, 0.779672,-3.93481
0.1078, 0.900252, -0.779278,3.93789,2.09975, 0.779278,-3.93789
0.1079, 0.900174, -0.778884,3.94097,2.09983, 0.778884,-3.94097
0.108, 0.900096, -0.77849,3.94404,2.0999, 0.77849,-3.94404
0.1081, 0.900018, -0.778095,3.94711,2.09998, 0.778095,-3.94711
0.1082, 0.899941, -0.777701,3.95018,2.10006, 0.777701,-3.95018
0.1083, 0.899863, -0.777305,3.95325,2.10014, 0.777305,-3.95325
0.1084, 0.899785, -0.77691,3.95632,2.10021, 0.77691,-3.95632
0.1085, 0.899708, -0.776514,3.95939,2.10029, 0.776514,-3.95939
0.1086, 0.89963, -0.776118,3.96245,2.10037, 0.776118,-3.96246
0.1087, 0.899552, -0.775722,3.96552,2.10045, 0.775722,-3.96551
0.1088, 0.899475, -0.775325,3.96858,2.10053, 0.775325,-3.96858
0.1089, 0.899397, -0.774928,3.97164,2.1006, 0.774928,-3.97164
0.109, 0.89932, -0.774531,3.9747,2.10068, 0.774531,-3.9747
0.1091, 0.899242, -0.774133,3.97775,2.10076, 0.774133,-3.97775
0.1092, 0.899165, -0.773735,3.98081,2.10084, 0.773735,-3.98081
0.1093, 0.899088, -0.773337,3.98387,2.10091, 0.773337,-3.98387
0.1094, 0.89901, -0.772939,3.98692,2.10099, 0.772939,-3.98692
0.1095, 0.898933, -0.77254,3.98997,2.10107, 0.77254,-3.98997
0.1096, 0.898856, -0.772141,3.99302,2.10114, 0.772141,-3.99302
0.1097, 0.898779, -0.771741,3.99607,2.10122, 0.771741,-3.99607
0.1098, 0.898701, -0.771342,3.99911,2.1013, 0.771342,-3.99911
0.1099, 0.898624, -0.770941,4.00216,2.10138, 0.770941,-4.00216
0.11, 0.898547, -0.770541,4.0052,2.10145, 0.770541,-4.0052
0.1101, 0.89847, -0.77014,4.00824,2.10153, 0.77014,-4.00824
0.1102, 0.898393, -0.76974,4.01128,2.10161, 0.76974,-4.01128
0.1103, 0.898316, -0.769338,4.01432,2.10168, 0.769338,-4.01432
0.1104, 0.898239, -0.768937,4.01735,2.10176, 0.768937,-4.01736
0.1105, 0.898162, -0.768535,4.02039,2.10184, 0.768535,-4.02039
0.1106, 0.898086, -0.768133,4.02342,2.10191, 0.768133,-4.02342
0.1107, 0.898009, -0.76773,4.02645,2.10199, 0.76773,-4.02645
0.1108, 0.897932, -0.767327,4.02948,2.10207, 0.767327,-4.02948
0.1109, 0.897855, -0.766924,4.03251,2.10214, 0.766924,-4.03251
0.111, 0.897779, -0.766521,4.03554,2.10222, 0.766521,-4.03554
0.1111, 0.897702, -0.766117,4.03856,2.1023, 0.766117,-4.03856
0.1112, 0.897625, -0.765713,4.04159,2.10237, 0.765713,-4.04159
0.1113, 0.897549, -0.765309,4.04461,2.10245, 0.765309,-4.04461
0.1114, 0.897472, -0.764904,4.04763,2.10253, 0.764904,-4.04763
0.1115, 0.897396, -0.7645,4.05065,2.1026, 0.7645,-4.05065
0.1116, 0.897319, -0.764094,4.05367,2.10268, 0.764094,-4.05367
0.1117, 0.897243, -0.763689,4.05668,2.10276, 0.763689,-4.05668
0.1118, 0.897167, -0.763283,4.0597,2.10283, 0.763283,-4.0597
0.1119, 0.89709, -0.762877,4.06271,2.10291, 0.762877,-4.06271
0.112, 0.897014, -0.762471,4.06572,2.10299, 0.762471,-4.06572
0.1121, 0.896938, -0.762064,4.06873,2.10306, 0.762064,-4.06873
0.1122, 0.896862, -0.761657,4.07174,2.10314, 0.761657,-4.07174
0.1123, 0.896785, -0.76125,4.07475,2.10321, 0.76125,-4.07475
0.1124, 0.896709, -0.760842,4.07775,2.10329, 0.760842,-4.07775
0.1125, 0.896633, -0.760434,4.08075,2.10337, 0.760434,-4.08075
0.1126, 0.896557, -0.760026,4.08375,2.10344, 0.760026,-4.08375
0.1127, 0.896481, -0.759617,4.08676,2.10352, 0.759617,-4.08676
0.1128, 0.896405, -0.759209,4.08975,2.10359, 0.759209,-4.08975
0.1129, 0.896329, -0.7588,4.09275,2.10367, 0.7588,-4.09275
0.113, 0.896254, -0.75839,4.09574,2.10375, 0.75839,-4.09574
0.1131, 0.896178, -0.75798,4.09874,2.10382, 0.75798,-4.09874
0.1132, 0.896102, -0.75757,4.10173,2.1039, 0.75757,-4.10173
0.1133, 0.896026, -0.75716,4.10472,2.10397, 0.75716,-4.10472
0.1134, 0.895951, -0.75675,4.10771,2.10405, 0.75675,-4.10771
0.1135, 0.895875, -0.756339,4.11069,2.10413, 0.756339,-4.11069
0.1136, 0.895799, -0.755927,4.11368,2.1042, 0.755927,-4.11368
0.1137, 0.895724, -0.755516,4.11666,2.10428, 0.755516,-4.11667
0.1138, 0.895648, -0.755104,4.11964,2.10435, 0.755104,-4.11964
0.1139, 0.895573, -0.754692,4.12263,2.10443, 0.754692,-4.12263
0.114, 0.895497, -0.75428,4.1256,2.1045, 0.75428,-4.1256
0.1141, 0.895422, -0.753867,4.12858,2.10458, 0.753867,-4.12858
0.1142, 0.895346, -0.753454,4.13156,2.10465, 0.753454,-4.13156
0.1143, 0.895271, -0.753041,4.13453,2.10473, 0.753041,-4.13453
0.1144, 0.895196, -0.752627,4.1375,2.1048, 0.752627,-4.13751
0.1145, 0.895121, -0.752213,4.14047,2.10488, 0.752213,-4.14047
0.1146, 0.895045, -0.751799,4.14345,2.10495, 0.751799,-4.14345
0.1147, 0.89497, -0.751385,4.14641,2.10503, 0.751385,-4.14641
0.1148, 0.894895, -0.75097,4.14938,2.1051, 0.75097,-4.14938
0.1149, 0.89482, -0.750555,4.15234,2.10518, 0.750555,-4.15234
0.115, 0.894745, -0.750139,4.1553,2.10526, 0.750139,-4.1553
0.1151, 0.89467, -0.749724,4.15826,2.10533, 0.749724,-4.15826
0.1152, 0.894595, -0.749308,4.16122,2.1054, 0.749308,-4.16122
0.1153, 0.89452, -0.748892,4.16418,2.10548, 0.748892,-4.16418
0.1154, 0.894445, -0.748475,4.16714,2.10555, 0.748475,-4.16714
0.1155, 0.89437, -0.748058,4.17009,2.10563, 0.748058,-4.17009
0.1156, 0.894296, -0.747641,4.17304,2.1057, 0.747641,-4.17304
0.1157, 0.894221, -0.747224,4.17599,2.10578, 0.747224,-4.17599
0.1158, 0.894146, -0.746806,4.17894,2.10585, 0.746806,-4.17894
0.1159, 0.894071, -0.746388,4.18189,2.10593, 0.746388,-4.18189
0.116, 0.893997, -0.74597,4.18483,2.106, 0.74597,-4.18483
0.1161, 0.893922, -0.745551,4.18778,2.10608, 0.745551,-4.18778
0.1162, 0.893848, -0.745132,4.19072,2.10615, 0.745132,-4.19072
0.1163, 0.893773, -0.744713,4.19366,2.10623, 0.744713,-4.19366
0.1164, 0.893699, -0.744293,4.1966,2.1063, 0.744293,-4.19661
0.1165, 0.893624, -0.743874,4.19954,2.10638, 0.743874,-4.19954
0.1166, 0.89355, -0.743454,4.20248,2.10645, 0.743454,-4.20248
0.1167, 0.893476, -0.743033,4.20541,2.10652, 0.743033,-4.20541
0.1168, 0.893401, -0.742613,4.20834,2.1066, 0.742613,-4.20834
0.1169, 0.893327, -0.742192,4.21127,2.10667, 0.742192,-4.21127
0.117, 0.893253, -0.74177,4.21421,2.10675, 0.74177,-4.21421
0.1171, 0.893179, -0.741349,4.21713,2.10682, 0.741349,-4.21713
0.1172, 0.893105, -0.740927,4.22006,2.1069, 0.740927,-4.22006
0.1173, 0.893031, -0.740505,4.22298,2.10697, 0.740505,-4.22298
0.1174, 0.892957, -0.740082,4.22591,2.10704, 0.740082,-4.22591
0.1175, 0.892883, -0.73966,4.22883,2.10712, 0.73966,-4.22883
0.1176, 0.892809, -0.739237,4.23174,2.10719, 0.739237,-4.23174
0.1177, 0.892735, -0.738813,4.23466,2.10727, 0.738813,-4.23466
0.1178, 0.892661, -0.73839,4.23758,2.10734, 0.73839,-4.23758
0.1179, 0.892587, -0.737966,4.24049,2.10741, 0.737966,-4.2405
0.118, 0.892513, -0.737542,4.24341,2.10749, 0.737542,-4.24341
0.1181, 0.89244, -0.737117,4.24632,2.10756, 0.737117,-4.24631
0.1182, 0.892366, -0.736693,4.24923,2.10763, 0.736693,-4.24922
0.1183, 0.892292, -0.736267,4.25213,2.10771, 0.736267,-4.25213
0.1184, 0.892219, -0.735842,4.25504,2.10778, 0.735842,-4.25504
0.1185, 0.892145, -0.735417,4.25795,2.10785, 0.735417,-4.25795
0.1186, 0.892071, -0.734991,4.26085,2.10793, 0.734991,-4.26085
0.1187, 0.891998, -0.734564,4.26375,2.108, 0.734564,-4.26375
0.1188, 0.891925, -0.734138,4.26665,2.10808, 0.734138,-4.26664
0.1189, 0.891851, -0.733711,4.26954,2.10815, 0.733711,-4.26954
0.119, 0.891778, -0.733284,4.27244,2.10822, 0.733284,-4.27244
0.1191, 0.891705, -0.732857,4.27533,2.1083, 0.732857,-4.27533
0.1192, 0.891631, -0.732429,4.27823,2.10837, 0.732429,-4.27823
0.1193, 0.891558, -0.732001,4.28112,2.10844, 0.732001,-4.28112
0.1194, 0.891485, -0.731573,4.28401,2.10852, 0.731573,-4.28401
0.1195, 0.891412, -0.731144,4.28689,2.10859, 0.731144,-4.28689
0.1196, 0.891339, -0.730716,4.28978,2.10866, 0.730716,-4.28978
0.1197, 0.891266, -0.730286,4.29266,2.10873, 0.730286,-4.29266
0.1198, 0.891193, -0.729857,4.29555,2.10881, 0.729857,-4.29555
0.1199, 0.89112, -0.729427,4.29843,2.10888, 0.729427,-4.29843
0.12, 0.891047, -0.728997,4.3013,2.10895, 0.728997,-4.3013
0.1201, 0.890974, -0.728567,4.30418,2.10903, 0.728567,-4.30418
0.1202, 0.890901, -0.728137,4.30706,2.1091, 0.728137,-4.30706
0.1203, 0.890828, -0.727706,4.30993,2.10917, 0.727706,-4.30993
0.1204, 0.890755, -0.727275,4.3128,2.10924, 0.727275,-4.3128
0.1205, 0.890683, -0.726843,4.31567,2.10932, 0.726843,-4.31567
0.1206, 0.89061, -0.726412,4.31854,2.10939, 0.726412,-4.31854
0.1207, 0.890537, -0.72598,4.32141,2.10946, 0.72598,-4.32141
0.1208, 0.890465, -0.725547,4.32428,2.10954, 0.725547,-4.32428
0.1209, 0.890392, -0.725115,4.32714,2.10961, 0.725115,-4.32714
0.121, 0.89032, -0.724682,4.33,2.10968, 0.724682,-4.33
0.1211, 0.890247, -0.724249,4.33286,2.10975, 0.724249,-4.33286
0.1212, 0.890175, -0.723815,4.33572,2.10983, 0.723815,-4.33572
0.1213, 0.890103, -0.723382,4.33858,2.1099, 0.723382,-4.33857
0.1214, 0.89003, -0.722948,4.34143,2.10997, 0.722948,-4.34144
0.1215, 0.889958, -0.722514,4.34429,2.11004, 0.722514,-4.34429
0.1216, 0.889886, -0.722079,4.34714,2.11011, 0.722079,-4.34714
0.1217, 0.889814, -0.721644,4.34999,2.11019, 0.721644,-4.34999
0.1218, 0.889741, -0.721209,4.35284,2.11026, 0.721209,-4.35283
0.1219, 0.889669, -0.720774,4.35568,2.11033, 0.720774,-4.35568
0.122, 0.889597, -0.720338,4.35853,2.1104, 0.720338,-4.35853
0.1221, 0.889525, -0.719902,4.36137,2.11047, 0.719902,-4.36137
0.1222, 0.889453, -0.719466,4.36421,2.11055, 0.719466,-4.36421
0.1223, 0.889381, -0.719029,4.36705,2.11062, 0.719029,-4.36705
0.1224, 0.889309, -0.718592,4.36989,2.11069, 0.718592,-4.36989
0.1225, 0.889238, -0.718155,4.37272,2.11076, 0.718155,-4.37272
0.1226, 0.889166, -0.717718,4.37556,2.11083, 0.717718,-4.37556
0.1227, 0.889094, -0.71728,4.37839,2.11091, 0.71728,-4.37839
0.1228, 0.889022, -0.716842,4.38122,2.11098, 0.716842,-4.38122
0.1229, 0.888951, -0.716404,4.38405,2.11105, 0.716404,-4.38406
0.123, 0.888879, -0.715965,4.38688,2.11112, 0.715965,-4.38688
0.1231, 0.888807, -0.715527,4.3897,2.11119, 0.715527,-4.3897
0.1232, 0.888736, -0.715088,4.39253,2.11126, 0.715088,-4.39253
0.1233, 0.888664, -0.714648,4.39535,2.11134, 0.714648,-4.39535
0.1234, 0.888593, -0.714209,4.39817,2.11141, 0.714209,-4.39817
0.1235, 0.888522, -0.713769,4.40099,2.11148, 0.713769,-4.40099
0.1236, 0.88845, -0.713328,4.40381,2.11155, 0.713328,-4.40381
0.1237, 0.888379, -0.712888,4.40663,2.11162, 0.712888,-4.40663
0.1238, 0.888308, -0.712447,4.40944,2.11169, 0.712447,-4.40944
0.1239, 0.888236, -0.712006,4.41225,2.11176, 0.712006,-4.41225
0.124, 0.888165, -0.711565,4.41506,2.11183, 0.711565,-4.41506
0.1241, 0.888094, -0.711123,4.41787,2.11191, 0.711123,-4.41787
0.1242, 0.888023, -0.710681,4.42068,2.11198, 0.710681,-4.42068
0.1243, 0.887952, -0.710239,4.42348,2.11205, 0.710239,-4.42348
0.1244, 0.887881, -0.709797,4.42628,2.11212, 0.709797,-4.42628
0.1245, 0.88781, -0.709354,4.42908,2.11219, 0.709354,-4.42908
0.1246, 0.887739, -0.708911,4.43189,2.11226, 0.708911,-4.43189
0.1247, 0.887668, -0.708467,4.43468,2.11233, 0.708467,-4.43468
0.1248, 0.887597, -0.708024,4.43748,2.1124, 0.708024,-4.43748
0.1249, 0.887527, -0.70758,4.44027,2.11247, 0.70758,-4.44028
0.125, 0.887456, -0.707136,4.44306,2.11254, 0.707136,-4.44306
0.1251, 0.887385, -0.706691,4.44586,2.11261, 0.706691,-4.44586
0.1252, 0.887314, -0.706247,4.44864,2.11269, 0.706247,-4.44864
0.1253, 0.887244, -0.705802,4.45143,2.11276, 0.705802,-4.45143
0.1254, 0.887173, -0.705356,4.45422,2.11283, 0.705356,-4.45422
0.1255, 0.887103, -0.704911,4.457,2.1129, 0.704911,-4.457
0.1256, 0.887032, -0.704465,4.45979,2.11297, 0.704465,-4.45979
0.1257, 0.886962, -0.704019,4.46256,2.11304, 0.704019,-4.46256
0.1258, 0.886892, -0.703573,4.46534,2.11311, 0.703573,-4.46534
0.1259, 0.886821, -0.703126,4.46812,2.11318, 0.703126,-4.46812
0.126, 0.886751, -0.702679,4.47089,2.11325, 0.702679,-4.47089
0.1261, 0.886681, -0.702232,4.47367,2.11332, 0.702232,-4.47367
0.1262, 0.88661, -0.701784,4.47644,2.11339, 0.701784,-4.47644
0.1263, 0.88654, -0.701337,4.47921,2.11346, 0.701337,-4.47921
0.1264, 0.88647, -0.700889,4.48198,2.11353, 0.700889,-4.48198
0.1265, 0.8864, -0.70044,4.48475,2.1136, 0.70044,-4.48475
0.1266, 0.88633, -0.699992,4.48751,2.11367, 0.699992,-4.48751
0.1267, 0.88626, -0.699543,4.49027,2.11374, 0.699543,-4.49027
0.1268, 0.88619, -0.699094,4.49303,2.11381, 0.699094,-4.49303
0.1269, 0.88612, -0.698644,4.49579,2.11388, 0.698644,-4.49579
0.127, 0.88605, -0.698195,4.49855,2.11395, 0.698195,-4.49855
0.1271, 0.885981, -0.697745,4.50131,2.11402, 0.697745,-4.50131
0.1272, 0.885911, -0.697294,4.50406,2.11409, 0.697294,-4.50406
0.1273, 0.885841, -0.696844,4.50681,2.11416, 0.696844,-4.50681
0.1274, 0.885771, -0.696393,4.50956,2.11423, 0.696393,-4.50956
0.1275, 0.885702, -0.695942,4.51231,2.1143, 0.695942,-4.51231
0.1276, 0.885632, -0.695491,4.51506,2.11437, 0.695491,-4.51506
0.1277, 0.885563, -0.695039,4.5178,2.11444, 0.695039,-4.5178
0.1278, 0.885493, -0.694587,4.52054,2.11451, 0.694587,-4.52054
0.1279, 0.885424, -0.694135,4.52328,2.11458, 0.694135,-4.52328
0.128, 0.885354, -0.693683,4.52602,2.11465, 0.693683,-4.52602
0.1281, 0.885285, -0.69323,4.52876,2.11471, 0.69323,-4.52876
0.1282, 0.885216, -0.692777,4.5315,2.11478, 0.692777,-4.5315
0.1283, 0.885147, -0.692324,4.53423,2.11485, 0.692324,-4.53423
0.1284, 0.885077, -0.69187,4.53697,2.11492, 0.69187,-4.53697
0.1285, 0.885008, -0.691416,4.5397,2.11499, 0.691416,-4.5397
0.1286, 0.884939, -0.690962,4.54243,2.11506, 0.690962,-4.54243
0.1287, 0.88487, -0.690508,4.54515,2.11513, 0.690508,-4.54515
0.1288, 0.884801, -0.690053,4.54788,2.1152, 0.690053,-4.54788
0.1289, 0.884732, -0.689598,4.5506,2.11527, 0.689598,-4.5506
0.129, 0.884663, -0.689143,4.55332,2.11534, 0.689143,-4.55333
0.1291, 0.884594, -0.688688,4.55604,2.11541, 0.688688,-4.55604
0.1292, 0.884525, -0.688232,4.55876,2.11547, 0.688232,-4.55876
0.1293, 0.884456, -0.687776,4.56148,2.11554, 0.687776,-4.56148
0.1294, 0.884388, -0.68732,4.56419,2.11561, 0.68732,-4.56419
0.1295, 0.884319, -0.686863,4.5669,2.11568, 0.686863,-4.5669
0.1296, 0.88425, -0.686406,4.56961,2.11575, 0.686406,-4.56961
0.1297, 0.884182, -0.685949,4.57232,2.11582, 0.685949,-4.57232
0.1298, 0.884113, -0.685492,4.57503,2.11589, 0.685492,-4.57503
0.1299, 0.884045, -0.685034,4.57773,2.11596, 0.685034,-4.57773
0.13, 0.883976, -0.684576,4.58044,2.11602, 0.684576,-4.58044
0.1301, 0.883908, -0.684118,4.58315,2.11609, 0.684118,-4.58315
0.1302, 0.883839, -0.68366,4.58584,2.11616, 0.68366,-4.58585
0.1303, 0.883771, -0.683201,4.58854,2.11623, 0.683201,-4.58854
0.1304, 0.883703, -0.682742,4.59124,2.1163, 0.682742,-4.59124
0.1305, 0.883634, -0.682283,4.59393,2.11637, 0.682283,-4.59393
0.1306, 0.883566, -0.681823,4.59662,2.11643, 0.681823,-4.59662
0.1307, 0.883498, -0.681364,4.59932,2.1165, 0.681364,-4.59932
0.1308, 0.88343, -0.680904,4.60201,2.11657, 0.680904,-4.60201
0.1309, 0.883362, -0.680443,4.60469,2.11664, 0.680443,-4.60469
0.131, 0.883294, -0.679983,4.60738,2.11671, 0.679983,-4.60738
0.1311, 0.883226, -0.679522,4.61006,2.11677, 0.679522,-4.61006
0.1312, 0.883158, -0.679061,4.61274,2.11684, 0.679061,-4.61275
0.1313, 0.88309, -0.678599,4.61542,2.11691, 0.678599,-4.61542
0.1314, 0.883022, -0.678138,4.6181,2.11698, 0.678138,-4.6181
0.1315, 0.882954, -0.677676,4.62078,2.11705, 0.677676,-4.62078
0.1316, 0.882887, -0.677214,4.62345,2.11711, 0.677214,-4.62345
0.1317, 0.882819, -0.676751,4.62612,2.11718, 0.676751,-4.62612
0.1318, 0.882751, -0.676288,4.6288,2.11725, 0.676288,-4.6288
0.1319, 0.882684, -0.675825,4.63147,2.11732, 0.675825,-4.63147
0.132, 0.882616, -0.675362,4.63413,2.11738, 0.675362,-4.63413
0.1321, 0.882549, -0.674899,4.6368,2.11745, 0.674899,-4.6368
0.1322, 0.882481, -0.674435,4.63946,2.11752, 0.674435,-4.63946
0.1323, 0.882414, -0.673971,4.64212,2.11759, 0.673971,-4.64212
0.1324, 0.882346, -0.673506,4.64478,2.11765, 0.673506,-4.64479
0.1325, 0.882279, -0.673042,4.64744,2.11772, 0.673042,-4.64744
0.1326, 0.882212, -0.672577,4.6501,2.11779, 0.672577,-4.6501
0.1327, 0.882144, -0.672112,4.65275,2.11786, 0.672112,-4.65275
0.1328, 0.882077, -0.671646,4.6554,2.11792, 0.671646,-4.6554
0.1329, 0.88201, -0.671181,4.65806,2.11799, 0.671181,-4.65806
0.133, 0.881943, -0.670715,4.6607,2.11806, 0.670715,-4.6607
0.1331, 0.881876, -0.670249,4.66335,2.11812, 0.670249,-4.66335
0.1332, 0.881809, -0.669782,4.66599,2.11819, 0.669782,-4.66599
0.1333, 0.881742, -0.669316,4.66864,2.11826, 0.669316,-4.66864
0.1334, 0.881675, -0.668849,4.67128,2.11832, 0.668849,-4.67128
0.1335, 0.881608, -0.668381,4.67392,2.11839, 0.668381,-4.67392
0.1336, 0.881541, -0.667914,4.67656,2.11846, 0.667914,-4.67656
0.1337, 0.881475, -0.667446,4.6792,2.11853, 0.667446,-4.6792
0.1338, 0.881408, -0.666978,4.68183,2.11859, 0.666978,-4.68183
0.1339, 0.881341, -0.66651,4.68446,2.11866, 0.66651,-4.68446
0.134, 0.881275, -0.666041,4.6871,2.11873, 0.666041,-4.6871
0.1341, 0.881208, -0.665572,4.68972,2.11879, 0.665572,-4.68972
0.1342, 0.881141, -0.665103,4.69235,2.11886, 0.665103,-4.69235
0.1343, 0.881075, -0.664634,4.69497,2.11893, 0.664634,-4.69497
0.1344, 0.881008, -0.664164,4.6976,2.11899, 0.664164,-4.6976
0.1345, 0.880942, -0.663695,4.70022,2.11906, 0.663695,-4.70022
0.1346, 0.880876, -0.663224,4.70283,2.11912, 0.663224,-4.70283
0.1347, 0.880809, -0.662754,4.70545,2.11919, 0.662754,-4.70545
0.1348, 0.880743, -0.662283,4.70807,2.11926, 0.662283,-4.70807
0.1349, 0.880677, -0.661812,4.71068,2.11932, 0.661812,-4.71068
0.135, 0.880611, -0.661341,4.7133,2.11939, 0.661341,-4.7133
0.1351, 0.880545, -0.66087,4.71591,2.11946, 0.66087,-4.71591
0.1352, 0.880479, -0.660398,4.71851,2.11952, 0.660398,-4.71851
0.1353, 0.880413, -0.659926,4.72112,2.11959, 0.659926,-4.72112
0.1354, 0.880347, -0.659454,4.72373,2.11965, 0.659454,-4.72373
0.1355, 0.880281, -0.658981,4.72633,2.11972, 0.658981,-4.72633
0.1356, 0.880215, -0.658509,4.72893,2.11979, 0.658509,-4.72893
0.1357, 0.880149, -0.658036,4.73153,2.11985, 0.658036,-4.73153
0.1358, 0.880083, -0.657562,4.73412,2.11992, 0.657562,-4.73412
0.1359, 0.880017, -0.657089,4.73672,2.11998, 0.657089,-4.73672
0.136, 0.879952, -0.656615,4.73932,2.12005, 0.656615,-4.73932
0.1361, 0.879886, -0.656141,4.7419,2.12011, 0.656141,-4.7419
0.1362, 0.879821, -0.655667,4.74449,2.12018, 0.655667,-4.74449
0.1363, 0.879755, -0.655192,4.74708,2.12024, 0.655192,-4.74708
0.1364, 0.87969, -0.654717,4.74967,2.12031, 0.654717,-4.74967
0.1365, 0.879624, -0.654242,4.75225,2.12038, 0.654242,-4.75225
0.1366, 0.879559, -0.653767,4.75483,2.12044, 0.653767,-4.75484
0.1367, 0.879493, -0.653291,4.75742,2.12051, 0.653291,-4.75742
0.1368, 0.879428, -0.652816,4.75999,2.12057, 0.652816,-4.76
0.1369, 0.879363, -0.652339,4.76257,2.12064, 0.652339,-4.76257
0.137, 0.879298, -0.651863,4.76514,2.1207, 0.651863,-4.76514
0.1371, 0.879232, -0.651386,4.76771,2.12077, 0.651386,-4.76771
0.1372, 0.879167, -0.65091,4.77029,2.12083, 0.65091,-4.77028
0.1373, 0.879102, -0.650432,4.77285,2.1209, 0.650432,-4.77285
0.1374, 0.879037, -0.649955,4.77542,2.12096, 0.649955,-4.77542
0.1375, 0.878972, -0.649477,4.77799,2.12103, 0.649477,-4.77799
0.1376, 0.878907, -0.649,4.78055,2.12109, 0.649,-4.78055
0.1377, 0.878842, -0.648521,4.78311,2.12116, 0.648521,-4.78311
0.1378, 0.878778, -0.648043,4.78567,2.12122, 0.648043,-4.78567
0.1379, 0.878713, -0.647564,4.78823,2.12129, 0.647564,-4.78823
0.138, 0.878648, -0.647085,4.79078,2.12135, 0.647085,-4.79078
0.1381, 0.878583, -0.646606,4.79334,2.12142, 0.646606,-4.79334
0.1382, 0.878519, -0.646127,4.79589,2.12148, 0.646127,-4.79589
0.1383, 0.878454, -0.645647,4.79844,2.12155, 0.645647,-4.79844
0.1384, 0.87839, -0.645167,4.80099,2.12161, 0.645167,-4.80099
0.1385, 0.878325, -0.644687,4.80354,2.12167, 0.644687,-4.80354
0.1386, 0.878261, -0.644206,4.80608,2.12174, 0.644206,-4.80608
0.1387, 0.878196, -0.643726,4.80862,2.1218, 0.643726,-4.80862
0.1388, 0.878132, -0.643245,4.81116,2.12187, 0.643245,-4.81116
0.1389, 0.878068, -0.642764,4.8137,2.12193, 0.642763,-4.8137
0.139, 0.878003, -0.642282,4.81624,2.122, 0.642282,-4.81623
0.1391, 0.877939, -0.6418,4.81877,2.12206, 0.6418,-4.81878
0.1392, 0.877875, -0.641318,4.82131,2.12213, 0.641318,-4.82131
0.1393, 0.877811, -0.640836,4.82384,2.12219, 0.640836,-4.82384
0.1394, 0.877747, -0.640354,4.82637,2.12225, 0.640354,-4.82636
0.1395, 0.877683, -0.639871,4.82889,2.12232, 0.639871,-4.82889
0.1396, 0.877619, -0.639388,4.83142,2.12238, 0.639388,-4.83142
0.1397, 0.877555, -0.638905,4.83394,2.12245, 0.638905,-4.83394
0.1398, 0.877491, -0.638421,4.83646,2.12251, 0.638421,-4.83646
0.1399, 0.877427, -0.637937,4.83898,2.12257, 0.637937,-4.83898
0.14, 0.877363, -0.637453,4.8415,2.12264, 0.637453,-4.8415
0.1401, 0.8773, -0.636969,4.84402,2.1227, 0.636969,-4.84402
0.1402, 0.877236, -0.636485,4.84653,2.12276, 0.636485,-4.84653
0.1403, 0.877172, -0.636,4.84904,2.12283, 0.636,-4.84904
0.1404, 0.877109, -0.635515,4.85155,2.12289, 0.635515,-4.85155
