No iterations: 400
Time (s), Position 1 (m), Velocity 1 (m s-1), Acceleration 1 (m s-2), Position 2 (m), Velocity 2 (m s-1), Acceleration 2 (m s-2)
0.315, 0.853171, 0.399135,5.79657,2.14683, -0.399135,-5.79657
0.32, 0.855227, 0.42795,5.71542,2.14477, -0.42795,-5.71542
0.325, 0.857426, 0.456348,5.6286,2.14257, -0.456348,-5.6286
0.33, 0.859766, 0.4843,5.53622,2.14023, -0.4843,-5.53622
0.335, 0.862245, 0.511778,5.43836,2.13776, -0.511778,-5.43836
0.34, 0.86486, 0.538756,5.33511,2.13514, -0.538756,-5.33511
0.345, 0.867609, 0.565207,5.22659,2.13239, -0.565207,-5.22659
0.35, 0.870489, 0.591104,5.11288,2.12951, -0.591104,-5.11288
0.355, 0.873498, 0.616423,4.99411,2.1265, -0.616423,-4.99411
0.36, 0.876631, 0.641137,4.8704,2.12337, -0.641137,-4.8704
0.365, 0.879887, 0.665222,4.74186,2.12011, -0.665222,-4.74186
0.37, 0.883262, 0.688655,4.60861,2.11674, -0.688655,-4.60862
0.375, 0.886753, 0.711412,4.4708,2.11325, -0.711412,-4.4708
0.38, 0.890357, 0.73347,4.32855,2.10964, -0.73347,-4.32855
0.385, 0.894069, 0.754809,4.18201,2.10593, -0.754809,-4.18201
0.39, 0.897886, 0.775406,4.03132,2.10211, -0.775406,-4.03132
0.395, 0.901804, 0.795241,3.87661,2.0982, -0.795241,-3.87661
0.4, 0.90582, 0.814295,3.71806,2.09418, -0.814295,-3.71806
0.405, 0.90993, 0.832548,3.55582,2.09007, -0.832548,-3.55582
0.41, 0.914129, 0.849983,3.39004,2.08587, -0.849983,-3.39004
0.415, 0.918414, 0.866581,3.22089,2.08159, -0.866581,-3.22089
0.42, 0.92278, 0.882327,3.04853,2.07722, -0.882327,-3.04853
0.425, 0.927223, 0.897205,2.87313,2.07278, -0.897205,-2.87313
0.43, 0.931738, 0.9112,2.69487,2.06826, -0.9112,-2.69487
0.435, 0.936322, 0.924298,2.51392,2.06368, -0.924298,-2.51392
0.44, 0.940969, 0.936486,2.33046,2.05903, -0.936486,-2.33046
0.445, 0.945675, 0.947752,2.14467,2.05433, -0.947752,-2.14467
0.45, 0.950435, 0.958084,1.95673,2.04956, -0.958084,-1.95673
0.455, 0.955246, 0.967473,1.76683,2.04475, -0.967473,-1.76684
0.46, 0.960101, 0.975908,1.57516,2.0399, -0.975908,-1.57516
0.465, 0.964996, 0.983382,1.3819,2.035, -0.983381,-1.3819
0.47, 0.969927, 0.989886,1.18724,2.03007, -0.989886,-1.18724
0.475, 0.974888, 0.995414,0.991382,2.02511, -0.995414,-0.99138
0.48, 0.979875, 0.999961,0.79451,2.02013, -0.999961,-0.794509
0.485, 0.984882, 1.00352,0.596827,2.01512, -1.00352,-0.596829
0.49, 0.989905, 1.00609,0.39852,2.01009, -1.00609,-0.398521
0.495, 0.994939, 1.00767,0.199784,2.00506, -1.00767,-0.199786
0.5, 0.999979, 1.00826,0.000818878,2.00002, -1.00826,-0.000818878
0.505, 1.00502, 1.00785,-0.198178,1.99498, -1.00785,0.198178
0.51, 1.01006, 1.00644,-0.397015,1.98994, -1.00644,0.397015
0.515, 1.01508, 1.00404,-0.595489,1.98492, -1.00404,0.595489
0.52, 1.0201, 1.00065,-0.793408,1.9799, -1.00065,0.793408
0.525, 1.02509, 0.996274,-0.990579,1.97491, -0.996274,0.990579
0.53, 1.03006, 0.990912,-1.1868,1.96994, -0.990912,1.1868
0.535, 1.035, 0.984571,-1.38189,1.965, -0.984571,1.38189
0.54, 1.03991, 0.977258,-1.57564,1.96009, -0.977258,1.57564
0.545, 1.04478, 0.968978,-1.76788,1.95522, -0.968978,1.76788
0.55, 1.04961, 0.959742,-1.95839,1.95039, -0.959742,1.95839
0.555, 1.05438, 0.949556,-2.14701,1.94562, -0.949556,2.14701
0.56, 1.05911, 0.938432,-2.33354,1.94089, -0.938432,2.33354
0.565, 1.06378, 0.92638,-2.5178,1.93622, -0.92638,2.5178
0.57, 1.06838, 0.913412,-2.6996,1.93162, -0.913412,2.6996
0.575, 1.07292, 0.89954,-2.87876,1.92708, -0.89954,2.87876
0.58, 1.07739, 0.884778,-3.05512,1.92261, -0.884778,3.05512
0.585, 1.08178, 0.86914,-3.22849,1.91822, -0.86914,3.22849
0.59, 1.08609, 0.852642,-3.39871,1.91391, -0.852642,3.39871
0.595, 1.09032, 0.8353,-3.56559,1.90968, -0.8353,3.56559
0.6, 1.09446, 0.817131,-3.72899,1.90554, -0.817131,3.72899
0.605, 1.0985, 0.798152,-3.88873,1.9015, -0.798152,3.88873
0.61, 1.10245, 0.778383,-4.04466,1.89755, -0.778383,4.04466
0.615, 1.1063, 0.757842,-4.19662,1.8937, -0.757842,4.19662
0.62, 1.11005, 0.73655,-4.34447,1.88995, -0.73655,4.34447
0.625, 1.11368, 0.714527,-4.48806,1.88632, -0.714527,4.48806
0.63, 1.11721, 0.691796,-4.62723,1.88279, -0.691796,4.62723
0.635, 1.12062, 0.668378,-4.76187,1.87938, -0.668378,4.76187
0.64, 1.12391, 0.644297,-4.89183,1.87609, -0.644297,4.89183
0.645, 1.12708, 0.619576,-5.01698,1.87292, -0.619576,5.01698
0.65, 1.13013, 0.594239,-5.1372,1.86987, -0.594239,5.1372
0.655, 1.13304, 0.568312,-5.25237,1.86696, -0.568312,5.25237
0.66, 1.13583, 0.54182,-5.36238,1.86417, -0.54182,5.36238
0.665, 1.13848, 0.514788,-5.46711,1.86152, -0.514788,5.46711
0.67, 1.141, 0.487244,-5.56647,1.859, -0.487244,5.56647
0.675, 1.14338, 0.459215,-5.66034,1.85662, -0.459215,5.66034
0.68, 1.14562, 0.430728,-5.74865,1.85438, -0.430728,5.74865
0.685, 1.14771, 0.401811,-5.8313,1.85229, -0.401811,5.8313
0.69, 1.14966, 0.372493,-5.9082,1.85034, -0.372493,5.9082
0.695, 1.15146, 0.342803,-5.97929,1.84854, -0.342803,5.97929
0.7, 1.15311, 0.312769,-6.04449,1.84689, -0.312769,6.04449
0.705, 1.15461, 0.282422,-6.10374,1.84539, -0.282422,6.10374
0.71, 1.15596, 0.25179,-6.15697,1.84404, -0.25179,6.15697
0.715, 1.15715, 0.220906,-6.20413,1.84285, -0.220906,6.20413
0.72, 1.15819, 0.189798,-6.24518,1.84181, -0.189798,6.24518
0.725, 1.15908, 0.158498,-6.28007,1.84092, -0.158498,6.28007
0.73, 1.1598, 0.127036,-6.30877,1.8402, -0.127036,6.30877
0.735, 1.16037, 0.0954442,-6.33125,1.83963, -0.0954442,6.33125
0.74, 1.16078, 0.0637526,-6.34748,1.83922, -0.0637526,6.34748
0.745, 1.16104, 0.0319929,-6.35746,1.83896, -0.0319929,6.35746
0.75, 1.16113, 0.00019639,-6.36116,1.83887, -0.000196381,6.36116
0.755, 1.16106, -0.0316056,-6.35858,1.83894, 0.0316056,6.35858
0.76, 1.16084, -0.0633815,-6.34973,1.83916, 0.0633816,6.34973
0.765, 1.16046, -0.0951002,-6.33461,1.83954, 0.0951002,6.33461
0.77, 1.15992, -0.12673,-6.31323,1.84008, 0.12673,6.31323
0.775, 1.15922, -0.15824,-6.28563,1.84078, 0.15824,6.28563
0.78, 1.15836, -0.1896,-6.25181,1.84164, 0.1896,6.25181
0.785, 1.15735, -0.220777,-6.21182,1.84265, 0.220777,6.21182
0.79, 1.15618, -0.251741,-6.16569,1.84382, 0.251741,6.16569
0.795, 1.15486, -0.282462,-6.11347,1.84514, 0.282462,6.11347
0.8, 1.15338, -0.31291,-6.05521,1.84662, 0.31291,6.05521
0.805, 1.15175, -0.343053,-5.99096,1.84825, 0.343053,5.99096
0.81, 1.14998, -0.372863,-5.92078,1.85002, 0.372863,5.92078
0.815, 1.14805, -0.40231,-5.84476,1.85195, 0.40231,5.84476
0.82, 1.14598, -0.431365,-5.76295,1.85402, 0.431365,5.76295
0.825, 1.14376, -0.459999,-5.67544,1.85624, 0.459999,5.67544
0.83, 1.1414, -0.488184,-5.58232,1.8586, 0.488183,5.58232
0.835, 1.1389, -0.515891,-5.48368,1.8611, 0.515891,5.48368
0.84, 1.13627, -0.543094,-5.3796,1.86373, 0.543094,5.3796
0.845, 1.1335, -0.569765,-5.2702,1.8665, 0.569765,5.2702
0.85, 1.13059, -0.595879,-5.15558,1.86941, 0.595879,5.15558
0.855, 1.12756, -0.621408,-5.03585,1.87244, 0.621408,5.03585
0.86, 1.1244, -0.646329,-4.91113,1.8756, 0.646329,4.91113
0.865, 1.12112, -0.670616,-4.78155,1.87888, 0.670616,4.78155
0.87, 1.11772, -0.694245,-4.64723,1.88228, 0.694245,4.64723
0.875, 1.1142, -0.717193,-4.50829,1.8858, 0.717193,4.50829
0.88, 1.11056, -0.739436,-4.36489,1.88944, 0.739436,4.36489
0.885, 1.10682, -0.760954,-4.21715,1.89318, 0.760954,4.21715
0.89, 1.10297, -0.781724,-4.06523,1.89703, 0.781724,4.06523
0.895, 1.09902, -0.801726,-3.90927,1.90098, 0.801726,3.90927
0.9, 1.09497, -0.820941,-3.74943,1.90503, 0.820941,3.74943
0.905, 1.09083, -0.839348,-3.58586,1.90917, 0.839348,3.58586
0.91, 1.0866, -0.85693,-3.41873,1.9134, 0.85693,3.41873
0.915, 1.08228, -0.873669,-3.24819,1.91772, 0.873669,3.24819
0.92, 1.07788, -0.889549,-3.07442,1.92212, 0.889549,3.07442
0.925, 1.0734, -0.904553,-2.89759,1.9266, 0.904553,2.89759
0.93, 1.06884, -0.918667,-2.71786,1.93116, 0.918667,2.71786
0.935, 1.06422, -0.931877,-2.53543,1.93578, 0.931877,2.53543
0.94, 1.05954, -0.94417,-2.35047,1.94046, 0.94417,2.35047
0.945, 1.05479, -0.955532,-2.16316,1.94521, 0.955532,2.16316
0.95, 1.04999, -0.965954,-1.97367,1.95001, 0.965954,1.97367
0.955, 1.04514, -0.975424,-1.78221,1.95486, 0.975424,1.78221
0.96, 1.04025, -0.983933,-1.58896,1.95975, 0.983933,1.58896
0.965, 1.03531, -0.991472,-1.39411,1.96469, 0.991472,1.39411
0.97, 1.03034, -0.998034,-1.19785,1.96966, 0.998034,1.19785
0.975, 1.02534, -1.00361,-1.00038,1.97466, 1.00361,1.00038
0.98, 1.02031, -1.0082,-0.801893,1.97969, 1.0082,0.801893
0.985, 1.01526, -1.01179,-0.602576,1.98474, 1.01179,0.602576
0.99, 1.0102, -1.01439,-0.402634,1.9898, 1.01439,0.402634
0.995, 1.00512, -1.01599,-0.202258,1.99488, 1.01599,0.202258
1, 1.00004, -1.01658,-0.00165187,1.99996, 1.01658,0.00165187
1.005, 0.99496, -1.01617,0.198988,2.00504, 1.01617,-0.198987
1.01, 0.989881, -1.01476,0.399468,2.01012, 1.01476,-0.39947
1.015, 0.984812, -1.01234,0.599582,2.01519, 1.01234,-0.59958
1.02, 0.979758, -1.00893,0.79914,2.02024, 1.00893,-0.79914
1.025, 0.974722, -1.00452,0.99794,2.02528, 1.00452,-0.997939
1.03, 0.96971, -0.999118,1.19579,2.03029, 0.999118,-1.19579
1.035, 0.964728, -0.992729,1.39249,2.03527, 0.992729,-1.3925
1.04, 0.959779, -0.985359,1.58785,2.04022, 0.985359,-1.58785
1.045, 0.95487, -0.977015,1.78168,2.04513, 0.977015,-1.78168
1.05, 0.950004, -0.967706,1.97378,2.05, 0.967706,-1.97378
1.055, 0.945186, -0.957441,2.16396,2.05481, 0.957441,-2.16396
1.06, 0.940422, -0.946228,2.35203,2.05958, 0.946228,-2.35203
1.065, 0.935716, -0.934081,2.53782,2.06428, 0.934081,-2.53782
1.07, 0.931073, -0.921009,2.72114,2.06893, 0.921009,-2.72114
1.075, 0.926497, -0.907026,2.9018,2.0735, 0.907026,-2.9018
1.08, 0.921992, -0.892146,3.07962,2.07801, 0.892146,-3.07962
1.085, 0.917564, -0.876383,3.25444,2.08244, 0.876383,-3.25444
1.09, 0.913217, -0.859752,3.42607,2.08678, 0.859752,-3.42607
1.095, 0.908954, -0.842271,3.59435,2.09105, 0.842271,-3.59435
1.1, 0.904781, -0.823955,3.7591,2.09522, 0.823955,-3.7591
1.105, 0.900701, -0.804823,3.92018,2.0993, 0.804823,-3.92018
1.11, 0.896718, -0.784893,4.07742,2.10328, 0.784893,-4.07742
1.115, 0.892836, -0.764186,4.23065,2.10716, 0.764186,-4.23065
1.12, 0.88906, -0.742721,4.37974,2.11094, 0.742721,-4.37973
1.125, 0.885392, -0.72052,4.52453,2.11461, 0.72052,-4.52453
1.13, 0.881837, -0.697604,4.66487,2.11816, 0.697604,-4.66487
1.135, 0.878398, -0.673995,4.80064,2.1216, 0.673995,-4.80064
1.14, 0.875079, -0.649718,4.93169,2.12492, 0.649718,-4.93169
1.145, 0.871882, -0.624795,5.0579,2.12812, 0.624795,-5.0579
1.15, 0.868811, -0.599252,5.17913,2.13119, 0.599252,-5.17913
1.155, 0.865869, -0.573113,5.29527,2.13413, 0.573113,-5.29527
1.16, 0.863059, -0.546404,5.40621,2.13694, 0.546404,-5.40621
1.165, 0.860384, -0.519152,5.51183,2.13962, 0.519152,-5.51183
1.17, 0.857846, -0.491383,5.61202,2.14215, 0.491383,-5.61202
1.175, 0.855448, -0.463124,5.7067,2.14455, 0.463124,-5.7067
1.18, 0.853192, -0.434404,5.79576,2.14681, 0.434404,-5.79576
1.185, 0.85108, -0.40525,5.87911,2.14892, 0.40525,-5.87911
1.19, 0.849116, -0.375691,5.95668,2.15088, 0.375691,-5.95668
1.195, 0.847299, -0.345757,6.02838,2.1527, 0.345757,-6.02838
1.2, 0.845634, -0.315477,6.09414,2.15437, 0.315477,-6.09414
1.205, 0.84412, -0.28488,6.1539,2.15588, 0.28488,-6.1539
1.21, 0.84276, -0.253997,6.20759,2.15724, 0.253997,-6.20759
1.215, 0.841555, -0.222858,6.25517,2.15845, 0.222858,-6.25517
1.22, 0.840506, -0.191495,6.29659,2.15949, 0.191495,-6.29659
1.225, 0.839614, -0.159937,6.33179,2.16039, 0.159937,-6.33179
1.23, 0.83888, -0.128216,6.36075,2.16112, 0.128216,-6.36075
1.235, 0.838305, -0.0963636,6.38344,2.16169, 0.0963636,-6.38344
1.24, 0.83789, -0.0644107,6.39984,2.16211, 0.0644107,-6.39984
1.245, 0.837635, -0.0323889,6.40992,2.16237, 0.0323889,-6.40992
1.25, 0.83754, -0.000329973,6.41368,2.16246, 0.000329956,-6.41368
1.255, 0.837605, 0.0317346,6.41111,2.1624, -0.0317346,-6.41111
1.26, 0.83783, 0.0637731,6.4022,2.16217, -0.0637731,-6.4022
1.265, 0.838216, 0.095754,6.38698,2.16178, -0.095754,-6.38698
1.27, 0.838761, 0.127646,6.36546,2.16124, -0.127646,-6.36546
1.275, 0.839465, 0.159416,6.33765,2.16053, -0.159416,-6.33765
1.28, 0.840328, 0.191035,6.30358,2.15967, -0.191035,-6.30358
1.285, 0.841349, 0.222471,6.26328,2.15865, -0.222471,-6.26329
1.29, 0.842527, 0.253692,6.2168,2.15747, -0.253692,-6.2168
1.295, 0.84386, 0.284668,6.16417,2.15614, -0.284668,-6.16417
1.3, 0.845347, 0.315368,6.10545,2.15465, -0.315368,-6.10545
1.305, 0.846987, 0.345761,6.0407,2.15301, -0.345761,-6.0407
1.31, 0.848779, 0.375819,5.96998,2.15122, -0.375819,-5.96998
1.315, 0.85072, 0.405511,5.89334,2.14928, -0.405511,-5.89334
1.32, 0.852809, 0.434807,5.81089,2.14719, -0.434807,-5.81089
1.325, 0.855043, 0.463679,5.72268,2.14496, -0.463679,-5.72268
1.33, 0.857421, 0.492098,5.62881,2.14258, -0.492098,-5.62881
1.335, 0.859939, 0.520036,5.52937,2.14006, -0.520036,-5.52937
1.34, 0.862597, 0.547466,5.42446,2.1374, -0.547466,-5.42446
1.345, 0.86539, 0.57436,5.31418,2.13461, -0.57436,-5.31418
1.35, 0.868317, 0.600691,5.19863,2.13168, -0.600691,-5.19863
1.355, 0.871374, 0.626434,5.07794,2.12863, -0.626434,-5.07794
1.36, 0.874559, 0.651563,4.95221,2.12544, -0.651563,-4.95221
1.365, 0.877868, 0.676053,4.82158,2.12213, -0.676053,-4.82158
1.37, 0.881298, 0.69988,4.68616,2.1187, -0.69988,-4.68616
1.375, 0.884846, 0.72302,4.5461,2.11515, -0.72302,-4.5461
1.38, 0.888508, 0.745451,4.40153,2.11149, -0.745451,-4.40153
1.385, 0.892281, 0.767149,4.25259,2.10772, -0.767149,-4.25259
1.39, 0.89616, 0.788094,4.09943,2.10384, -0.788094,-4.09943
1.395, 0.900143, 0.808265,3.94221,2.09986, -0.808265,-3.94221
1.4, 0.904225, 0.827641,3.78106,2.09578, -0.827641,-3.78106
1.405, 0.908402, 0.846203,3.61615,2.0916, -0.846203,-3.61615
1.41, 0.91267, 0.863934,3.44765,2.08733, -0.863934,-3.44765
1.415, 0.917025, 0.880815,3.27572,2.08298, -0.880815,-3.27573
1.42, 0.921463, 0.896829,3.10053,2.07854, -0.896829,-3.10053
1.425, 0.925978, 0.911961,2.92225,2.07402, -0.911961,-2.92225
1.43, 0.930568, 0.926196,2.74106,2.06943, -0.926196,-2.74106
1.435, 0.935227, 0.939518,2.55713,2.06477, -0.939518,-2.55713
1.44, 0.939951, 0.951916,2.37065,2.06005, -0.951916,-2.37065
1.445, 0.944734, 0.963376,2.18179,2.05527, -0.963376,-2.18179
1.45, 0.949573, 0.973888,1.99076,2.05043, -0.973888,-1.99076
1.455, 0.954463, 0.98344,1.79773,2.04554, -0.98344,-1.79773
1.46, 0.959398, 0.992023,1.60289,2.0406, -0.992023,-1.60289
1.465, 0.964375, 0.999629,1.40644,2.03563, -0.999629,-1.40644
1.47, 0.969387, 1.00625,1.20856,2.03061, -1.00625,-1.20856
1.475, 0.97443, 1.01188,1.00947,2.02557, -1.01188,-1.00947
1.48, 0.979499, 1.01651,0.809337,2.0205, -1.01651,-0.809335
1.485, 0.98459, 1.02014,0.608379,2.01541, -1.02014,-0.608379
1.49, 0.989696, 1.02276,0.406785,2.0103, -1.02276,-0.406785
1.495, 0.994813, 1.02437,0.204758,2.00519, -1.02437,-0.204757
1.5, 0.999937, 1.02497,0.00249742,2.00006, -1.02497,-0.00249585
1.505, 1.00506, 1.02456,-0.199801,1.99494, -1.02456,0.199801
1.51, 1.01018, 1.02314,-0.401933,1.98982, -1.02314,0.401933
1.515, 1.01529, 1.02071,-0.603706,1.98471, -1.02071,0.603706
1.52, 1.02039, 1.01728,-0.80491,1.97961, -1.01728,0.80491
1.525, 1.02547, 1.01283,-1.00536,1.97453, -1.01283,1.00536
1.53, 1.03052, 1.00739,-1.20485,1.96948, -1.00739,1.20485
1.535, 1.03554, 1.00095,-1.40318,1.96446, -1.00095,1.40318
1.54, 1.04053, 0.993527,-1.60015,1.95947, -0.993527,1.60015
1.545, 1.04548, 0.985119,-1.79559,1.95452, -0.985119,1.79559
1.55, 1.05039, 0.975737,-1.98928,1.94961, -0.975737,1.98928
1.555, 1.05525, 0.96539,-2.18104,1.94475, -0.96539,2.18104
1.56, 1.06005, 0.954089,-2.37068,1.93995, -0.954089,2.37068
1.565, 1.0648, 0.941845,-2.55801,1.9352, -0.941845,2.55801
1.57, 1.06948, 0.928669,-2.74285,1.93052, -0.928669,2.74285
1.575, 1.07409, 0.914575,-2.92501,1.92591, -0.914575,2.92501
1.58, 1.07863, 0.899576,-3.10432,1.92137, -0.899576,3.10432
1.585, 1.0831, 0.883686,-3.28059,1.9169, -0.883686,3.28059
1.59, 1.08748, 0.866922,-3.45365,1.91252, -0.866922,3.45365
1.595, 1.09178, 0.849299,-3.62333,1.90822, -0.849299,3.62333
1.6, 1.09599, 0.830835,-3.78947,1.90401, -0.830835,3.78947
1.605, 1.1001, 0.811549,-3.95189,1.8999, -0.811549,3.95189
1.61, 1.10412, 0.791458,-4.11044,1.89588, -0.791458,4.11044
1.615, 1.10803, 0.770583,-4.26496,1.89197, -0.770583,4.26496
1.62, 1.11184, 0.748944,-4.41529,1.88816, -0.748944,4.41529
1.625, 1.11554, 0.726562,-4.56129,1.88446, -0.726562,4.56129
1.63, 1.11912, 0.70346,-4.70282,1.88088, -0.70346,4.70282
1.635, 1.12259, 0.679659,-4.83972,1.87741, -0.679659,4.83972
1.64, 1.12594, 0.655184,-4.97187,1.87406, -0.655184,4.97187
1.645, 1.12916, 0.630059,-5.09914,1.87084, -0.630059,5.09914
1.65, 1.13226, 0.604307,-5.2214,1.86774, -0.604307,5.2214
1.655, 1.13523, 0.577955,-5.33852,1.86477, -0.577955,5.33852
1.66, 1.13806, 0.551028,-5.45039,1.86194, -0.551028,5.45039
1.665, 1.14076, 0.523553,-5.55691,1.85924, -0.523553,5.55691
1.67, 1.14332, 0.495556,-5.65796,1.85668, -0.495556,5.65796
1.675, 1.14574, 0.467066,-5.75344,1.85426, -0.467066,5.75344
1.68, 1.14801, 0.43811,-5.84325,1.85199, -0.43811,5.84325
1.685, 1.15014, 0.408718,-5.92732,1.84986, -0.408718,5.92732
1.69, 1.15212, 0.378917,-6.00555,1.84788, -0.378917,6.00555
1.695, 1.15395, 0.348737,-6.07787,1.84605, -0.348737,6.07787
1.7, 1.15563, 0.318208,-6.1442,1.84437, -0.318208,6.1442
1.705, 1.15716, 0.28736,-6.20447,1.84284, -0.28736,6.20448
1.71, 1.15853, 0.256223,-6.25864,1.84147, -0.256223,6.25864
1.715, 1.15975, 0.224828,-6.30663,1.84025, -0.224828,6.30663
1.72, 1.16081, 0.193206,-6.34842,1.83919, -0.193206,6.34842
1.725, 1.16171, 0.161389,-6.38394,1.83829, -0.161389,6.38394
1.73, 1.16245, 0.129407,-6.41316,1.83755, -0.129407,6.41316
1.735, 1.16303, 0.0972916,-6.43607,1.83697, -0.0972916,6.43607
1.74, 1.16345, 0.0650753,-6.45263,1.83655, -0.0650753,6.45263
1.745, 1.16371, 0.0327894,-6.46281,1.83629, -0.0327894,6.46281
1.75, 1.1638, 0.000465792,-6.46663,1.8362, -0.000465786,6.46663
1.755, 1.16374, -0.0318635,-6.46406,1.83626, 0.0318636,6.46406
1.76, 1.16351, -0.0641668,-6.45511,1.83649, 0.0641668,6.45511
1.765, 1.16312, -0.096412,-6.4398,1.83688, 0.096412,6.4398
1.77, 1.16257, -0.128567,-6.41812,1.83743, 0.128567,6.41812
1.775, 1.16186, -0.160601,-6.3901,1.83814, 0.160601,6.3901
1.78, 1.16099, -0.192482,-6.35578,1.83901, 0.192482,6.35578
1.785, 1.15997, -0.224177,-6.31518,1.84003, 0.224177,6.31518
1.79, 1.15878, -0.255657,-6.26834,1.84122, 0.255657,6.26834
1.795, 1.15744, -0.28689,-6.2153,1.84256, 0.28689,6.2153
1.8, 1.15594, -0.317845,-6.15612,1.84406, 0.317845,6.15612
1.805, 1.15428, -0.348491,-6.09086,1.84572, 0.348491,6.09086
1.81, 1.15248, -0.378798,-6.01957,1.84752, 0.378798,6.01957
