700
0.02, 2,-0,0
0.02, 2,-0,1
0.0399987, 1.99987,-0.0133333,2
0.0399987, 1.99987,-0.0133333,3
0.0599947, 1.9996,-0.0266658,4
0.0599947, 1.9996,-0.0266658,5
0.0799867, 1.9992,-0.0399964,6
0.0799867, 1.9992,-0.0399964,7
0.0999733, 1.99867,-0.0533244,8
0.0999733, 1.99867,-0.0533244,9
0.119953, 1.998,-0.0666489,10
0.119953, 1.998,-0.0666489,11
0.139925, 1.9972,-0.0799689,12
0.139925, 1.9972,-0.0799689,13
0.159888, 1.99627,-0.0932836,14
0.159888, 1.99627,-0.0932836,15
0.17984, 1.9952,-0.106592,16
0.17984, 1.9952,-0.106592,17
0.19978, 1.994,-0.119893,18
0.19978, 1.994,-0.119893,19
0.219707, 1.99267,-0.133187,20
0.219707, 1.99267,-0.133187,21
0.239619, 1.99121,-0.146471,22
0.239619, 1.99121,-0.146471,23
0.259515, 1.98961,-0.159746,24
0.259515, 1.98961,-0.159746,25
0.279394, 1.98788,-0.17301,26
0.279394, 1.98788,-0.17301,27
0.299254, 1.98602,-0.186262,28
0.299254, 1.98602,-0.186262,29
0.319094, 1.98402,-0.199503,30
0.319094, 1.98402,-0.199503,31
0.338913, 1.98189,-0.212729,32
0.338913, 1.98189,-0.212729,33
0.358709, 1.97963,-0.225942,34
0.358709, 1.97963,-0.225942,35
0.378482, 1.97724,-0.23914,36
0.378482, 1.97724,-0.23914,37
0.398229, 1.97472,-0.252321,38
0.398229, 1.97472,-0.252321,39
0.41795, 1.97206,-0.265486,40
0.41795, 1.97206,-0.265486,41
0.437642, 1.96928,-0.278633,42
0.437642, 1.96928,-0.278633,43
0.457306, 1.96636,-0.291762,44
0.457306, 1.96636,-0.291762,45
0.476939, 1.96331,-0.304871,46
0.476939, 1.96331,-0.304871,47
0.496541, 1.96013,-0.317959,48
0.496541, 1.96013,-0.317959,49
0.516109, 1.95682,-0.331027,50
0.516109, 1.95682,-0.331027,51
0.535643, 1.95338,-0.344072,52
0.535643, 1.95338,-0.344072,53
0.555141, 1.94981,-0.357095,54
0.555141, 1.94981,-0.357095,55
0.574602, 1.94611,-0.370094,56
0.574602, 1.94611,-0.370094,57
0.594025, 1.94228,-0.383068,58
0.594025, 1.94228,-0.383068,59
0.613408, 1.93832,-0.396016,60
0.613408, 1.93832,-0.396016,61
0.63275, 1.93423,-0.408938,62
0.63275, 1.93423,-0.408938,63
0.65205, 1.93001,-0.421833,64
0.65205, 1.93001,-0.421833,65
0.671307, 1.92566,-0.4347,66
0.671307, 1.92566,-0.4347,67
0.690519, 1.92119,-0.447538,68
0.690519, 1.92119,-0.447538,69
0.709685, 1.91659,-0.460346,70
0.709685, 1.91659,-0.460346,71
0.728803, 1.91185,-0.473123,72
0.728803, 1.91185,-0.473123,73
0.747873, 1.907,-0.485869,74
0.747873, 1.907,-0.485869,75
0.766893, 1.90201,-0.498582,76
0.766893, 1.90201,-0.498582,77
0.785862, 1.8969,-0.511262,78
0.785862, 1.8969,-0.511262,79
0.804779, 1.89166,-0.523908,80
0.804779, 1.89166,-0.523908,81
0.823642, 1.88629,-0.536519,82
0.823642, 1.88629,-0.536519,83
0.84245, 1.8808,-0.549094,84
0.84245, 1.8808,-0.549094,85
0.861201, 1.87519,-0.561633,86
0.861201, 1.87519,-0.561633,87
0.879896, 1.86944,-0.574134,88
0.879896, 1.86944,-0.574134,89
0.898532, 1.86358,-0.586597,90
0.898532, 1.86358,-0.586597,91
0.917108, 1.85759,-0.599021,92
0.917108, 1.85759,-0.599021,93
0.935622, 1.85147,-0.611405,94
0.935622, 1.85147,-0.611405,95
0.954075, 1.84524,-0.623748,96
0.954075, 1.84524,-0.623748,97
0.972463, 1.83888,-0.63605,98
0.972463, 1.83888,-0.63605,99
