No iterations: 3999
Time (s), Position 1 (m), Velocity 1 (m s-1), Acceleration 1 (m s-2), Position 2 (m), Velocity 2 (m s-1), Acceleration 2 (m s-2)
0.4755, 0.975577, 0.988948,0.964167,2.02442, -0.988948,-0.964167
0.476, 0.976072, 0.989426,0.94464,2.02393, -0.989426,-0.944638
0.4765, 0.976567, 0.989894,0.925106,2.02343, -0.989894,-0.925106
0.477, 0.977062, 0.990353,0.905565,2.02294, -0.990353,-0.905566
0.4775, 0.977557, 0.990801,0.88601,2.02244, -0.990801,-0.886009
0.478, 0.978053, 0.99124,0.866449,2.02195, -0.99124,-0.866448
0.4785, 0.978548, 0.99167,0.84688,2.02145, -0.99167,-0.84688
0.479, 0.979044, 0.992089,0.827302,2.02096, -0.992089,-0.827302
0.4795, 0.97954, 0.992498,0.807715,2.02046, -0.992498,-0.807715
0.48, 0.980037, 0.992898,0.788119,2.01996, -0.992898,-0.788118
0.4805, 0.980533, 0.993288,0.768521,2.01947, -0.993288,-0.768521
0.481, 0.98103, 0.993668,0.748907,2.01897, -0.993668,-0.748906
0.4815, 0.981527, 0.994039,0.729291,2.01847, -0.994039,-0.729291
0.482, 0.982024, 0.994399,0.709666,2.01798, -0.994399,-0.709666
0.4825, 0.982521, 0.99475,0.690032,2.01748, -0.99475,-0.690032
0.483, 0.983019, 0.995091,0.670397,2.01698, -0.995091,-0.670397
0.4835, 0.983516, 0.995422,0.650753,2.01648, -0.995422,-0.650754
0.484, 0.984014, 0.995743,0.631101,2.01599, -0.995743,-0.631101
0.4845, 0.984512, 0.996055,0.611441,2.01549, -0.996055,-0.61144
0.485, 0.98501, 0.996356,0.591776,2.01499, -0.996356,-0.591776
0.4855, 0.985508, 0.996648,0.57211,2.01449, -0.996648,-0.572112
0.486, 0.986007, 0.99693,0.552433,2.01399, -0.99693,-0.552432
0.4865, 0.986505, 0.997202,0.532751,2.01349, -0.997202,-0.532751
0.487, 0.987004, 0.997465,0.513068,2.013, -0.997465,-0.513069
0.4875, 0.987503, 0.997717,0.493375,2.0125, -0.997717,-0.493377
0.488, 0.988002, 0.99796,0.473678,2.012, -0.99796,-0.473678
0.4885, 0.988501, 0.998192,0.453978,2.0115, -0.998192,-0.453978
0.489, 0.989, 0.998415,0.434272,2.011, -0.998415,-0.43427
0.4895, 0.989499, 0.998628,0.414562,2.0105, -0.998628,-0.414561
0.49, 0.989998, 0.998831,0.39485,2.01, -0.998831,-0.39485
0.4905, 0.990498, 0.999025,0.375131,2.0095, -0.999025,-0.375131
0.491, 0.990997, 0.999208,0.355411,2.009, -0.999208,-0.355412
0.4915, 0.991497, 0.999382,0.335684,2.0085, -0.999382,-0.335683
0.492, 0.991997, 0.999546,0.315956,2.008, -0.999546,-0.315955
0.4925, 0.992497, 0.999699,0.296226,2.0075, -0.999699,-0.296227
0.493, 0.992996, 0.999843,0.27649,2.007, -0.999843,-0.276489
0.4935, 0.993496, 0.999978,0.256752,2.0065, -0.999978,-0.256751
0.494, 0.993996, 1.0001,0.237013,2.006, -1.0001,-0.237013
0.4945, 0.994496, 1.00022,0.217272,2.0055, -1.00022,-0.217274
0.495, 0.994997, 1.00032,0.197528,2.005, -1.00032,-0.197528
0.4955, 0.995497, 1.00042,0.177781,2.0045, -1.00042,-0.177781
0.496, 0.995997, 1.0005,0.158033,2.004, -1.0005,-0.158034
0.4965, 0.996497, 1.00058,0.138284,2.0035, -1.00058,-0.138285
0.497, 0.996998, 1.00064,0.118531,2.003, -1.00064,-0.11853
0.4975, 0.997498, 1.0007,0.0987799,2.0025, -1.0007,-0.0987814
0.498, 0.997998, 1.00074,0.0790264,2.002, -1.00074,-0.0790264
0.4985, 0.998499, 1.00078,0.0592706,2.0015, -1.00078,-0.0592698
0.499, 0.998999, 1.0008,0.0395163,2.001, -1.0008,-0.0395148
0.4995, 0.999499, 1.00082,0.0197629,2.0005, -1.00082,-0.0197644
0.5, 1, 1.00082,8.62802e-06,2, -1.00082,-9.41239e-06
0.5005, 1.0005, 1.00082,-0.0197472,1.9995, -1.00082,0.0197472
0.501, 1.001, 1.0008,-0.0395038,1.999, -1.0008,0.0395038
0.5015, 1.0015, 1.00078,-0.0592604,1.9985, -1.00078,0.0592604
0.502, 1.002, 1.00075,-0.0790123,1.998, -1.00075,0.0790123
0.5025, 1.0025, 1.0007,-0.0987689,1.9975, -1.0007,0.0987689
0.503, 1.003, 1.00065,-0.118521,1.997, -1.00065,0.118521
0.5035, 1.0035, 1.00059,-0.138273,1.9965, -1.00059,0.138273
0.504, 1.004, 1.00051,-0.15802,1.996, -1.00051,0.15802
0.5045, 1.0045, 1.00043,-0.177772,1.9955, -1.00043,0.177772
0.505, 1.005, 1.00034,-0.197519,1.995, -1.00034,0.197519
0.5055, 1.0055, 1.00023,-0.217261,1.9945, -1.00023,0.217261
0.506, 1.006, 1.00012,-0.237004,1.994, -1.00012,0.237004
0.5065, 1.0065, 0.999999,-0.256746,1.9935, -0.999999,0.256746
0.507, 1.007, 0.999867,-0.276484,1.993, -0.999867,0.276484
0.5075, 1.0075, 0.999724,-0.296217,1.9925, -0.999724,0.296217
0.508, 1.008, 0.999572,-0.31595,1.992, -0.999572,0.31595
0.5085, 1.0085, 0.99941,-0.335679,1.9915, -0.99941,0.335679
0.509, 1.009, 0.999238,-0.355407,1.991, -0.999238,0.355407
0.5095, 1.0095, 0.999056,-0.375131,1.9905, -0.999056,0.375131
0.51, 1.01, 0.998864,-0.39485,1.99, -0.998864,0.39485
0.5105, 1.0105, 0.998663,-0.414564,1.9895, -0.998663,0.414564
0.511, 1.011, 0.998451,-0.434273,1.989, -0.998452,0.434273
0.5115, 1.0115, 0.99823,-0.453983,1.9885, -0.99823,0.453983
0.512, 1.012, 0.997999,-0.473683,1.988, -0.997999,0.473683
0.5125, 1.0125, 0.997758,-0.493383,1.9875, -0.997758,0.493383
0.513, 1.013, 0.997507,-0.513074,1.987, -0.997507,0.513074
0.5135, 1.0135, 0.997247,-0.532765,1.9865, -0.997247,0.532765
0.514, 1.01399, 0.996976,-0.552446,1.98601, -0.996976,0.552446
0.5145, 1.01449, 0.996696,-0.572123,1.98551, -0.996696,0.572123
0.515, 1.01499, 0.996406,-0.591794,1.98501, -0.996406,0.591794
0.5155, 1.01549, 0.996106,-0.611462,1.98451, -0.996106,0.611462
0.516, 1.01599, 0.995796,-0.631119,1.98401, -0.995796,0.631119
0.5165, 1.01648, 0.995476,-0.650773,1.98352, -0.995476,0.650773
0.517, 1.01698, 0.995147,-0.670421,1.98302, -0.995147,0.670421
0.5175, 1.01748, 0.994808,-0.69006,1.98252, -0.994808,0.69006
0.518, 1.01798, 0.994458,-0.709694,1.98202, -0.994458,0.709694
0.5185, 1.01847, 0.9941,-0.729324,1.98153, -0.9941,0.729324
0.519, 1.01897, 0.993731,-0.748944,1.98103, -0.993731,0.748944
0.5195, 1.01947, 0.993352,-0.768554,1.98053, -0.993352,0.768554
0.52, 1.01996, 0.992964,-0.78816,1.98004, -0.992964,0.78816
0.5205, 1.02046, 0.992566,-0.807757,1.97954, -0.992566,0.807757
0.521, 1.02096, 0.992158,-0.827344,1.97904, -0.992158,0.827344
0.5215, 1.02145, 0.99174,-0.846927,1.97855, -0.99174,0.846927
0.522, 1.02195, 0.991312,-0.8665,1.97805, -0.991312,0.8665
0.5225, 1.02244, 0.990875,-0.886063,1.97756, -0.990875,0.886063
0.523, 1.02294, 0.990428,-0.905618,1.97706, -0.990428,0.905618
0.5235, 1.02343, 0.989971,-0.925167,1.97657, -0.989971,0.925167
0.524, 1.02393, 0.989504,-0.944703,1.97607, -0.989504,0.944703
0.5245, 1.02442, 0.989028,-0.964229,1.97558, -0.989028,0.964229
0.525, 1.02492, 0.988542,-0.98375,1.97508, -0.988542,0.98375
0.5255, 1.02541, 0.988046,-1.00326,1.97459, -0.988046,1.00326
0.526, 1.02591, 0.98754,-1.02275,1.97409, -0.98754,1.02275
0.5265, 1.0264, 0.987025,-1.04225,1.9736, -0.987025,1.04225
0.527, 1.02689, 0.9865,-1.06173,1.97311, -0.9865,1.06173
0.5275, 1.02739, 0.985965,-1.08119,1.97261, -0.985965,1.08119
0.528, 1.02788, 0.98542,-1.10065,1.97212, -0.98542,1.10065
0.5285, 1.02837, 0.984866,-1.1201,1.97163, -0.984866,1.1201
0.529, 1.02886, 0.984302,-1.13953,1.97114, -0.984302,1.13953
0.5295, 1.02936, 0.983728,-1.15896,1.97064, -0.983728,1.15896
0.53, 1.02985, 0.983144,-1.17837,1.97015, -0.983144,1.17837
0.5305, 1.03034, 0.982551,-1.19777,1.96966, -0.982551,1.19777
0.531, 1.03083, 0.981948,-1.21716,1.96917, -0.981948,1.21716
0.5315, 1.03132, 0.981335,-1.23654,1.96868, -0.981335,1.23654
0.532, 1.03181, 0.980713,-1.2559,1.96819, -0.980713,1.2559
0.5325, 1.0323, 0.980081,-1.27526,1.9677, -0.980081,1.27526
0.533, 1.03279, 0.979439,-1.2946,1.96721, -0.979439,1.2946
0.5335, 1.03328, 0.978788,-1.31393,1.96672, -0.978788,1.31393
0.534, 1.03377, 0.978127,-1.33325,1.96623, -0.978127,1.33325
0.5345, 1.03426, 0.977457,-1.35255,1.96574, -0.977457,1.35255
0.535, 1.03475, 0.976776,-1.37183,1.96525, -0.976776,1.37183
0.5355, 1.03524, 0.976086,-1.39111,1.96476, -0.976086,1.39111
0.536, 1.03573, 0.975387,-1.41037,1.96427, -0.975387,1.41037
0.5365, 1.03621, 0.974678,-1.42962,1.96379, -0.974678,1.42962
0.537, 1.0367, 0.973959,-1.44885,1.9633, -0.973959,1.44885
0.5375, 1.03719, 0.97323,-1.46807,1.96281, -0.97323,1.46807
0.538, 1.03767, 0.972492,-1.48728,1.96233, -0.972492,1.48728
0.5385, 1.03816, 0.971745,-1.50647,1.96184, -0.971745,1.50647
0.539, 1.03864, 0.970987,-1.52564,1.96136, -0.970987,1.52564
0.5395, 1.03913, 0.970221,-1.5448,1.96087, -0.970221,1.5448
0.54, 1.03962, 0.969444,-1.56395,1.96038, -0.969444,1.56395
0.5405, 1.0401, 0.968658,-1.58307,1.9599, -0.968658,1.58307
0.541, 1.04058, 0.967863,-1.60219,1.95942, -0.967863,1.60219
0.5415, 1.04107, 0.967058,-1.62129,1.95893, -0.967058,1.62129
0.542, 1.04155, 0.966243,-1.64037,1.95845, -0.966243,1.64037
0.5425, 1.04203, 0.965419,-1.65944,1.95797, -0.965419,1.65944
0.543, 1.04252, 0.964585,-1.67849,1.95748, -0.964585,1.67849
0.5435, 1.043, 0.963742,-1.69752,1.957, -0.963742,1.69752
0.544, 1.04348, 0.962889,-1.71654,1.95652, -0.962889,1.71654
0.5445, 1.04396, 0.962027,-1.73554,1.95604, -0.962027,1.73554
0.545, 1.04444, 0.961155,-1.75452,1.95556, -0.961155,1.75452
0.5455, 1.04492, 0.960274,-1.77348,1.95508, -0.960274,1.77348
0.546, 1.0454, 0.959383,-1.79243,1.9546, -0.959383,1.79243
0.5465, 1.04588, 0.958483,-1.81136,1.95412, -0.958483,1.81136
0.547, 1.04636, 0.957574,-1.83027,1.95364, -0.957574,1.83027
0.5475, 1.04684, 0.956655,-1.84917,1.95316, -0.956655,1.84917
0.548, 1.04732, 0.955726,-1.86804,1.95268, -0.955726,1.86804
0.5485, 1.0478, 0.954788,-1.8869,1.9522, -0.954788,1.8869
0.549, 1.04827, 0.953841,-1.90574,1.95173, -0.953841,1.90574
0.5495, 1.04875, 0.952884,-1.92456,1.95125, -0.952884,1.92456
0.55, 1.04923, 0.951918,-1.94336,1.95077, -0.951918,1.94336
0.5505, 1.0497, 0.950942,-1.96214,1.9503, -0.950942,1.96214
0.551, 1.05018, 0.949957,-1.98091,1.94982, -0.949957,1.98091
0.5515, 1.05065, 0.948963,-1.99965,1.94935, -0.948963,1.99965
0.552, 1.05113, 0.947959,-2.01837,1.94887, -0.947959,2.01837
0.5525, 1.0516, 0.946946,-2.03708,1.9484, -0.946946,2.03708
0.553, 1.05207, 0.945924,-2.05576,1.94793, -0.945924,2.05576
0.5535, 1.05255, 0.944892,-2.07442,1.94745, -0.944892,2.07442
0.554, 1.05302, 0.943851,-2.09307,1.94698, -0.943851,2.09307
0.5545, 1.05349, 0.9428,-2.11169,1.94651, -0.9428,2.11169
0.555, 1.05396, 0.941741,-2.13029,1.94604, -0.941741,2.13029
0.5555, 1.05443, 0.940672,-2.14887,1.94557, -0.940672,2.14887
0.556, 1.0549, 0.939593,-2.16743,1.9451, -0.939593,2.16743
0.5565, 1.05537, 0.938506,-2.18597,1.94463, -0.938506,2.18597
0.557, 1.05584, 0.937409,-2.20448,1.94416, -0.937409,2.20448
0.5575, 1.05631, 0.936303,-2.22298,1.94369, -0.936303,2.22298
0.558, 1.05678, 0.935187,-2.24145,1.94322, -0.935187,2.24145
0.5585, 1.05724, 0.934063,-2.2599,1.94276, -0.934063,2.2599
0.559, 1.05771, 0.932929,-2.27833,1.94229, -0.932929,2.27833
0.5595, 1.05818, 0.931786,-2.29674,1.94182, -0.931786,2.29674
0.56, 1.05864, 0.930634,-2.31512,1.94136, -0.930634,2.31512
0.5605, 1.05911, 0.929472,-2.33348,1.94089, -0.929472,2.33348
0.561, 1.05957, 0.928302,-2.35182,1.94043, -0.928302,2.35182
0.5615, 1.06004, 0.927122,-2.37013,1.93996, -0.927122,2.37013
0.562, 1.0605, 0.925933,-2.38842,1.9395, -0.925933,2.38842
0.5625, 1.06096, 0.924735,-2.40669,1.93904, -0.924735,2.40669
0.563, 1.06142, 0.923528,-2.42493,1.93858, -0.923528,2.42493
0.5635, 1.06189, 0.922312,-2.44315,1.93811, -0.922312,2.44315
0.564, 1.06235, 0.921086,-2.46135,1.93765, -0.921086,2.46135
0.5645, 1.06281, 0.919852,-2.47952,1.93719, -0.919852,2.47952
0.565, 1.06327, 0.918608,-2.49767,1.93673, -0.918608,2.49767
0.5655, 1.06373, 0.917356,-2.51579,1.93627, -0.917356,2.51579
0.566, 1.06418, 0.916094,-2.53389,1.93582, -0.916094,2.53389
0.5665, 1.06464, 0.914823,-2.55196,1.93536, -0.914823,2.55196
0.567, 1.0651, 0.913544,-2.57001,1.9349, -0.913544,2.57001
0.5675, 1.06556, 0.912255,-2.58803,1.93444, -0.912255,2.58803
0.568, 1.06601, 0.910957,-2.60603,1.93399, -0.910957,2.60603
0.5685, 1.06647, 0.90965,-2.624,1.93353, -0.90965,2.624
0.569, 1.06692, 0.908335,-2.64194,1.93308, -0.908335,2.64194
0.5695, 1.06738, 0.90701,-2.65986,1.93262, -0.90701,2.65986
0.57, 1.06783, 0.905676,-2.67775,1.93217, -0.905676,2.67775
0.5705, 1.06828, 0.904334,-2.69562,1.93172, -0.904334,2.69562
0.571, 1.06873, 0.902982,-2.71346,1.93127, -0.902982,2.71346
0.5715, 1.06918, 0.901622,-2.73127,1.93082, -0.901622,2.73127
0.572, 1.06963, 0.900252,-2.74906,1.93037, -0.900252,2.74906
0.5725, 1.07008, 0.898874,-2.76682,1.92992, -0.898874,2.76682
0.573, 1.07053, 0.897487,-2.78455,1.92947, -0.897487,2.78455
0.5735, 1.07098, 0.896091,-2.80225,1.92902, -0.896091,2.80225
0.574, 1.07143, 0.894686,-2.81993,1.92857, -0.894686,2.81993
0.5745, 1.07188, 0.893273,-2.83758,1.92812, -0.893273,2.83758
0.575, 1.07232, 0.89185,-2.8552,1.92768, -0.89185,2.8552
0.5755, 1.07277, 0.890419,-2.87279,1.92723, -0.890419,2.87279
0.576, 1.07321, 0.888979,-2.89036,1.92679, -0.888979,2.89036
0.5765, 1.07366, 0.88753,-2.90789,1.92634, -0.88753,2.90789
0.577, 1.0741, 0.886072,-2.9254,1.9259, -0.886072,2.9254
0.5775, 1.07454, 0.884606,-2.94288,1.92546, -0.884606,2.94288
0.578, 1.07499, 0.883131,-2.96033,1.92501, -0.883131,2.96033
0.5785, 1.07543, 0.881647,-2.97775,1.92457, -0.881647,2.97775
0.579, 1.07587, 0.880155,-2.99514,1.92413, -0.880155,2.99514
0.5795, 1.07631, 0.878654,-3.0125,1.92369, -0.878654,3.0125
0.58, 1.07675, 0.877144,-3.02983,1.92325, -0.877144,3.02983
0.5805, 1.07718, 0.875625,-3.04713,1.92282, -0.875625,3.04713
0.581, 1.07762, 0.874098,-3.06441,1.92238, -0.874098,3.06441
0.5815, 1.07806, 0.872562,-3.08164,1.92194, -0.872562,3.08164
0.582, 1.07849, 0.871018,-3.09885,1.92151, -0.871018,3.09885
0.5825, 1.07893, 0.869465,-3.11604,1.92107, -0.869465,3.11604
0.583, 1.07936, 0.867903,-3.13319,1.92064, -0.867903,3.13319
0.5835, 1.0798, 0.866333,-3.1503,1.9202, -0.866333,3.1503
0.584, 1.08023, 0.864754,-3.16739,1.91977, -0.864754,3.16739
0.5845, 1.08066, 0.863167,-3.18445,1.91934, -0.863167,3.18445
0.585, 1.08109, 0.861571,-3.20147,1.91891, -0.861571,3.20147
0.5855, 1.08152, 0.859967,-3.21847,1.91848, -0.859967,3.21847
0.586, 1.08195, 0.858354,-3.23543,1.91805, -0.858354,3.23543
0.5865, 1.08238, 0.856733,-3.25236,1.91762, -0.856733,3.25236
0.587, 1.08281, 0.855103,-3.26926,1.91719, -0.855103,3.26926
0.5875, 1.08324, 0.853465,-3.28612,1.91676, -0.853465,3.28612
0.588, 1.08366, 0.851819,-3.30296,1.91634, -0.851819,3.30296
0.5885, 1.08409, 0.850164,-3.31976,1.91591, -0.850164,3.31976
0.589, 1.08452, 0.8485,-3.33653,1.91548, -0.8485,3.33653
0.5895, 1.08494, 0.846829,-3.35326,1.91506, -0.846829,3.35326
0.59, 1.08536, 0.845148,-3.36996,1.91464, -0.845148,3.36996
0.5905, 1.08578, 0.84346,-3.38663,1.91422, -0.84346,3.38663
0.591, 1.08621, 0.841763,-3.40327,1.91379, -0.841763,3.40327
0.5915, 1.08663, 0.840058,-3.41987,1.91337, -0.840058,3.41987
0.592, 1.08705, 0.838345,-3.43643,1.91295, -0.838345,3.43643
0.5925, 1.08746, 0.836623,-3.45297,1.91254, -0.836623,3.45297
0.593, 1.08788, 0.834893,-3.46947,1.91212, -0.834893,3.46947
0.5935, 1.0883, 0.833155,-3.48593,1.9117, -0.833155,3.48593
0.594, 1.08872, 0.831409,-3.50237,1.91128, -0.831409,3.50237
0.5945, 1.08913, 0.829654,-3.51876,1.91087, -0.829654,3.51876
0.595, 1.08955, 0.827891,-3.53512,1.91045, -0.827891,3.53512
0.5955, 1.08996, 0.82612,-3.55145,1.91004, -0.82612,3.55145
0.596, 1.09037, 0.824341,-3.56775,1.90963, -0.824341,3.56775
0.5965, 1.09078, 0.822554,-3.584,1.90922, -0.822554,3.584
0.597, 1.09119, 0.820758,-3.60022,1.90881, -0.820758,3.60022
0.5975, 1.0916, 0.818955,-3.61641,1.9084, -0.818955,3.61641
0.598, 1.09201, 0.817143,-3.63256,1.90799, -0.817143,3.63256
0.5985, 1.09242, 0.815324,-3.64867,1.90758, -0.815324,3.64867
0.599, 1.09283, 0.813496,-3.66476,1.90717, -0.813496,3.66476
0.5995, 1.09324, 0.81166,-3.6808,1.90676, -0.81166,3.6808
0.6, 1.09364, 0.809817,-3.69681,1.90636, -0.809817,3.69681
0.6005, 1.09405, 0.807965,-3.71277,1.90595, -0.807965,3.71277
0.601, 1.09445, 0.806105,-3.72871,1.90555, -0.806105,3.72871
0.6015, 1.09485, 0.804238,-3.74461,1.90515, -0.804238,3.74461
0.602, 1.09525, 0.802362,-3.76047,1.90475, -0.802362,3.76047
0.6025, 1.09565, 0.800478,-3.77629,1.90435, -0.800478,3.77629
0.603, 1.09605, 0.798587,-3.79207,1.90395, -0.798587,3.79207
0.6035, 1.09645, 0.796688,-3.80782,1.90355, -0.796688,3.80782
0.604, 1.09685, 0.79478,-3.82353,1.90315, -0.79478,3.82353
0.6045, 1.09725, 0.792865,-3.8392,1.90275, -0.792865,3.8392
0.605, 1.09764, 0.790943,-3.85484,1.90236, -0.790943,3.85484
0.6055, 1.09804, 0.789012,-3.87044,1.90196, -0.789012,3.87044
0.606, 1.09843, 0.787073,-3.88599,1.90157, -0.787073,3.88599
0.6065, 1.09883, 0.785127,-3.90151,1.90117, -0.785127,3.90151
0.607, 1.09922, 0.783173,-3.91699,1.90078, -0.783173,3.91699
0.6075, 1.09961, 0.781211,-3.93243,1.90039, -0.781211,3.93243
0.608, 1.1, 0.779242,-3.94784,1.9, -0.779242,3.94784
0.6085, 1.10039, 0.777265,-3.96321,1.89961, -0.777265,3.96321
0.609, 1.10078, 0.77528,-3.97853,1.89922, -0.77528,3.97853
0.6095, 1.10116, 0.773288,-3.99382,1.89884, -0.773288,3.99382
0.61, 1.10155, 0.771288,-4.00907,1.89845, -0.771288,4.00907
0.6105, 1.10194, 0.76928,-4.02428,1.89806, -0.76928,4.02428
0.611, 1.10232, 0.767265,-4.03944,1.89768, -0.767265,4.03944
0.6115, 1.1027, 0.765242,-4.05457,1.8973, -0.765242,4.05457
0.612, 1.10309, 0.763211,-4.06966,1.89691, -0.763211,4.06966
0.6125, 1.10347, 0.761173,-4.08471,1.89653, -0.761173,4.08471
0.613, 1.10385, 0.759128,-4.09972,1.89615, -0.759128,4.09972
0.6135, 1.10423, 0.757075,-4.11469,1.89577, -0.757075,4.11469
0.614, 1.1046, 0.755014,-4.12961,1.8954, -0.755014,4.12961
0.6145, 1.10498, 0.752947,-4.1445,1.89502, -0.752947,4.1445
0.615, 1.10536, 0.750871,-4.15934,1.89464, -0.750871,4.15934
0.6155, 1.10573, 0.748788,-4.17415,1.89427, -0.748788,4.17415
0.616, 1.10611, 0.746698,-4.18891,1.89389, -0.746698,4.18891
0.6165, 1.10648, 0.744601,-4.20363,1.89352, -0.744601,4.20363
0.617, 1.10685, 0.742496,-4.21832,1.89315, -0.742496,4.21832
0.6175, 1.10722, 0.740384,-4.23295,1.89278, -0.740384,4.23295
0.618, 1.10759, 0.738264,-4.24755,1.89241, -0.738264,4.24755
0.6185, 1.10796, 0.736137,-4.26211,1.89204, -0.736137,4.26211
0.619, 1.10833, 0.734003,-4.27662,1.89167, -0.734003,4.27662
0.6195, 1.10869, 0.731862,-4.29109,1.89131, -0.731862,4.29109
0.62, 1.10906, 0.729713,-4.30552,1.89094, -0.729713,4.30552
0.6205, 1.10942, 0.727558,-4.31991,1.89058, -0.727558,4.31991
0.621, 1.10979, 0.725395,-4.33425,1.89021, -0.725395,4.33425
0.6215, 1.11015, 0.723225,-4.34855,1.88985, -0.723225,4.34855
0.622, 1.11051, 0.721047,-4.36281,1.88949, -0.721047,4.36281
0.6225, 1.11087, 0.718863,-4.37702,1.88913, -0.718863,4.37702
0.623, 1.11123, 0.716671,-4.39119,1.88877, -0.716671,4.39119
0.6235, 1.11159, 0.714473,-4.40532,1.88841, -0.714473,4.40532
0.624, 1.11194, 0.712267,-4.41941,1.88806, -0.712267,4.41941
0.6245, 1.1123, 0.710055,-4.43345,1.8877, -0.710055,4.43345
0.625, 1.11266, 0.707835,-4.44745,1.88734, -0.707835,4.44745
0.6255, 1.11301, 0.705608,-4.4614,1.88699, -0.705608,4.4614
0.626, 1.11336, 0.703375,-4.47531,1.88664, -0.703375,4.47531
0.6265, 1.11371, 0.701134,-4.48918,1.88629, -0.701134,4.48918
0.627, 1.11406, 0.698887,-4.503,1.88594, -0.698887,4.503
0.6275, 1.11441, 0.696632,-4.51677,1.88559, -0.696632,4.51677
0.628, 1.11476, 0.694371,-4.53051,1.88524, -0.694371,4.53051
0.6285, 1.11511, 0.692103,-4.54419,1.88489, -0.692103,4.54419
0.629, 1.11545, 0.689828,-4.55784,1.88455, -0.689828,4.55784
0.6295, 1.1158, 0.687546,-4.57144,1.8842, -0.687546,4.57144
0.63, 1.11614, 0.685258,-4.58499,1.88386, -0.685258,4.58499
0.6305, 1.11648, 0.682963,-4.5985,1.88352, -0.682963,4.5985
0.631, 1.11682, 0.68066,-4.61196,1.88318, -0.68066,4.61196
0.6315, 1.11716, 0.678352,-4.62537,1.88284, -0.678352,4.62537
0.632, 1.1175, 0.676036,-4.63874,1.8825, -0.676036,4.63874
0.6325, 1.11784, 0.673714,-4.65207,1.88216, -0.673714,4.65207
0.633, 1.11817, 0.671385,-4.66535,1.88183, -0.671385,4.66535
0.6335, 1.11851, 0.66905,-4.67858,1.88149, -0.66905,4.67858
0.634, 1.11884, 0.666708,-4.69177,1.88116, -0.666708,4.69177
0.6345, 1.11918, 0.664359,-4.70491,1.88082, -0.664359,4.70491
0.635, 1.11951, 0.662004,-4.71801,1.88049, -0.662004,4.71801
0.6355, 1.11984, 0.659642,-4.73106,1.88016, -0.659642,4.73106
0.636, 1.12017, 0.657274,-4.74406,1.87983, -0.657274,4.74406
0.6365, 1.1205, 0.654899,-4.75701,1.8795, -0.654899,4.75701
0.637, 1.12082, 0.652518,-4.76992,1.87918, -0.652518,4.76992
0.6375, 1.12115, 0.65013,-4.78278,1.87885, -0.65013,4.78278
0.638, 1.12147, 0.647736,-4.79559,1.87853, -0.647736,4.79559
0.6385, 1.1218, 0.645336,-4.80836,1.8782, -0.645336,4.80836
0.639, 1.12212, 0.642929,-4.82108,1.87788, -0.642929,4.82108
0.6395, 1.12244, 0.640516,-4.83375,1.87756, -0.640516,4.83375
0.64, 1.12276, 0.638096,-4.84637,1.87724, -0.638096,4.84637
0.6405, 1.12308, 0.635671,-4.85895,1.87692, -0.635671,4.85895
0.641, 1.1234, 0.633239,-4.87148,1.8766, -0.633239,4.87148
0.6415, 1.12371, 0.6308,-4.88396,1.87629, -0.6308,4.88396
0.642, 1.12403, 0.628356,-4.89639,1.87597, -0.628356,4.89639
0.6425, 1.12434, 0.625905,-4.90877,1.87566, -0.625905,4.90877
0.643, 1.12465, 0.623448,-4.9211,1.87535, -0.623448,4.9211
0.6435, 1.12496, 0.620985,-4.93339,1.87504, -0.620985,4.93339
0.644, 1.12527, 0.618516,-4.94563,1.87473, -0.618516,4.94563
0.6445, 1.12558, 0.61604,-4.95782,1.87442, -0.61604,4.95782
0.645, 1.12589, 0.613559,-4.96996,1.87411, -0.613559,4.96996
0.6455, 1.1262, 0.611071,-4.98205,1.8738, -0.611071,4.98205
0.646, 1.1265, 0.608578,-4.99409,1.8735, -0.608578,4.99409
0.6465, 1.12681, 0.606078,-5.00608,1.87319, -0.606078,5.00608
0.647, 1.12711, 0.603573,-5.01802,1.87289, -0.603573,5.01802
0.6475, 1.12741, 0.601061,-5.02991,1.87259, -0.601061,5.02991
0.648, 1.12771, 0.598544,-5.04176,1.87229, -0.598544,5.04176
0.6485, 1.12801, 0.59602,-5.05355,1.87199, -0.59602,5.05355
0.649, 1.12831, 0.593491,-5.0653,1.87169, -0.593491,5.0653
0.6495, 1.1286, 0.590956,-5.07699,1.8714, -0.590956,5.07699
0.65, 1.1289, 0.588415,-5.08864,1.8711, -0.588415,5.08864
0.6505, 1.12919, 0.585868,-5.10023,1.87081, -0.585868,5.10023
0.651, 1.12948, 0.583316,-5.11177,1.87052, -0.583316,5.11177
0.6515, 1.12977, 0.580758,-5.12327,1.87023, -0.580758,5.12327
0.652, 1.13006, 0.578194,-5.13471,1.86994, -0.578194,5.13471
0.6525, 1.13035, 0.575624,-5.1461,1.86965, -0.575624,5.1461
0.653, 1.13064, 0.573048,-5.15744,1.86936, -0.573048,5.15744
0.6535, 1.13093, 0.570467,-5.16873,1.86907, -0.570467,5.16873
0.654, 1.13121, 0.567881,-5.17997,1.86879, -0.567881,5.17997
0.6545, 1.13149, 0.565288,-5.19116,1.86851, -0.565288,5.19116
0.655, 1.13178, 0.56269,-5.2023,1.86822, -0.56269,5.2023
0.6555, 1.13206, 0.560087,-5.21339,1.86794, -0.560087,5.21339
0.656, 1.13234, 0.557478,-5.22442,1.86766, -0.557478,5.22442
