0.1,212.113
0.433333,149.622
0.766667,129.281
1.1,113.832
1.43333,101.506
1.76667,91.3264
2.1,82.6684
2.43333,75.2157
2.76667,68.7738
3.1,63.1903
3.43333,58.3348
3.76667,54.0943
4.1,50.3732
4.43333,47.0911
4.76667,44.1811
5.1,41.5878
5.43333,39.2652
5.76667,37.1755
6.1,35.2867
6.43333,33.5726
6.76667,32.0107
7.1,30.5823
7.43333,29.2716
7.76667,28.065
8.1,26.9507
8.43333,25.919
8.76667,24.961
9.1,24.0693
9.43333,23.2375
9.76667,22.4597
10.1,21.7309
10.4333,21.0468
10.7667,20.4033
11.1,19.7971
11.4333,19.2249
11.7667,18.6841
12.1,18.1722
12.4333,17.6869
12.7667,17.2262
13.1,16.7884
13.4333,16.3717
13.7667,15.9747
14.1,15.5961
14.4333,15.2346
14.7667,14.889
15.1,14.5584
15.4333,14.2418
15.7667,13.9383
16.1,13.6472
16.4333,13.3677
