No iterations: 20000
Time (s), Position 1 (m), Velocity 1 (m s-1), Acceleration 1 (m s-2), Position 2 (m), Velocity 2 (m s-1), Acceleration 2 (m s-2)
0.6333, 1.1184, 0.670124,-4.67427,1.8816, -0.670124,4.67427
0.6334, 1.11847, 0.669656,-4.67692,1.88153, -0.669656,4.67692
0.6335, 1.11853, 0.669189,-4.67956,1.88147, -0.669189,4.67956
0.6336, 1.1186, 0.668721,-4.6822,1.8814, -0.668721,4.6822
0.6337, 1.11867, 0.668253,-4.68484,1.88133, -0.668253,4.68484
0.6338, 1.11874, 0.667784,-4.68748,1.88126, -0.667784,4.68748
0.6339, 1.1188, 0.667315,-4.69012,1.8812, -0.667315,4.69012
0.634, 1.11887, 0.666846,-4.69275,1.88113, -0.666846,4.69275
0.6341, 1.11894, 0.666377,-4.69538,1.88106, -0.666377,4.69538
0.6342, 1.119, 0.665908,-4.69801,1.881, -0.665908,4.69801
0.6343, 1.11907, 0.665438,-4.70065,1.88093, -0.665438,4.70065
0.6344, 1.11914, 0.664968,-4.70327,1.88086, -0.664968,4.70327
0.6345, 1.1192, 0.664497,-4.7059,1.8808, -0.664497,4.7059
0.6346, 1.11927, 0.664027,-4.70852,1.88073, -0.664027,4.70852
0.6347, 1.11933, 0.663556,-4.71114,1.88067, -0.663556,4.71114
0.6348, 1.1194, 0.663085,-4.71376,1.8806, -0.663085,4.71376
0.6349, 1.11947, 0.662613,-4.71638,1.88053, -0.662613,4.71638
0.635, 1.11953, 0.662142,-4.719,1.88047, -0.662142,4.719
0.6351, 1.1196, 0.66167,-4.72161,1.8804, -0.66167,4.72161
0.6352, 1.11967, 0.661198,-4.72422,1.88033, -0.661198,4.72422
0.6353, 1.11973, 0.660725,-4.72683,1.88027, -0.660725,4.72683
0.6354, 1.1198, 0.660253,-4.72944,1.8802, -0.660253,4.72944
0.6355, 1.11986, 0.65978,-4.73205,1.88014, -0.65978,4.73205
0.6356, 1.11993, 0.659306,-4.73465,1.88007, -0.659306,4.73465
0.6357, 1.12, 0.658833,-4.73726,1.88, -0.658833,4.73726
0.6358, 1.12006, 0.658359,-4.73986,1.87994, -0.658359,4.73986
0.6359, 1.12013, 0.657885,-4.74246,1.87987, -0.657885,4.74246
0.636, 1.12019, 0.657411,-4.74505,1.87981, -0.657411,4.74505
0.6361, 1.12026, 0.656937,-4.74765,1.87974, -0.656937,4.74765
0.6362, 1.12033, 0.656462,-4.75024,1.87967, -0.656462,4.75024
0.6363, 1.12039, 0.655987,-4.75283,1.87961, -0.655987,4.75283
0.6364, 1.12046, 0.655511,-4.75542,1.87954, -0.655511,4.75542
0.6365, 1.12052, 0.655036,-4.75801,1.87948, -0.655036,4.75801
0.6366, 1.12059, 0.65456,-4.7606,1.87941, -0.65456,4.7606
0.6367, 1.12065, 0.654084,-4.76318,1.87935, -0.654084,4.76318
0.6368, 1.12072, 0.653608,-4.76576,1.87928, -0.653608,4.76576
0.6369, 1.12078, 0.653131,-4.76834,1.87922, -0.653131,4.76834
0.637, 1.12085, 0.652654,-4.77092,1.87915, -0.652654,4.77092
0.6371, 1.12091, 0.652177,-4.7735,1.87909, -0.652177,4.7735
0.6372, 1.12098, 0.6517,-4.77607,1.87902, -0.6517,4.77607
0.6373, 1.12104, 0.651222,-4.77865,1.87896, -0.651222,4.77865
0.6374, 1.12111, 0.650744,-4.78122,1.87889, -0.650744,4.78122
0.6375, 1.12117, 0.650266,-4.78379,1.87883, -0.650266,4.78379
0.6376, 1.12124, 0.649788,-4.78635,1.87876, -0.649788,4.78635
0.6377, 1.1213, 0.649309,-4.78892,1.8787, -0.649309,4.78892
0.6378, 1.12137, 0.64883,-4.79148,1.87863, -0.64883,4.79148
0.6379, 1.12143, 0.648351,-4.79404,1.87857, -0.648351,4.79404
0.638, 1.1215, 0.647872,-4.7966,1.8785, -0.647872,4.7966
0.6381, 1.12156, 0.647392,-4.79916,1.87844, -0.647392,4.79916
0.6382, 1.12163, 0.646912,-4.80172,1.87837, -0.646912,4.80172
0.6383, 1.12169, 0.646432,-4.80427,1.87831, -0.646432,4.80427
0.6384, 1.12176, 0.645952,-4.80682,1.87824, -0.645952,4.80682
0.6385, 1.12182, 0.645471,-4.80937,1.87818, -0.645471,4.80937
0.6386, 1.12189, 0.64499,-4.81192,1.87811, -0.64499,4.81192
0.6387, 1.12195, 0.644509,-4.81446,1.87805, -0.644509,4.81446
0.6388, 1.12202, 0.644027,-4.81701,1.87798, -0.644027,4.81701
0.6389, 1.12208, 0.643546,-4.81955,1.87792, -0.643546,4.81955
0.639, 1.12215, 0.643064,-4.82209,1.87785, -0.643064,4.82209
0.6391, 1.12221, 0.642582,-4.82463,1.87779, -0.642582,4.82463
0.6392, 1.12227, 0.642099,-4.82717,1.87773, -0.642099,4.82717
0.6393, 1.12234, 0.641616,-4.8297,1.87766, -0.641616,4.8297
0.6394, 1.1224, 0.641133,-4.83224,1.8776, -0.641133,4.83224
0.6395, 1.12247, 0.64065,-4.83477,1.87753, -0.64065,4.83477
0.6396, 1.12253, 0.640167,-4.8373,1.87747, -0.640167,4.8373
0.6397, 1.12259, 0.639683,-4.83983,1.87741, -0.639683,4.83983
0.6398, 1.12266, 0.639199,-4.84235,1.87734, -0.639199,4.84235
0.6399, 1.12272, 0.638715,-4.84487,1.87728, -0.638715,4.84487
0.64, 1.12279, 0.63823,-4.84739,1.87721, -0.63823,4.84739
0.6401, 1.12285, 0.637746,-4.84992,1.87715, -0.637746,4.84992
0.6402, 1.12291, 0.637261,-4.85243,1.87709, -0.637261,4.85243
0.6403, 1.12298, 0.636775,-4.85495,1.87702, -0.636775,4.85495
0.6404, 1.12304, 0.63629,-4.85746,1.87696, -0.63629,4.85746
0.6405, 1.1231, 0.635804,-4.85997,1.8769, -0.635804,4.85997
0.6406, 1.12317, 0.635318,-4.86248,1.87683, -0.635318,4.86248
0.6407, 1.12323, 0.634832,-4.86499,1.87677, -0.634832,4.86499
0.6408, 1.1233, 0.634345,-4.8675,1.8767, -0.634345,4.8675
0.6409, 1.12336, 0.633859,-4.87,1.87664, -0.633859,4.87
0.641, 1.12342, 0.633372,-4.87251,1.87658, -0.633372,4.87251
0.6411, 1.12349, 0.632884,-4.87501,1.87651, -0.632884,4.87501
0.6412, 1.12355, 0.632397,-4.8775,1.87645, -0.632397,4.8775
0.6413, 1.12361, 0.631909,-4.88,1.87639, -0.631909,4.88
0.6414, 1.12368, 0.631421,-4.88249,1.87632, -0.631421,4.88249
0.6415, 1.12374, 0.630933,-4.88499,1.87626, -0.630933,4.88499
0.6416, 1.1238, 0.630444,-4.88748,1.8762, -0.630444,4.88748
0.6417, 1.12386, 0.629956,-4.88997,1.87614, -0.629956,4.88997
0.6418, 1.12393, 0.629467,-4.89246,1.87607, -0.629467,4.89246
0.6419, 1.12399, 0.628977,-4.89494,1.87601, -0.628977,4.89494
0.642, 1.12405, 0.628488,-4.89742,1.87595, -0.628488,4.89742
0.6421, 1.12412, 0.627998,-4.89991,1.87588, -0.627998,4.89991
0.6422, 1.12418, 0.627508,-4.90238,1.87582, -0.627508,4.90238
0.6423, 1.12424, 0.627018,-4.90486,1.87576, -0.627018,4.90486
0.6424, 1.1243, 0.626527,-4.90734,1.8757, -0.626527,4.90734
0.6425, 1.12437, 0.626037,-4.90981,1.87563, -0.626037,4.90981
0.6426, 1.12443, 0.625546,-4.91228,1.87557, -0.625546,4.91228
0.6427, 1.12449, 0.625054,-4.91475,1.87551, -0.625054,4.91475
0.6428, 1.12455, 0.624563,-4.91722,1.87545, -0.624563,4.91722
0.6429, 1.12462, 0.624071,-4.91969,1.87538, -0.624071,4.91969
0.643, 1.12468, 0.623579,-4.92215,1.87532, -0.623579,4.92215
0.6431, 1.12474, 0.623087,-4.92461,1.87526, -0.623087,4.92461
0.6432, 1.1248, 0.622595,-4.92707,1.8752, -0.622595,4.92707
0.6433, 1.12487, 0.622102,-4.92953,1.87513, -0.622102,4.92953
0.6434, 1.12493, 0.621609,-4.93198,1.87507, -0.621609,4.93198
0.6435, 1.12499, 0.621116,-4.93444,1.87501, -0.621116,4.93444
0.6436, 1.12505, 0.620622,-4.93689,1.87495, -0.620622,4.93689
0.6437, 1.12511, 0.620129,-4.93934,1.87489, -0.620129,4.93934
0.6438, 1.12518, 0.619635,-4.94179,1.87482, -0.619635,4.94179
0.6439, 1.12524, 0.61914,-4.94423,1.87476, -0.61914,4.94423
0.644, 1.1253, 0.618646,-4.94668,1.8747, -0.618646,4.94668
0.6441, 1.12536, 0.618151,-4.94912,1.87464, -0.618151,4.94912
0.6442, 1.12542, 0.617656,-4.95156,1.87458, -0.617656,4.95156
0.6443, 1.12549, 0.617161,-4.954,1.87451, -0.617161,4.954
0.6444, 1.12555, 0.616666,-4.95644,1.87445, -0.616666,4.95644
0.6445, 1.12561, 0.61617,-4.95887,1.87439, -0.61617,4.95887
0.6446, 1.12567, 0.615674,-4.9613,1.87433, -0.615674,4.9613
0.6447, 1.12573, 0.615178,-4.96373,1.87427, -0.615178,4.96373
0.6448, 1.12579, 0.614682,-4.96616,1.87421, -0.614682,4.96616
0.6449, 1.12586, 0.614185,-4.96859,1.87414, -0.614185,4.96859
0.645, 1.12592, 0.613688,-4.97101,1.87408, -0.613688,4.97101
0.6451, 1.12598, 0.613191,-4.97344,1.87402, -0.613191,4.97344
0.6452, 1.12604, 0.612694,-4.97585,1.87396, -0.612694,4.97585
0.6453, 1.1261, 0.612196,-4.97827,1.8739, -0.612196,4.97827
0.6454, 1.12616, 0.611699,-4.98069,1.87384, -0.611699,4.98069
0.6455, 1.12622, 0.6112,-4.98311,1.87378, -0.6112,4.98311
0.6456, 1.12628, 0.610702,-4.98552,1.87372, -0.610702,4.98552
0.6457, 1.12635, 0.610204,-4.98793,1.87365, -0.610204,4.98793
0.6458, 1.12641, 0.609705,-4.99034,1.87359, -0.609705,4.99034
0.6459, 1.12647, 0.609206,-4.99274,1.87353, -0.609206,4.99274
0.646, 1.12653, 0.608707,-4.99515,1.87347, -0.608707,4.99515
0.6461, 1.12659, 0.608207,-4.99755,1.87341, -0.608207,4.99755
0.6462, 1.12665, 0.607707,-4.99995,1.87335, -0.607707,4.99995
0.6463, 1.12671, 0.607207,-5.00235,1.87329, -0.607207,5.00235
0.6464, 1.12677, 0.606707,-5.00475,1.87323, -0.606707,5.00475
0.6465, 1.12683, 0.606207,-5.00715,1.87317, -0.606207,5.00715
0.6466, 1.12689, 0.605706,-5.00954,1.87311, -0.605706,5.00954
0.6467, 1.12695, 0.605205,-5.01193,1.87305, -0.605205,5.01193
0.6468, 1.12701, 0.604704,-5.01432,1.87299, -0.604704,5.01432
0.6469, 1.12707, 0.604202,-5.01671,1.87293, -0.604202,5.01671
0.647, 1.12714, 0.603701,-5.01909,1.87286, -0.603701,5.01909
0.6471, 1.1272, 0.603199,-5.02148,1.8728, -0.603199,5.02148
0.6472, 1.12726, 0.602697,-5.02386,1.87274, -0.602697,5.02386
0.6473, 1.12732, 0.602194,-5.02624,1.87268, -0.602194,5.02624
0.6474, 1.12738, 0.601692,-5.02862,1.87262, -0.601692,5.02862
0.6475, 1.12744, 0.601189,-5.03099,1.87256, -0.601189,5.03099
0.6476, 1.1275, 0.600686,-5.03336,1.8725, -0.600686,5.03336
0.6477, 1.12756, 0.600182,-5.03574,1.87244, -0.600182,5.03574
0.6478, 1.12762, 0.599679,-5.0381,1.87238, -0.599679,5.0381
0.6479, 1.12768, 0.599175,-5.04047,1.87232, -0.599175,5.04047
0.648, 1.12774, 0.598671,-5.04284,1.87226, -0.598671,5.04284
0.6481, 1.1278, 0.598166,-5.0452,1.8722, -0.598166,5.0452
0.6482, 1.12786, 0.597662,-5.04756,1.87214, -0.597662,5.04756
0.6483, 1.12792, 0.597157,-5.04992,1.87208, -0.597157,5.04992
0.6484, 1.12798, 0.596652,-5.05228,1.87202, -0.596652,5.05228
0.6485, 1.12804, 0.596147,-5.05464,1.87196, -0.596147,5.05464
0.6486, 1.1281, 0.595642,-5.05699,1.8719, -0.595642,5.05699
0.6487, 1.12815, 0.595136,-5.05934,1.87185, -0.595136,5.05934
0.6488, 1.12821, 0.59463,-5.06169,1.87179, -0.59463,5.06169
0.6489, 1.12827, 0.594124,-5.06404,1.87173, -0.594124,5.06404
0.649, 1.12833, 0.593617,-5.06638,1.87167, -0.593617,5.06638
0.6491, 1.12839, 0.593111,-5.06873,1.87161, -0.593111,5.06873
0.6492, 1.12845, 0.592604,-5.07106,1.87155, -0.592604,5.07106
0.6493, 1.12851, 0.592097,-5.07341,1.87149, -0.592097,5.07341
0.6494, 1.12857, 0.591589,-5.07574,1.87143, -0.591589,5.07574
0.6495, 1.12863, 0.591082,-5.07808,1.87137, -0.591082,5.07808
0.6496, 1.12869, 0.590574,-5.08041,1.87131, -0.590574,5.08041
0.6497, 1.12875, 0.590066,-5.08275,1.87125, -0.590066,5.08275
0.6498, 1.12881, 0.589558,-5.08508,1.87119, -0.589558,5.08508
0.6499, 1.12887, 0.589049,-5.0874,1.87113, -0.589049,5.0874
0.65, 1.12892, 0.58854,-5.08973,1.87108, -0.58854,5.08973
0.6501, 1.12898, 0.588031,-5.09205,1.87102, -0.588031,5.09205
0.6502, 1.12904, 0.587522,-5.09437,1.87096, -0.587522,5.09437
0.6503, 1.1291, 0.587013,-5.09669,1.8709, -0.587013,5.09669
0.6504, 1.12916, 0.586503,-5.09901,1.87084, -0.586503,5.09901
0.6505, 1.12922, 0.585993,-5.10133,1.87078, -0.585993,5.10133
0.6506, 1.12928, 0.585483,-5.10364,1.87072, -0.585483,5.10364
0.6507, 1.12934, 0.584973,-5.10595,1.87066, -0.584973,5.10595
0.6508, 1.12939, 0.584462,-5.10826,1.87061, -0.584462,5.10826
0.6509, 1.12945, 0.583951,-5.11056,1.87055, -0.583951,5.11056
0.651, 1.12951, 0.58344,-5.11287,1.87049, -0.58344,5.11287
0.6511, 1.12957, 0.582929,-5.11518,1.87043, -0.582929,5.11518
0.6512, 1.12963, 0.582417,-5.11748,1.87037, -0.582417,5.11748
0.6513, 1.12969, 0.581906,-5.11977,1.87031, -0.581906,5.11977
0.6514, 1.12974, 0.581394,-5.12207,1.87026, -0.581394,5.12207
0.6515, 1.1298, 0.580882,-5.12437,1.8702, -0.580882,5.12437
0.6516, 1.12986, 0.580369,-5.12666,1.87014, -0.580369,5.12666
0.6517, 1.12992, 0.579856,-5.12895,1.87008, -0.579856,5.12895
0.6518, 1.12998, 0.579344,-5.13124,1.87002, -0.579344,5.13124
0.6519, 1.13003, 0.57883,-5.13353,1.86997, -0.57883,5.13353
0.652, 1.13009, 0.578317,-5.13581,1.86991, -0.578317,5.13581
0.6521, 1.13015, 0.577803,-5.1381,1.86985, -0.577803,5.1381
0.6522, 1.13021, 0.57729,-5.14038,1.86979, -0.57729,5.14038
0.6523, 1.13027, 0.576776,-5.14266,1.86973, -0.576776,5.14266
0.6524, 1.13032, 0.576261,-5.14493,1.86968, -0.576261,5.14493
0.6525, 1.13038, 0.575747,-5.14721,1.86962, -0.575747,5.14721
0.6526, 1.13044, 0.575232,-5.14948,1.86956, -0.575232,5.14948
0.6527, 1.1305, 0.574717,-5.15175,1.8695, -0.574717,5.15175
0.6528, 1.13055, 0.574202,-5.15402,1.86945, -0.574202,5.15402
0.6529, 1.13061, 0.573687,-5.15629,1.86939, -0.573687,5.15629
0.653, 1.13067, 0.573171,-5.15855,1.86933, -0.573171,5.15855
0.6531, 1.13073, 0.572655,-5.16082,1.86927, -0.572655,5.16082
0.6532, 1.13078, 0.572139,-5.16308,1.86922, -0.572139,5.16308
0.6533, 1.13084, 0.571623,-5.16534,1.86916, -0.571623,5.16534
0.6534, 1.1309, 0.571106,-5.16759,1.8691, -0.571106,5.16759
0.6535, 1.13095, 0.570589,-5.16985,1.86905, -0.570589,5.16985
0.6536, 1.13101, 0.570072,-5.1721,1.86899, -0.570072,5.1721
0.6537, 1.13107, 0.569555,-5.17435,1.86893, -0.569555,5.17435
0.6538, 1.13112, 0.569038,-5.1766,1.86888, -0.569038,5.1766
0.6539, 1.13118, 0.56852,-5.17885,1.86882, -0.56852,5.17885
0.654, 1.13124, 0.568002,-5.18109,1.86876, -0.568002,5.18109
0.6541, 1.1313, 0.567484,-5.18333,1.8687, -0.567484,5.18333
0.6542, 1.13135, 0.566966,-5.18557,1.86865, -0.566966,5.18557
0.6543, 1.13141, 0.566447,-5.18781,1.86859, -0.566447,5.18781
0.6544, 1.13147, 0.565929,-5.19005,1.86853, -0.565929,5.19005
0.6545, 1.13152, 0.565409,-5.19228,1.86848, -0.565409,5.19228
0.6546, 1.13158, 0.56489,-5.19451,1.86842, -0.56489,5.19451
0.6547, 1.13164, 0.564371,-5.19674,1.86836, -0.564371,5.19674
0.6548, 1.13169, 0.563851,-5.19897,1.86831, -0.563851,5.19897
0.6549, 1.13175, 0.563331,-5.2012,1.86825, -0.563331,5.2012
0.655, 1.1318, 0.562811,-5.20342,1.8682, -0.562811,5.20342
0.6551, 1.13186, 0.562291,-5.20564,1.86814, -0.562291,5.20564
0.6552, 1.13192, 0.56177,-5.20786,1.86808, -0.56177,5.20786
0.6553, 1.13197, 0.561249,-5.21008,1.86803, -0.561249,5.21008
0.6554, 1.13203, 0.560728,-5.2123,1.86797, -0.560728,5.2123
0.6555, 1.13209, 0.560207,-5.21451,1.86791, -0.560207,5.21451
0.6556, 1.13214, 0.559686,-5.21672,1.86786, -0.559686,5.21672
0.6557, 1.1322, 0.559164,-5.21893,1.8678, -0.559164,5.21893
0.6558, 1.13225, 0.558642,-5.22114,1.86775, -0.558642,5.22114
0.6559, 1.13231, 0.55812,-5.22334,1.86769, -0.55812,5.22334
0.656, 1.13236, 0.557598,-5.22555,1.86764, -0.557598,5.22555
0.6561, 1.13242, 0.557075,-5.22775,1.86758, -0.557075,5.22775
0.6562, 1.13248, 0.556552,-5.22995,1.86752, -0.556552,5.22995
0.6563, 1.13253, 0.556029,-5.23214,1.86747, -0.556029,5.23214
0.6564, 1.13259, 0.555506,-5.23434,1.86741, -0.555506,5.23434
0.6565, 1.13264, 0.554983,-5.23654,1.86736, -0.554983,5.23654
0.6566, 1.1327, 0.554459,-5.23872,1.8673, -0.554459,5.23872
0.6567, 1.13275, 0.553935,-5.24091,1.86725, -0.553935,5.24091
0.6568, 1.13281, 0.553411,-5.2431,1.86719, -0.553411,5.2431
0.6569, 1.13286, 0.552887,-5.24528,1.86714, -0.552887,5.24528
0.657, 1.13292, 0.552362,-5.24747,1.86708, -0.552362,5.24747
0.6571, 1.13298, 0.551838,-5.24965,1.86702, -0.551838,5.24965
0.6572, 1.13303, 0.551313,-5.25183,1.86697, -0.551313,5.25183
0.6573, 1.13309, 0.550787,-5.254,1.86691, -0.550787,5.254
0.6574, 1.13314, 0.550262,-5.25618,1.86686, -0.550262,5.25618
0.6575, 1.1332, 0.549736,-5.25835,1.8668, -0.549736,5.25835
0.6576, 1.13325, 0.549211,-5.26052,1.86675, -0.549211,5.26052
0.6577, 1.13331, 0.548685,-5.26269,1.86669, -0.548685,5.26269
0.6578, 1.13336, 0.548158,-5.26486,1.86664, -0.548158,5.26486
0.6579, 1.13342, 0.547632,-5.26702,1.86658, -0.547632,5.26702
0.658, 1.13347, 0.547105,-5.26918,1.86653, -0.547105,5.26918
0.6581, 1.13352, 0.546578,-5.27134,1.86648, -0.546578,5.27134
0.6582, 1.13358, 0.546051,-5.2735,1.86642, -0.546051,5.2735
0.6583, 1.13363, 0.545524,-5.27565,1.86637, -0.545524,5.27565
0.6584, 1.13369, 0.544996,-5.27781,1.86631, -0.544996,5.27781
0.6585, 1.13374, 0.544468,-5.27996,1.86626, -0.544468,5.27996
0.6586, 1.1338, 0.54394,-5.28211,1.8662, -0.54394,5.28211
0.6587, 1.13385, 0.543412,-5.28426,1.86615, -0.543412,5.28426
0.6588, 1.13391, 0.542884,-5.2864,1.86609, -0.542884,5.2864
0.6589, 1.13396, 0.542355,-5.28854,1.86604, -0.542355,5.28854
0.659, 1.13401, 0.541826,-5.29068,1.86599, -0.541826,5.29068
0.6591, 1.13407, 0.541297,-5.29283,1.86593, -0.541297,5.29283
0.6592, 1.13412, 0.540768,-5.29496,1.86588, -0.540768,5.29496
0.6593, 1.13418, 0.540238,-5.2971,1.86582, -0.540238,5.2971
0.6594, 1.13423, 0.539709,-5.29923,1.86577, -0.539709,5.29923
0.6595, 1.13429, 0.539179,-5.30136,1.86571, -0.539179,5.30136
0.6596, 1.13434, 0.538649,-5.30349,1.86566, -0.538649,5.30349
0.6597, 1.13439, 0.538118,-5.30562,1.86561, -0.538118,5.30562
0.6598, 1.13445, 0.537588,-5.30774,1.86555, -0.537588,5.30774
0.6599, 1.1345, 0.537057,-5.30986,1.8655, -0.537057,5.30986
0.66, 1.13455, 0.536526,-5.31199,1.86545, -0.536526,5.31199
0.6601, 1.13461, 0.535995,-5.3141,1.86539, -0.535995,5.3141
0.6602, 1.13466, 0.535463,-5.31622,1.86534, -0.535463,5.31622
0.6603, 1.13471, 0.534932,-5.31833,1.86529, -0.534932,5.31833
0.6604, 1.13477, 0.5344,-5.32044,1.86523, -0.5344,5.32044
0.6605, 1.13482, 0.533868,-5.32255,1.86518, -0.533868,5.32255
0.6606, 1.13488, 0.533336,-5.32466,1.86512, -0.533336,5.32466
0.6607, 1.13493, 0.532803,-5.32677,1.86507, -0.532803,5.32677
0.6608, 1.13498, 0.53227,-5.32887,1.86502, -0.53227,5.32887
0.6609, 1.13504, 0.531737,-5.33097,1.86496, -0.531737,5.33097
0.661, 1.13509, 0.531204,-5.33307,1.86491, -0.531204,5.33307
0.6611, 1.13514, 0.530671,-5.33517,1.86486, -0.530671,5.33517
0.6612, 1.13519, 0.530138,-5.33726,1.86481, -0.530138,5.33726
0.6613, 1.13525, 0.529604,-5.33936,1.86475, -0.529604,5.33936
0.6614, 1.1353, 0.52907,-5.34145,1.8647, -0.52907,5.34145
0.6615, 1.13535, 0.528536,-5.34353,1.86465, -0.528536,5.34353
0.6616, 1.13541, 0.528001,-5.34562,1.86459, -0.528001,5.34562
0.6617, 1.13546, 0.527467,-5.3477,1.86454, -0.527467,5.3477
0.6618, 1.13551, 0.526932,-5.34978,1.86449, -0.526932,5.34978
0.6619, 1.13556, 0.526397,-5.35186,1.86444, -0.526397,5.35186
0.662, 1.13562, 0.525862,-5.35395,1.86438, -0.525862,5.35395
0.6621, 1.13567, 0.525327,-5.35602,1.86433, -0.525327,5.35602
0.6622, 1.13572, 0.524791,-5.3581,1.86428, -0.524791,5.3581
0.6623, 1.13577, 0.524255,-5.36017,1.86423, -0.524255,5.36017
0.6624, 1.13583, 0.523719,-5.36224,1.86417, -0.523719,5.36224
0.6625, 1.13588, 0.523183,-5.3643,1.86412, -0.523183,5.3643
0.6626, 1.13593, 0.522646,-5.36637,1.86407, -0.522646,5.36637
0.6627, 1.13598, 0.52211,-5.36843,1.86402, -0.52211,5.36843
0.6628, 1.13604, 0.521573,-5.37049,1.86396, -0.521573,5.37049
0.6629, 1.13609, 0.521036,-5.37255,1.86391, -0.521036,5.37255
0.663, 1.13614, 0.520499,-5.37461,1.86386, -0.520499,5.37461
0.6631, 1.13619, 0.519961,-5.37667,1.86381, -0.519961,5.37667
0.6632, 1.13624, 0.519424,-5.37872,1.86376, -0.519424,5.37872
0.6633, 1.1363, 0.518886,-5.38077,1.8637, -0.518886,5.38077
0.6634, 1.13635, 0.518348,-5.38282,1.86365, -0.518348,5.38282
0.6635, 1.1364, 0.517809,-5.38486,1.8636, -0.517809,5.38486
0.6636, 1.13645, 0.517271,-5.38691,1.86355, -0.517271,5.38691
0.6637, 1.1365, 0.516732,-5.38895,1.8635, -0.516732,5.38895
0.6638, 1.13656, 0.516193,-5.39099,1.86344, -0.516193,5.39099
0.6639, 1.13661, 0.515654,-5.39303,1.86339, -0.515654,5.39303
0.664, 1.13666, 0.515115,-5.39506,1.86334, -0.515115,5.39506
0.6641, 1.13671, 0.514575,-5.3971,1.86329, -0.514575,5.3971
0.6642, 1.13676, 0.514036,-5.39913,1.86324, -0.514036,5.39913
0.6643, 1.13681, 0.513496,-5.40116,1.86319, -0.513496,5.40116
0.6644, 1.13686, 0.512956,-5.40319,1.86314, -0.512956,5.40319
0.6645, 1.13692, 0.512415,-5.40521,1.86308, -0.512415,5.40521
0.6646, 1.13697, 0.511875,-5.40723,1.86303, -0.511875,5.40723
0.6647, 1.13702, 0.511334,-5.40925,1.86298, -0.511334,5.40925
0.6648, 1.13707, 0.510793,-5.41127,1.86293, -0.510793,5.41127
0.6649, 1.13712, 0.510252,-5.41329,1.86288, -0.510252,5.41329
0.665, 1.13717, 0.509711,-5.4153,1.86283, -0.509711,5.4153
0.6651, 1.13722, 0.509169,-5.41731,1.86278, -0.509169,5.41731
0.6652, 1.13727, 0.508627,-5.41932,1.86273, -0.508627,5.41932
0.6653, 1.13732, 0.508085,-5.42133,1.86268, -0.508085,5.42133
0.6654, 1.13737, 0.507543,-5.42334,1.86263, -0.507543,5.42334
0.6655, 1.13743, 0.507001,-5.42534,1.86257, -0.507001,5.42534
0.6656, 1.13748, 0.506458,-5.42734,1.86252, -0.506458,5.42734
0.6657, 1.13753, 0.505916,-5.42934,1.86247, -0.505916,5.42934
0.6658, 1.13758, 0.505373,-5.43134,1.86242, -0.505373,5.43134
0.6659, 1.13763, 0.50483,-5.43334,1.86237, -0.50483,5.43334
0.666, 1.13768, 0.504286,-5.43533,1.86232, -0.504286,5.43533
0.6661, 1.13773, 0.503743,-5.43732,1.86227, -0.503743,5.43732
0.6662, 1.13778, 0.503199,-5.43931,1.86222, -0.503199,5.43931
0.6663, 1.13783, 0.502655,-5.4413,1.86217, -0.502655,5.4413
0.6664, 1.13788, 0.502111,-5.44328,1.86212, -0.502111,5.44328
0.6665, 1.13793, 0.501567,-5.44526,1.86207, -0.501567,5.44526
0.6666, 1.13798, 0.501022,-5.44724,1.86202, -0.501022,5.44724
0.6667, 1.13803, 0.500477,-5.44922,1.86197, -0.500477,5.44922
0.6668, 1.13808, 0.499932,-5.45119,1.86192, -0.499932,5.45119
0.6669, 1.13813, 0.499387,-5.45317,1.86187, -0.499387,5.45317
0.667, 1.13818, 0.498842,-5.45514,1.86182, -0.498842,5.45514
0.6671, 1.13823, 0.498297,-5.45711,1.86177, -0.498297,5.45711
0.6672, 1.13828, 0.497751,-5.45908,1.86172, -0.497751,5.45908
0.6673, 1.13833, 0.497205,-5.46104,1.86167, -0.497205,5.46104
0.6674, 1.13838, 0.496659,-5.46301,1.86162, -0.496659,5.46301
0.6675, 1.13843, 0.496112,-5.46496,1.86157, -0.496113,5.46496
0.6676, 1.13848, 0.495566,-5.46693,1.86152, -0.495566,5.46693
0.6677, 1.13853, 0.495019,-5.46888,1.86147, -0.495019,5.46888
0.6678, 1.13858, 0.494472,-5.47084,1.86142, -0.494472,5.47084
0.6679, 1.13863, 0.493925,-5.47279,1.86137, -0.493925,5.47279
0.668, 1.13868, 0.493378,-5.47474,1.86132, -0.493378,5.47474
0.6681, 1.13873, 0.492831,-5.47669,1.86127, -0.492831,5.47669
0.6682, 1.13878, 0.492283,-5.47863,1.86122, -0.492283,5.47863
0.6683, 1.13882, 0.491735,-5.48057,1.86118, -0.491735,5.48057
0.6684, 1.13887, 0.491187,-5.48251,1.86113, -0.491187,5.48251
0.6685, 1.13892, 0.490639,-5.48446,1.86108, -0.490639,5.48446
0.6686, 1.13897, 0.49009,-5.48639,1.86103, -0.49009,5.48639
0.6687, 1.13902, 0.489542,-5.48833,1.86098, -0.489542,5.48833
0.6688, 1.13907, 0.488993,-5.49026,1.86093, -0.488993,5.49026
0.6689, 1.13912, 0.488444,-5.49219,1.86088, -0.488444,5.49219
0.669, 1.13917, 0.487895,-5.49412,1.86083, -0.487895,5.49412
