No iterations: 3999
Time (s), Position 1 (m), Velocity 1 (m s-1), Acceleration 1 (m s-2), Position 2 (m), Velocity 2 (m s-1), Acceleration 2 (m s-2)
0.0625, 0.939057, -0.92445,2.40595,2.06094, 0.92445,-2.40595
0.063, 0.938594, -0.923247,2.4242,2.06141, 0.923247,-2.4242
0.0635, 0.938133, -0.922035,2.44242,2.06187, 0.922035,-2.44242
0.064, 0.937672, -0.920814,2.46062,2.06233, 0.920814,-2.46062
0.0645, 0.937211, -0.919583,2.4788,2.06279, 0.919583,-2.4788
0.065, 0.936752, -0.918344,2.49695,2.06325, 0.918344,-2.49695
0.0655, 0.936292, -0.917096,2.51507,2.06371, 0.917096,-2.51507
0.066, 0.935834, -0.915838,2.53318,2.06417, 0.915838,-2.53317
0.0665, 0.935376, -0.914571,2.55126,2.06462, 0.914571,-2.55126
0.067, 0.934919, -0.913296,2.56931,2.06508, 0.913296,-2.56931
0.0675, 0.934462, -0.912011,2.58733,2.06554, 0.912011,-2.58733
0.068, 0.934006, -0.910718,2.60534,2.06599, 0.910718,-2.60534
0.0685, 0.933551, -0.909415,2.62332,2.06645, 0.909415,-2.62332
0.069, 0.933096, -0.908103,2.64127,2.0669, 0.908103,-2.64127
0.0695, 0.932642, -0.906783,2.65919,2.06736, 0.906783,-2.65919
0.07, 0.932188, -0.905453,2.67709,2.06781, 0.905453,-2.67709
0.0705, 0.931736, -0.904114,2.69496,2.06826, 0.904114,-2.69496
0.071, 0.931284, -0.902767,2.71281,2.06872, 0.902767,-2.71281
0.0715, 0.930832, -0.901411,2.73063,2.06917, 0.901411,-2.73063
0.072, 0.930382, -0.900045,2.74843,2.06962, 0.900045,-2.74843
0.0725, 0.929932, -0.898671,2.76619,2.07007, 0.898671,-2.76619
0.073, 0.929482, -0.897288,2.78393,2.07052, 0.897288,-2.78393
0.0735, 0.929034, -0.895896,2.80164,2.07097, 0.895896,-2.80164
0.074, 0.928586, -0.894495,2.81932,2.07141, 0.894495,-2.81932
0.0745, 0.928138, -0.893085,2.83698,2.07186, 0.893085,-2.83698
0.075, 0.927692, -0.891667,2.85461,2.07231, 0.891667,-2.85461
0.0755, 0.927246, -0.89024,2.87221,2.07275, 0.89024,-2.87221
0.076, 0.926801, -0.888804,2.88978,2.0732, 0.888804,-2.88978
0.0765, 0.926357, -0.887359,2.90733,2.07364, 0.887359,-2.90733
0.077, 0.925913, -0.885905,2.92484,2.07409, 0.885905,-2.92484
0.0775, 0.92547, -0.884443,2.94233,2.07453, 0.884443,-2.94233
0.078, 0.925028, -0.882971,2.95979,2.07497, 0.882971,-2.95979
0.0785, 0.924586, -0.881492,2.97722,2.07541, 0.881492,-2.97722
0.079, 0.924145, -0.880003,2.99462,2.07585, 0.880003,-2.99462
0.0795, 0.923705, -0.878506,3.01199,2.07629, 0.878506,-3.01199
0.08, 0.923266, -0.877,3.02933,2.07673, 0.877,-3.02933
0.0805, 0.922828, -0.875485,3.04664,2.07717, 0.875485,-3.04664
0.081, 0.92239, -0.873962,3.06392,2.07761, 0.873962,-3.06392
0.0815, 0.921953, -0.87243,3.08117,2.07805, 0.87243,-3.08117
0.082, 0.921517, -0.870889,3.0984,2.07848, 0.870889,-3.0984
0.0825, 0.921081, -0.86934,3.11559,2.07892, 0.86934,-3.11559
0.083, 0.920647, -0.867782,3.13274,2.07935, 0.867782,-3.13274
0.0835, 0.920213, -0.866216,3.14987,2.07979, 0.866216,-3.14987
0.084, 0.91978, -0.864641,3.16697,2.08022, 0.864641,-3.16698
0.0845, 0.919347, -0.863057,3.18404,2.08065, 0.863057,-3.18404
0.085, 0.918916, -0.861465,3.20108,2.08108, 0.861465,-3.20108
0.0855, 0.918485, -0.859865,3.21808,2.08151, 0.859865,-3.21808
0.086, 0.918055, -0.858256,3.23506,2.08194, 0.858256,-3.23506
0.0865, 0.917626, -0.856638,3.252,2.08237, 0.856638,-3.252
0.087, 0.917198, -0.855012,3.2689,2.0828, 0.855012,-3.2689
0.0875, 0.91677, -0.853378,3.28578,2.08323, 0.853378,-3.28578
0.088, 0.916343, -0.851735,3.30263,2.08366, 0.851735,-3.30263
0.0885, 0.915918, -0.850084,3.31944,2.08408, 0.850084,-3.31944
0.089, 0.915493, -0.848424,3.33622,2.08451, 0.848424,-3.33622
0.0895, 0.915068, -0.846756,3.35297,2.08493, 0.846756,-3.35297
0.09, 0.914645, -0.845079,3.36968,2.08536, 0.845079,-3.36968
0.0905, 0.914222, -0.843394,3.38636,2.08578, 0.843394,-3.38636
0.091, 0.913801, -0.841701,3.40301,2.0862, 0.841701,-3.40301
0.0915, 0.91338, -0.84,3.41962,2.08662, 0.84,-3.41962
0.092, 0.91296, -0.83829,3.43621,2.08704, 0.83829,-3.43621
0.0925, 0.912541, -0.836572,3.45275,2.08746, 0.836572,-3.45276
0.093, 0.912122, -0.834845,3.46926,2.08788, 0.834845,-3.46926
0.0935, 0.911705, -0.833111,3.48575,2.08829, 0.833111,-3.48575
0.094, 0.911288, -0.831368,3.50219,2.08871, 0.831368,-3.50219
0.0945, 0.910873, -0.829617,3.5186,2.08913, 0.829617,-3.5186
0.095, 0.910458, -0.827857,3.53498,2.08954, 0.827857,-3.53497
0.0955, 0.910044, -0.82609,3.55132,2.08996, 0.82609,-3.55132
0.096, 0.909631, -0.824314,3.56762,2.09037, 0.824314,-3.56762
0.0965, 0.909219, -0.822531,3.5839,2.09078, 0.822531,-3.5839
0.097, 0.908808, -0.820739,3.60013,2.09119, 0.820739,-3.60013
0.0975, 0.908397, -0.818939,3.61633,2.0916, 0.818939,-3.61633
0.098, 0.907988, -0.81713,3.6325,2.09201, 0.81713,-3.63249
0.0985, 0.907579, -0.815314,3.64863,2.09242, 0.815314,-3.64863
0.099, 0.907172, -0.81349,3.66472,2.09283, 0.81349,-3.66472
0.0995, 0.906765, -0.811657,3.68078,2.09324, 0.811657,-3.68078
0.1, 0.906359, -0.809817,3.6968,2.09364, 0.809817,-3.6968
0.1005, 0.905954, -0.807969,3.71278,2.09405, 0.807969,-3.71278
0.101, 0.90555, -0.806112,3.72874,2.09445, 0.806112,-3.72874
0.1015, 0.905147, -0.804248,3.74464,2.09485, 0.804248,-3.74464
0.102, 0.904745, -0.802376,3.76052,2.09526, 0.802376,-3.76052
0.1025, 0.904344, -0.800495,3.77636,2.09566, 0.800495,-3.77636
0.103, 0.903943, -0.798607,3.79216,2.09606, 0.798607,-3.79216
0.1035, 0.903544, -0.796711,3.80792,2.09646, 0.796711,-3.80792
0.104, 0.903146, -0.794807,3.82365,2.09685, 0.794807,-3.82365
0.1045, 0.902748, -0.792895,3.83934,2.09725, 0.792895,-3.83934
0.105, 0.902352, -0.790976,3.85499,2.09765, 0.790976,-3.85499
0.1055, 0.901956, -0.789048,3.8706,2.09804, 0.789048,-3.8706
0.106, 0.901562, -0.787113,3.88618,2.09844, 0.787113,-3.88618
0.1065, 0.901168, -0.78517,3.90172,2.09883, 0.78517,-3.90172
0.107, 0.900776, -0.783219,3.91722,2.09922, 0.783219,-3.91722
0.1075, 0.900384, -0.78126,3.93267,2.09962, 0.78126,-3.93267
0.108, 0.899994, -0.779294,3.9481,2.10001, 0.779294,-3.94809
0.1085, 0.899604, -0.77732,3.96348,2.1004, 0.77732,-3.96348
0.109, 0.899215, -0.775338,3.97882,2.10078, 0.775338,-3.97882
0.1095, 0.898828, -0.773349,3.99413,2.10117, 0.773349,-3.99413
0.11, 0.898441, -0.771352,4.00939,2.10156, 0.771352,-4.0094
0.1105, 0.898055, -0.769347,4.02462,2.10194, 0.769347,-4.02462
0.111, 0.897671, -0.767335,4.03981,2.10233, 0.767335,-4.03981
0.1115, 0.897287, -0.765315,4.05495,2.10271, 0.765315,-4.05495
0.112, 0.896904, -0.763287,4.07006,2.1031, 0.763287,-4.07006
0.1125, 0.896523, -0.761252,4.08513,2.10348, 0.761252,-4.08513
0.113, 0.896142, -0.75921,4.10015,2.10386, 0.75921,-4.10015
0.1135, 0.895762, -0.75716,4.11514,2.10424, 0.75716,-4.11514
0.114, 0.895384, -0.755102,4.13008,2.10462, 0.755102,-4.13008
0.1145, 0.895006, -0.753037,4.14499,2.10499, 0.753037,-4.14499
0.115, 0.89463, -0.750964,4.15985,2.10537, 0.750964,-4.15985
0.1155, 0.894254, -0.748885,4.17468,2.10575, 0.748885,-4.17468
0.116, 0.89388, -0.746797,4.18946,2.10612, 0.746797,-4.18946
0.1165, 0.893506, -0.744702,4.2042,2.10649, 0.744702,-4.2042
0.117, 0.893134, -0.7426,4.2189,2.10687, 0.7426,-4.2189
0.1175, 0.892763, -0.740491,4.23356,2.10724, 0.740491,-4.23356
0.118, 0.892392, -0.738374,4.24818,2.10761, 0.738374,-4.24818
0.1185, 0.892023, -0.73625,4.26275,2.10798, 0.73625,-4.26275
0.119, 0.891655, -0.734119,4.27728,2.10834, 0.734119,-4.27728
0.1195, 0.891288, -0.73198,4.29178,2.10871, 0.73198,-4.29178
0.12, 0.890922, -0.729834,4.30622,2.10908, 0.729834,-4.30622
0.1205, 0.890557, -0.727681,4.32063,2.10944, 0.727681,-4.32062
0.121, 0.890193, -0.725521,4.33499,2.10981, 0.725521,-4.33499
0.1215, 0.889831, -0.723353,4.34931,2.11017, 0.723353,-4.34931
0.122, 0.889469, -0.721179,4.36359,2.11053, 0.721179,-4.36359
0.1225, 0.889108, -0.718997,4.37782,2.11089, 0.718997,-4.37782
0.123, 0.888749, -0.716808,4.39202,2.11125, 0.716808,-4.39202
0.1235, 0.88839, -0.714612,4.40617,2.11161, 0.714612,-4.40617
0.124, 0.888033, -0.712409,4.42027,2.11197, 0.712409,-4.42027
0.1245, 0.887677, -0.710199,4.43434,2.11232, 0.710199,-4.43434
0.125, 0.887322, -0.707981,4.44836,2.11268, 0.707981,-4.44836
0.1255, 0.886968, -0.705757,4.46233,2.11303, 0.705757,-4.46233
0.126, 0.886615, -0.703526,4.47626,2.11339, 0.703526,-4.47626
0.1265, 0.886263, -0.701288,4.49015,2.11374, 0.701288,-4.49015
0.127, 0.885913, -0.699043,4.50399,2.11409, 0.699043,-4.50399
0.1275, 0.885563, -0.696791,4.51779,2.11444, 0.696791,-4.51779
0.128, 0.885215, -0.694532,4.53155,2.11479, 0.694532,-4.53155
0.1285, 0.884867, -0.692266,4.54525,2.11513, 0.692266,-4.54525
0.129, 0.884521, -0.689994,4.55892,2.11548, 0.689994,-4.55892
0.1295, 0.884176, -0.687714,4.57254,2.11582, 0.687714,-4.57254
0.13, 0.883832, -0.685428,4.58611,2.11617, 0.685428,-4.58611
0.1305, 0.88349, -0.683135,4.59965,2.11651, 0.683135,-4.59965
0.131, 0.883148, -0.680835,4.61313,2.11685, 0.680835,-4.61313
0.1315, 0.882808, -0.678528,4.62657,2.11719, 0.678528,-4.62656
0.132, 0.882468, -0.676215,4.63996,2.11753, 0.676215,-4.63996
0.1325, 0.88213, -0.673895,4.65331,2.11787, 0.673895,-4.65331
0.133, 0.881793, -0.671569,4.66661,2.11821, 0.671569,-4.66661
0.1335, 0.881458, -0.669235,4.67987,2.11854, 0.669235,-4.67987
0.134, 0.881123, -0.666895,4.69308,2.11888, 0.666895,-4.69307
0.1345, 0.88079, -0.664549,4.70624,2.11921, 0.664549,-4.70624
0.135, 0.880457, -0.662196,4.71936,2.11954, 0.662196,-4.71936
0.1355, 0.880126, -0.659836,4.73243,2.11987, 0.659836,-4.73243
0.136, 0.879796, -0.65747,4.74545,2.1202, 0.65747,-4.74545
0.1365, 0.879467, -0.655097,4.75843,2.12053, 0.655097,-4.75843
0.137, 0.87914, -0.652718,4.77136,2.12086, 0.652718,-4.77137
0.1375, 0.878814, -0.650332,4.78425,2.12119, 0.650332,-4.78425
0.138, 0.878488, -0.64794,4.79709,2.12151, 0.64794,-4.79709
0.1385, 0.878164, -0.645541,4.80987,2.12184, 0.645541,-4.80987
0.139, 0.877842, -0.643137,4.82262,2.12216, 0.643137,-4.82262
0.1395, 0.87752, -0.640725,4.83531,2.12248, 0.640725,-4.83531
0.14, 0.8772, -0.638308,4.84796,2.1228, 0.638308,-4.84796
0.1405, 0.876881, -0.635884,4.86056,2.12312, 0.635884,-4.86056
0.141, 0.876563, -0.633453,4.87311,2.12344, 0.633453,-4.87311
0.1415, 0.876246, -0.631017,4.88561,2.12375, 0.631017,-4.88561
0.142, 0.87593, -0.628574,4.89807,2.12407, 0.628574,-4.89807
0.1425, 0.875616, -0.626125,4.91048,2.12438, 0.626125,-4.91048
0.143, 0.875303, -0.62367,4.92284,2.1247, 0.62367,-4.92284
0.1435, 0.874991, -0.621208,4.93515,2.12501, 0.621208,-4.93515
0.144, 0.874681, -0.618741,4.94741,2.12532, 0.618741,-4.94741
0.1445, 0.874371, -0.616267,4.95962,2.12563, 0.616267,-4.95962
0.145, 0.874063, -0.613787,4.97179,2.12594, 0.613787,-4.97179
0.1455, 0.873756, -0.611301,4.98391,2.12624, 0.611301,-4.98391
0.146, 0.873451, -0.608809,4.99597,2.12655, 0.608809,-4.99597
0.1465, 0.873146, -0.606311,5.00799,2.12685, 0.606311,-5.00799
0.147, 0.872843, -0.603807,5.01996,2.12716, 0.603807,-5.01996
0.1475, 0.872541, -0.601297,5.03187,2.12746, 0.601297,-5.03187
0.148, 0.87224, -0.598781,5.04374,2.12776, 0.598781,-5.04374
0.1485, 0.871941, -0.59626,5.05556,2.12806, 0.59626,-5.05556
0.149, 0.871643, -0.593732,5.06733,2.12836, 0.593732,-5.06734
0.1495, 0.871346, -0.591198,5.07906,2.12865, 0.591198,-5.07906
0.15, 0.87105, -0.588659,5.09072,2.12895, 0.588659,-5.09073
0.1505, 0.870756, -0.586113,5.10234,2.12924, 0.586113,-5.10234
0.151, 0.870463, -0.583562,5.11391,2.12954, 0.583562,-5.11391
0.1515, 0.870171, -0.581005,5.12543,2.12983, 0.581005,-5.12543
0.152, 0.869881, -0.578442,5.1369,2.13012, 0.578442,-5.1369
0.1525, 0.869592, -0.575874,5.14832,2.13041, 0.575874,-5.14832
0.153, 0.869304, -0.5733,5.15968,2.1307, 0.5733,-5.15968
0.1535, 0.869017, -0.57072,5.171,2.13098, 0.57072,-5.171
0.154, 0.868732, -0.568134,5.18227,2.13127, 0.568134,-5.18226
0.1545, 0.868448, -0.565543,5.19348,2.13155, 0.565543,-5.19348
0.155, 0.868165, -0.562947,5.20465,2.13184, 0.562947,-5.20465
0.1555, 0.867883, -0.560344,5.21576,2.13212, 0.560344,-5.21576
0.156, 0.867603, -0.557736,5.22682,2.1324, 0.557736,-5.22682
0.1565, 0.867324, -0.555123,5.23783,2.13268, 0.555123,-5.23782
0.157, 0.867047, -0.552504,5.24878,2.13295, 0.552504,-5.24878
0.1575, 0.86677, -0.54988,5.25969,2.13323, 0.54988,-5.25969
0.158, 0.866496, -0.54725,5.27054,2.1335, 0.54725,-5.27054
0.1585, 0.866222, -0.544614,5.28135,2.13378, 0.544614,-5.28135
0.159, 0.86595, -0.541974,5.2921,2.13405, 0.541974,-5.2921
0.1595, 0.865679, -0.539328,5.3028,2.13432, 0.539328,-5.3028
0.16, 0.865409, -0.536676,5.31344,2.13459, 0.536676,-5.31344
0.1605, 0.865141, -0.53402,5.32403,2.13486, 0.53402,-5.32403
0.161, 0.864874, -0.531358,5.33458,2.13513, 0.531358,-5.33457
0.1615, 0.864608, -0.52869,5.34507,2.13539, 0.52869,-5.34507
0.162, 0.864344, -0.526018,5.3555,2.13566, 0.526018,-5.3555
0.1625, 0.864081, -0.52334,5.36588,2.13592, 0.52334,-5.36588
0.163, 0.863819, -0.520657,5.37621,2.13618, 0.520657,-5.37621
0.1635, 0.863559, -0.517969,5.38649,2.13644, 0.517969,-5.38649
0.164, 0.8633, -0.515276,5.39672,2.1367, 0.515276,-5.39672
0.1645, 0.863042, -0.512577,5.40689,2.13696, 0.512577,-5.40689
0.165, 0.862786, -0.509874,5.41701,2.13721, 0.509874,-5.41701
0.1655, 0.862531, -0.507165,5.42707,2.13747, 0.507165,-5.42707
0.166, 0.862277, -0.504452,5.43708,2.13772, 0.504452,-5.43708
0.1665, 0.862025, -0.501733,5.44704,2.13798, 0.501733,-5.44704
0.167, 0.861774, -0.49901,5.45694,2.13823, 0.49901,-5.45694
0.1675, 0.861525, -0.496281,5.46679,2.13848, 0.496281,-5.46679
0.168, 0.861276, -0.493548,5.47659,2.13872, 0.493548,-5.47659
0.1685, 0.86103, -0.49081,5.48633,2.13897, 0.49081,-5.48633
0.169, 0.860784, -0.488067,5.49602,2.13922, 0.488067,-5.49602
0.1695, 0.86054, -0.485319,5.50565,2.13946, 0.485319,-5.50565
0.17, 0.860298, -0.482566,5.51523,2.1397, 0.482566,-5.51524
0.1705, 0.860056, -0.479808,5.52476,2.13994, 0.479808,-5.52476
0.171, 0.859816, -0.477046,5.53423,2.14018, 0.477046,-5.53423
0.1715, 0.859578, -0.474279,5.54364,2.14042, 0.474279,-5.54364
0.172, 0.859341, -0.471507,5.55301,2.14066, 0.471507,-5.55301
0.1725, 0.859105, -0.46873,5.56232,2.1409, 0.46873,-5.56232
0.173, 0.858871, -0.465949,5.57157,2.14113, 0.465949,-5.57157
0.1735, 0.858638, -0.463163,5.58076,2.14136, 0.463163,-5.58076
0.174, 0.858406, -0.460373,5.58991,2.14159, 0.460373,-5.5899
0.1745, 0.858176, -0.457578,5.599,2.14182, 0.457578,-5.599
0.175, 0.857947, -0.454778,5.60802,2.14205, 0.454778,-5.60802
0.1755, 0.85772, -0.451974,5.617,2.14228, 0.451974,-5.617
0.176, 0.857494, -0.449166,5.62593,2.14251, 0.449166,-5.62593
0.1765, 0.857269, -0.446353,5.63479,2.14273, 0.446353,-5.63479
0.177, 0.857046, -0.443536,5.6436,2.14295, 0.443536,-5.6436
0.1775, 0.856824, -0.440714,5.65236,2.14318, 0.440714,-5.65236
0.178, 0.856604, -0.437888,5.66106,2.1434, 0.437888,-5.66105
0.1785, 0.856385, -0.435057,5.6697,2.14362, 0.435057,-5.6697
0.179, 0.856167, -0.432222,5.67829,2.14383, 0.432222,-5.67829
0.1795, 0.855951, -0.429383,5.68682,2.14405, 0.429383,-5.68682
