No iterations: 1999
Time (s), Position 1 (m), Velocity 1 (m s-1), Acceleration 1 (m s-2), Position 2 (m), Velocity 2 (m s-1), Acceleration 2 (m s-2)
0.116, 0.893759, -0.747657,4.19423,2.10624, 0.747657,-4.19423
0.117, 0.893011, -0.743463,4.22374,2.10699, 0.743463,-4.22374
0.118, 0.892268, -0.73924,4.25309,2.10773, 0.73924,-4.25309
0.119, 0.891529, -0.734986,4.28228,2.10847, 0.734986,-4.28228
0.12, 0.890794, -0.730704,4.31129,2.10921, 0.730704,-4.31129
0.121, 0.890063, -0.726393,4.34014,2.10994, 0.726393,-4.34014
0.122, 0.889337, -0.722053,4.36882,2.11066, 0.722053,-4.36882
0.123, 0.888615, -0.717684,4.39732,2.11139, 0.717684,-4.39732
0.124, 0.887897, -0.713287,4.42565,2.1121, 0.713287,-4.42566
0.125, 0.887184, -0.708861,4.45381,2.11282, 0.708861,-4.45381
0.126, 0.886475, -0.704407,4.4818,2.11353, 0.704407,-4.48179
0.127, 0.88577, -0.699925,4.50961,2.11423, 0.699925,-4.50961
0.128, 0.88507, -0.695416,4.53724,2.11493, 0.695416,-4.53724
0.129, 0.884375, -0.690878,4.56469,2.11563, 0.690878,-4.56469
0.13, 0.883684, -0.686314,4.59197,2.11632, 0.686314,-4.59197
0.131, 0.882998, -0.681722,4.61906,2.117, 0.681722,-4.61906
0.132, 0.882316, -0.677103,4.64597,2.11768, 0.677103,-4.64597
0.133, 0.881639, -0.672457,4.6727,2.11836, 0.672457,-4.6727
0.134, 0.880967, -0.667784,4.69925,2.11903, 0.667784,-4.69926
0.135, 0.880299, -0.663085,4.72562,2.1197, 0.663085,-4.72561
0.136, 0.879636, -0.658359,4.7518,2.12036, 0.658359,-4.7518
0.137, 0.878977, -0.653607,4.77778,2.12102, 0.653607,-4.77778
0.138, 0.878324, -0.64883,4.80359,2.12168, 0.64883,-4.80359
0.139, 0.877675, -0.644026,4.8292,2.12233, 0.644026,-4.8292
0.14, 0.877031, -0.639197,4.85463,2.12297, 0.639197,-4.85463
0.141, 0.876392, -0.634342,4.87986,2.12361, 0.634342,-4.87986
0.142, 0.875757, -0.629462,4.90491,2.12424, 0.629462,-4.90491
0.143, 0.875128, -0.624557,4.92976,2.12487, 0.624557,-4.92976
0.144, 0.874503, -0.619628,4.95441,2.1255, 0.619628,-4.95441
0.145, 0.873884, -0.614673,4.97887,2.12612, 0.614673,-4.97887
0.146, 0.873269, -0.609694,5.00314,2.12673, 0.609694,-5.00314
0.147, 0.872659, -0.604691,5.02721,2.12734, 0.604691,-5.02721
0.148, 0.872055, -0.599664,5.05108,2.12795, 0.599664,-5.05108
0.149, 0.871455, -0.594613,5.07476,2.12855, 0.594613,-5.07475
0.15, 0.87086, -0.589538,5.09823,2.12914, 0.589538,-5.09823
0.151, 0.870271, -0.58444,5.12151,2.12973, 0.58444,-5.12151
0.152, 0.869686, -0.579318,5.14458,2.13031, 0.579318,-5.14458
0.153, 0.869107, -0.574174,5.16745,2.13089, 0.574174,-5.16745
0.154, 0.868533, -0.569006,5.19011,2.13147, 0.569006,-5.19011
0.155, 0.867964, -0.563816,5.21258,2.13204, 0.563816,-5.21258
0.156, 0.8674, -0.558604,5.23484,2.1326, 0.558604,-5.23484
0.157, 0.866841, -0.553369,5.25689,2.13316, 0.553369,-5.25689
0.158, 0.866288, -0.548112,5.27874,2.13371, 0.548112,-5.27874
0.159, 0.86574, -0.542833,5.30038,2.13426, 0.542833,-5.30038
0.16, 0.865197, -0.537533,5.3218,2.1348, 0.537533,-5.3218
0.161, 0.86466, -0.532211,5.34303,2.13534, 0.532211,-5.34303
0.162, 0.864127, -0.526868,5.36404,2.13587, 0.526868,-5.36404
0.163, 0.8636, -0.521504,5.38484,2.1364, 0.521504,-5.38484
0.164, 0.863079, -0.516119,5.40542,2.13692, 0.516119,-5.40542
0.165, 0.862563, -0.510714,5.4258,2.13744, 0.510714,-5.4258
0.166, 0.862052, -0.505288,5.44596,2.13795, 0.505288,-5.44596
0.167, 0.861547, -0.499842,5.46591,2.13845, 0.499842,-5.46591
0.168, 0.861047, -0.494376,5.48564,2.13895, 0.494376,-5.48564
0.169, 0.860553, -0.48889,5.50516,2.13945, 0.48889,-5.50516
0.17, 0.860064, -0.483385,5.52446,2.13994, 0.483385,-5.52446
0.171, 0.85958, -0.477861,5.54355,2.14042, 0.477861,-5.54355
0.172, 0.859103, -0.472317,5.56241,2.1409, 0.472317,-5.56241
0.173, 0.85863, -0.466755,5.58106,2.14137, 0.466755,-5.58106
0.174, 0.858163, -0.461174,5.59949,2.14184, 0.461174,-5.59949
0.175, 0.857702, -0.455574,5.61769,2.1423, 0.455574,-5.61769
0.176, 0.857247, -0.449957,5.63568,2.14275, 0.449957,-5.63568
0.177, 0.856797, -0.444321,5.65344,2.1432, 0.444321,-5.65344
0.178, 0.856352, -0.438668,5.67098,2.14365, 0.438668,-5.67098
0.179, 0.855914, -0.432997,5.6883,2.14409, 0.432997,-5.6883
0.18, 0.855481, -0.427308,5.70539,2.14452, 0.427308,-5.70539
0.181, 0.855053, -0.421603,5.72226,2.14495, 0.421603,-5.72226
0.182, 0.854632, -0.415881,5.7389,2.14537, 0.415881,-5.7389
0.183, 0.854216, -0.410142,5.75533,2.14578, 0.410142,-5.75533
0.184, 0.853806, -0.404386,5.77152,2.14619, 0.404386,-5.77152
0.185, 0.853401, -0.398615,5.78748,2.1466, 0.398615,-5.78748
0.186, 0.853003, -0.392827,5.80322,2.147, 0.392827,-5.80322
0.187, 0.85261, -0.387024,5.81873,2.14739, 0.387024,-5.81873
0.188, 0.852223, -0.381205,5.834,2.14778, 0.381205,-5.83401
0.189, 0.851842, -0.375371,5.84905,2.14816, 0.375371,-5.84906
0.19, 0.851466, -0.369522,5.86387,2.14853, 0.369522,-5.86387
0.191, 0.851097, -0.363658,5.87846,2.1489, 0.363658,-5.87846
0.192, 0.850733, -0.35778,5.89281,2.14927, 0.35778,-5.89281
0.193, 0.850375, -0.351887,5.90694,2.14962, 0.351887,-5.90694
0.194, 0.850024, -0.34598,5.92083,2.14998, 0.34598,-5.92083
0.195, 0.849678, -0.340059,5.93449,2.15032, 0.340059,-5.93449
0.196, 0.849337, -0.334125,5.94792,2.15066, 0.334125,-5.94791
0.197, 0.849003, -0.328177,5.96111,2.151, 0.328177,-5.96111
0.198, 0.848675, -0.322216,5.97406,2.15132, 0.322216,-5.97406
0.199, 0.848353, -0.316242,5.98679,2.15165, 0.316242,-5.98679
0.2, 0.848037, -0.310255,5.99927,2.15196, 0.310255,-5.99927
0.201, 0.847726, -0.304256,6.01152,2.15227, 0.304256,-6.01151
0.202, 0.847422, -0.298244,6.02353,2.15258, 0.298244,-6.02353
0.203, 0.847124, -0.292221,6.03531,2.15288, 0.292221,-6.03531
0.204, 0.846832, -0.286185,6.04684,2.15317, 0.286185,-6.04684
0.205, 0.846546, -0.280139,6.05814,2.15345, 0.280139,-6.05814
0.206, 0.846265, -0.27408,6.0692,2.15373, 0.27408,-6.0692
0.207, 0.845991, -0.268011,6.08002,2.15401, 0.268011,-6.08002
0.208, 0.845723, -0.261931,6.0906,2.15428, 0.261931,-6.0906
0.209, 0.845461, -0.255841,6.10094,2.15454, 0.255841,-6.10094
0.21, 0.845206, -0.24974,6.11104,2.15479, 0.24974,-6.11104
0.211, 0.844956, -0.243629,6.1209,2.15504, 0.243629,-6.1209
0.212, 0.844712, -0.237508,6.13052,2.15529, 0.237508,-6.13051
0.213, 0.844475, -0.231377,6.13989,2.15553, 0.231377,-6.13989
0.214, 0.844243, -0.225237,6.14903,2.15576, 0.225237,-6.14903
0.215, 0.844018, -0.219088,6.15792,2.15598, 0.219088,-6.15792
0.216, 0.843799, -0.21293,6.16657,2.1562, 0.21293,-6.16657
0.217, 0.843586, -0.206764,6.17498,2.15641, 0.206764,-6.17498
0.218, 0.843379, -0.200589,6.18314,2.15662, 0.200589,-6.18314
0.219, 0.843179, -0.194406,6.19106,2.15682, 0.194406,-6.19105
0.22, 0.842984, -0.188215,6.19873,2.15702, 0.188215,-6.19873
0.221, 0.842796, -0.182016,6.20616,2.1572, 0.182016,-6.20616
0.222, 0.842614, -0.17581,6.21335,2.15739, 0.17581,-6.21335
0.223, 0.842438, -0.169596,6.22029,2.15756, 0.169596,-6.22029
0.224, 0.842269, -0.163376,6.22698,2.15773, 0.163376,-6.22698
0.225, 0.842105, -0.157149,6.23343,2.15789, 0.157149,-6.23343
0.226, 0.841948, -0.150916,6.23964,2.15805, 0.150916,-6.23964
0.227, 0.841797, -0.144676,6.2456,2.1582, 0.144676,-6.2456
0.228, 0.841653, -0.13843,6.2513,2.15835, 0.13843,-6.2513
0.229, 0.841514, -0.132179,6.25677,2.15849, 0.132179,-6.25677
0.23, 0.841382, -0.125922,6.26199,2.15862, 0.125922,-6.26199
0.231, 0.841256, -0.11966,6.26696,2.15874, 0.11966,-6.26696
0.232, 0.841136, -0.113393,6.27168,2.15886, 0.113393,-6.27168
0.233, 0.841023, -0.107122,6.27616,2.15898, 0.107122,-6.27616
0.234, 0.840916, -0.100846,6.28039,2.15908, 0.100846,-6.28039
0.235, 0.840815, -0.0945652,6.28437,2.15919, 0.0945652,-6.28437
0.236, 0.84072, -0.0882808,6.28811,2.15928, 0.0882808,-6.28811
0.237, 0.840632, -0.0819927,6.29159,2.15937, 0.0819927,-6.29159
0.238, 0.84055, -0.0757012,6.29483,2.15945, 0.0757011,-6.29483
0.239, 0.840474, -0.0694063,6.29782,2.15953, 0.0694063,-6.29782
0.24, 0.840405, -0.0631085,6.30056,2.15959, 0.0631085,-6.30056
0.241, 0.840342, -0.0568079,6.30305,2.15966, 0.0568079,-6.30305
0.242, 0.840285, -0.0505049,6.30529,2.15971, 0.0505049,-6.30529
0.243, 0.840235, -0.0441996,6.30729,2.15977, 0.0441996,-6.30729
0.244, 0.84019, -0.0378923,6.30903,2.15981, 0.0378923,-6.30903
0.245, 0.840153, -0.0315833,6.31053,2.15985, 0.0315833,-6.31053
0.246, 0.840121, -0.0252728,6.31177,2.15988, 0.0252728,-6.31177
0.247, 0.840096, -0.018961,6.31277,2.1599, 0.018961,-6.31277
0.248, 0.840077, -0.0126482,6.31352,2.15992, 0.0126482,-6.31352
0.249, 0.840064, -0.00633471,6.31402,2.15994, 0.00633471,-6.31402
0.25, 0.840058, -2.06925e-05,6.31427,2.15994, 2.06891e-05,-6.31426
0.251, 0.840058, 0.00629357,6.31427,2.15994, -0.00629358,-6.31427
0.252, 0.840064, 0.0126078,6.31402,2.15994, -0.0126078,-6.31402
0.253, 0.840077, 0.0189219,6.31352,2.15992, -0.0189219,-6.31352
0.254, 0.840096, 0.0252354,6.31278,2.1599, -0.0252354,-6.31278
0.255, 0.840121, 0.0315482,6.31178,2.15988, -0.0315482,-6.31178
0.256, 0.840152, 0.0378599,6.31053,2.15985, -0.0378599,-6.31054
0.257, 0.84019, 0.0441705,6.30904,2.15981, -0.0441705,-6.30904
0.258, 0.840234, 0.0504795,6.3073,2.15977, -0.0504795,-6.3073
0.259, 0.840285, 0.0567868,6.3053,2.15972, -0.0567868,-6.3053
0.26, 0.840342, 0.0630921,6.30306,2.15966, -0.0630921,-6.30306
0.261, 0.840405, 0.0693952,6.30057,2.1596, -0.0693952,-6.30057
0.262, 0.840474, 0.0756957,6.29783,2.15953, -0.0756957,-6.29783
0.263, 0.84055, 0.0819936,6.29484,2.15945, -0.0819936,-6.29484
0.264, 0.840632, 0.0882884,6.29161,2.15937, -0.0882884,-6.29161
0.265, 0.84072, 0.09458,6.28812,2.15928, -0.09458,-6.28812
0.266, 0.840815, 0.100868,6.28439,2.15919, -0.100868,-6.28439
0.267, 0.840916, 0.107153,6.28041,2.15908, -0.107153,-6.28041
0.268, 0.841023, 0.113433,6.27617,2.15898, -0.113433,-6.27617
0.269, 0.841136, 0.119709,6.27169,2.15886, -0.119709,-6.27169
0.27, 0.841256, 0.125981,6.26697,2.15874, -0.125981,-6.26697
0.271, 0.841382, 0.132248,6.262,2.15862, -0.132248,-6.262
0.272, 0.841514, 0.13851,6.25677,2.15849, -0.13851,-6.25677
0.273, 0.841653, 0.144767,6.2513,2.15835, -0.144767,-6.2513
0.274, 0.841797, 0.151018,6.24559,2.1582, -0.151018,-6.24559
0.275, 0.841948, 0.157263,6.23963,2.15805, -0.157263,-6.23963
0.276, 0.842106, 0.163503,6.23342,2.15789, -0.163503,-6.23342
0.277, 0.842269, 0.169736,6.22696,2.15773, -0.169736,-6.22696
0.278, 0.842439, 0.175963,6.22026,2.15756, -0.175963,-6.22026
0.279, 0.842615, 0.182184,6.21332,2.15739, -0.182184,-6.21332
0.28, 0.842797, 0.188397,6.20612,2.1572, -0.188397,-6.20612
0.281, 0.842985, 0.194603,6.19869,2.15701, -0.194603,-6.19869
0.282, 0.84318, 0.200802,6.19101,2.15682, -0.200802,-6.19101
0.283, 0.843381, 0.206993,6.18308,2.15662, -0.206993,-6.18308
0.284, 0.843588, 0.213176,6.1749,2.15641, -0.213176,-6.1749
0.285, 0.843801, 0.219351,6.16649,2.1562, -0.219351,-6.16649
0.286, 0.84402, 0.225517,6.15783,2.15598, -0.225517,-6.15783
0.287, 0.844246, 0.231675,6.14893,2.15575, -0.231675,-6.14892
0.288, 0.844478, 0.237824,6.13978,2.15552, -0.237824,-6.13978
0.289, 0.844715, 0.243964,6.13039,2.15528, -0.243964,-6.13039
0.29, 0.844959, 0.250094,6.12076,2.15504, -0.250094,-6.12076
0.291, 0.845209, 0.256215,6.11089,2.15479, -0.256215,-6.11089
0.292, 0.845466, 0.262326,6.10077,2.15453, -0.262326,-6.10077
0.293, 0.845728, 0.268427,6.09042,2.15427, -0.268427,-6.09042
0.294, 0.845996, 0.274517,6.07982,2.154, -0.274517,-6.07982
0.295, 0.846271, 0.280597,6.06898,2.15373, -0.280597,-6.06899
0.296, 0.846551, 0.286666,6.05791,2.15345, -0.286666,-6.05791
0.297, 0.846838, 0.292724,6.04659,2.15316, -0.292724,-6.04659
0.298, 0.847131, 0.29877,6.03503,2.15287, -0.29877,-6.03504
0.299, 0.84743, 0.304805,6.02324,2.15257, -0.304805,-6.02323
0.3, 0.847734, 0.310829,6.0112,2.15227, -0.310829,-6.0112
0.301, 0.848045, 0.31684,5.99893,2.15195, -0.31684,-5.99893
0.302, 0.848362, 0.322839,5.98642,2.15164, -0.322839,-5.98642
0.303, 0.848685, 0.328825,5.97368,2.15132, -0.328825,-5.97368
0.304, 0.849014, 0.334799,5.9607,2.15099, -0.334799,-5.9607
0.305, 0.849349, 0.34076,5.94748,2.15065, -0.34076,-5.94748
0.306, 0.849689, 0.346707,5.93403,2.15031, -0.346707,-5.93403
0.307, 0.850036, 0.352641,5.92034,2.14996, -0.352641,-5.92034
0.308, 0.850389, 0.358561,5.90642,2.14961, -0.358561,-5.90641
0.309, 0.850747, 0.364468,5.89226,2.14925, -0.364468,-5.89226
0.31, 0.851112, 0.37036,5.87788,2.14889, -0.37036,-5.87788
0.311, 0.851482, 0.376238,5.86325,2.14852, -0.376238,-5.86325
0.312, 0.851858, 0.382101,5.8484,2.14814, -0.382101,-5.8484
0.313, 0.85224, 0.38795,5.83332,2.14776, -0.38795,-5.83332
0.314, 0.852628, 0.393783,5.818,2.14737, -0.393783,-5.818
0.315, 0.853022, 0.399601,5.80245,2.14698, -0.399601,-5.80245
0.316, 0.853422, 0.405403,5.78668,2.14658, -0.405403,-5.78668
0.317, 0.853827, 0.41119,5.77067,2.14617, -0.41119,-5.77067
0.318, 0.854238, 0.416961,5.75444,2.14576, -0.416961,-5.75444
0.319, 0.854655, 0.422715,5.73798,2.14534, -0.422715,-5.73798
0.32, 0.855078, 0.428453,5.72129,2.14492, -0.428453,-5.72129
0.321, 0.855506, 0.434174,5.70438,2.14449, -0.434174,-5.70438
0.322, 0.855941, 0.439879,5.68724,2.14406, -0.439879,-5.68724
0.323, 0.856381, 0.445566,5.66987,2.14362, -0.445566,-5.66987
0.324, 0.856826, 0.451236,5.65228,2.14317, -0.451236,-5.65228
0.325, 0.857277, 0.456888,5.63446,2.14272, -0.456888,-5.63446
0.326, 0.857734, 0.462523,5.61643,2.14227, -0.462523,-5.61643
0.327, 0.858197, 0.468139,5.59817,2.1418, -0.468139,-5.59817
0.328, 0.858665, 0.473737,5.57969,2.14134, -0.473737,-5.57969
0.329, 0.859139, 0.479317,5.56099,2.14086, -0.479317,-5.56099
0.33, 0.859618, 0.484878,5.54206,2.14038, -0.484878,-5.54206
0.331, 0.860103, 0.49042,5.52292,2.1399, -0.49042,-5.52292
0.332, 0.860593, 0.495943,5.50356,2.13941, -0.495943,-5.50356
0.333, 0.861089, 0.501447,5.48398,2.13891, -0.501447,-5.48398
0.334, 0.861591, 0.506931,5.46418,2.13841, -0.50693,-5.46418
0.335, 0.862098, 0.512395,5.44417,2.1379, -0.512395,-5.44417
0.336, 0.86261, 0.517839,5.42394,2.13739, -0.517839,-5.42395
0.337, 0.863128, 0.523263,5.4035,2.13687, -0.523263,-5.4035
0.338, 0.863651, 0.528666,5.38284,2.13635, -0.528666,-5.38284
0.339, 0.86418, 0.534049,5.36197,2.13582, -0.534049,-5.36197
0.34, 0.864714, 0.539411,5.34089,2.13529, -0.539411,-5.34089
0.341, 0.865253, 0.544752,5.31959,2.13475, -0.544752,-5.31959
0.342, 0.865798, 0.550072,5.29808,2.1342, -0.550072,-5.29808
0.343, 0.866348, 0.55537,5.27637,2.13365, -0.55537,-5.27637
0.344, 0.866903, 0.560646,5.25445,2.1331, -0.560646,-5.25445
0.345, 0.867464, 0.5659,5.23231,2.13254, -0.5659,-5.23231
0.346, 0.86803, 0.571133,5.20997,2.13197, -0.571133,-5.20997
0.347, 0.868601, 0.576343,5.18742,2.1314, -0.576343,-5.18742
0.348, 0.869177, 0.58153,5.16467,2.13082, -0.58153,-5.16467
0.349, 0.869759, 0.586695,5.14171,2.13024, -0.586695,-5.14171
0.35, 0.870346, 0.591837,5.11855,2.12965, -0.591837,-5.11855
0.351, 0.870937, 0.596955,5.09519,2.12906, -0.596955,-5.09519
0.352, 0.871534, 0.60205,5.07162,2.12847, -0.60205,-5.07162
0.353, 0.872136, 0.607122,5.04785,2.12786, -0.607122,-5.04785
0.354, 0.872744, 0.61217,5.02388,2.12726, -0.61217,-5.02388
0.355, 0.873356, 0.617194,4.99972,2.12664, -0.617194,-4.99972
0.356, 0.873973, 0.622193,4.97535,2.12603, -0.622193,-4.97535
0.357, 0.874595, 0.627169,4.95079,2.1254, -0.627169,-4.95078
0.358, 0.875222, 0.63212,4.92603,2.12478, -0.63212,-4.92603
0.359, 0.875854, 0.637046,4.90107,2.12415, -0.637046,-4.90107
0.36, 0.876491, 0.641947,4.87592,2.12351, -0.641947,-4.87592
0.361, 0.877133, 0.646823,4.85058,2.12287, -0.646823,-4.85058
0.362, 0.87778, 0.651673,4.82504,2.12222, -0.651673,-4.82504
