Particle 1 position x_1 (cm), y_1 (cm), Particle 1 velocity v_x, v_y |  x_2,y_2,v_x,v_y ; ...
4.18061,1.89772,-306.189,205.134|4.33947,0.0683817,-199.016,98.8608|0.0756703,1.15747,-253.896,95.6263|0.211315,2.63262,-327.977,23.9799|0.190734,0.30115,-264.077,68.5037|2.75533,2.14411,-152.634,134.115|1.44377,3.91966,-133.314,162.447|3.42913,0.749829,-222.763,208.204|0.787138,0.673869,-215.412,197.558|4.56669,4.57236,-295.789,209.372|4.74629,1.51536,-208.997,319.515|2.51168,0.20947,-245.647,173.289|2.09914,0.859731,-200.825,177.156|0.743198,1.26305,-190.447,285.256|4.11429,2.76562,-176.605,282.718|1.12556,3.55829,-147.157,280.196|1.71527,2.2566,-183.087,338.676|3.5347,0.732945,-159.399,370.975|1.54663,3.84767,-197.003,395.301|0.475439,0.41587,-260.109,408.775|
4.17755,1.89977,-306.101,205.334|4.33749,0.0693606,-198.203,97.8889|0.0731224,1.15843,-254.792,95.9067|0.208027,2.63286,-328.75,24.1631|0.188088,0.301826,-264.573,67.5802|2.7538,2.14545,-152.563,134.57|1.44243,3.9213,-133.097,163.096|3.4269,0.75191,-222.813,208.168|0.784987,0.675839,-215.095,197.052|4.56373,4.57446,-295.752,209.52|4.74421,1.51855,-207.852,319.347|2.50922,0.211193,-246.032,172.262|2.09712,0.861502,-201.168,177.171|0.741296,1.26591,-190.256,285.601|4.11252,2.76846,-176.546,283.705|1.12409,3.5611,-147.673,280.153|1.71344,2.25998,-183.122,338.719|3.53311,0.736654,-159.37,370.892|1.54467,3.85163,-196.476,395.753|0.472837,0.41995,-260.168,407.927|
4.17449,1.90183,-306.014,205.533|4.33551,0.0703298,-197.391,96.9175|0.0705655,1.15939,-255.687,96.1854|0.204732,2.6331,-329.52,24.3502|0.185438,0.302493,-265.067,66.6566|2.75228,2.1468,-152.493,135.026|1.44111,3.92293,-132.879,163.743|3.42467,0.753992,-222.864,208.13|0.782839,0.677805,-214.779,196.546|4.56078,4.57656,-295.714,209.668|4.74214,1.52174,-206.706,319.18|2.50676,0.212905,-246.416,171.235|2.09511,0.863274,-201.513,177.187|0.739395,1.26877,-190.063,285.946|4.11076,2.77131,-176.488,284.692|1.1226,3.5639,-148.19,280.108|1.71161,2.26337,-183.155,338.762|3.53152,0.740362,-159.342,370.81|1.54271,3.85559,-195.951,396.207|0.470235,0.42402,-260.228,407.083|
4.17143,1.90388,-305.928,205.733|4.33355,0.0712892,-196.58,95.9467|0.0679997,1.16035,-256.583,96.4622|0.201429,2.63335,-330.289,24.5411|0.182782,0.30315,-265.562,65.733|2.75075,2.14816,-152.426,135.482|1.43978,3.92458,-132.66,164.386|3.42245,0.756072,-222.914,208.09|0.780694,0.679765,-214.461,196.041|4.55782,4.57865,-295.677,209.817|4.74009,1.52493,-205.56,319.012|2.50429,0.214608,-246.799,170.208|2.09309,0.865046,-201.858,177.202|0.737497,1.27163,-189.87,286.291|4.10899,2.77416,-176.428,285.679|1.12112,3.5667,-148.708,280.062|1.70977,2.26676,-183.189,338.804|3.52992,0.744069,-159.313,370.729|1.54075,3.85956,-195.428,396.664|0.467632,0.428083,-260.288,406.243|
4.16838,1.90594,-305.842,205.932|4.33159,0.072239,-195.771,94.9763|0.0654249,1.16132,-257.478,96.7372|0.198118,2.6336,-331.056,24.7358|0.180121,0.303798,-266.055,64.8094|2.74923,2.14952,-152.361,135.939|1.43845,3.92623,-132.441,165.026|3.42022,0.758153,-222.964,208.049|0.778553,0.68172,-214.144,195.537|4.55486,4.58075,-295.639,209.966|4.73805,1.52812,-204.413,318.843|2.50182,0.216299,-247.181,169.18|2.09107,0.866818,-202.204,177.219|0.7356,1.2745,-189.677,286.636|4.10723,2.77703,-176.369,286.665|1.11963,3.5695,-149.228,280.016|1.70794,2.27015,-183.222,338.845|3.52833,0.747775,-159.283,370.648|1.5388,3.86353,-194.906,397.123|0.465028,0.432137,-260.348,405.407|
4.16532,1.908,-305.756,206.132|4.32964,0.073179,-194.962,94.0065|0.0628412,1.16229,-258.372,97.0103|0.1948,2.63385,-331.82,24.9343|0.177456,0.304437,-266.549,63.8857|2.74771,2.15088,-152.298,136.396|1.43713,3.92788,-132.222,165.663|3.41799,0.760233,-223.014,208.005|0.776415,0.683671,-213.827,195.034|4.55191,4.58285,-295.602,210.116|4.73601,1.53131,-203.265,318.675|2.49934,0.217981,-247.563,168.152|2.08904,0.868591,-202.55,177.236|0.733705,1.27737,-189.483,286.981|4.10547,2.77991,-176.309,287.651|1.11813,3.5723,-149.75,279.968|1.70611,2.27354,-183.254,338.886|3.52674,0.751481,-159.254,370.568|1.53686,3.86751,-194.387,397.585|0.462424,0.436183,-260.408,404.575|
4.16226,1.91007,-305.67,206.332|4.3277,0.0741094,-194.154,93.0372|0.0602485,1.16326,-259.266,97.2817|0.191474,2.6341,-332.583,25.1366|0.174786,0.305067,-267.041,62.9621|2.74618,2.15225,-152.236,136.853|1.43581,3.92955,-132.002,166.296|3.41575,0.762313,-223.064,207.959|0.77428,0.685616,-213.509,194.531|4.54895,4.58496,-295.564,210.266|4.73399,1.53449,-202.116,318.507|2.49686,0.219652,-247.943,167.123|2.08701,0.870363,-202.897,177.253|0.731812,1.28024,-189.288,287.326|4.1037,2.78279,-176.248,288.637|1.11663,3.5751,-150.273,279.919|1.70428,2.27693,-183.287,338.926|3.52515,0.755186,-159.223,370.488|1.53492,3.87149,-193.869,398.049|0.45982,0.44022,-260.468,403.748|
4.1592,1.91213,-305.586,206.531|4.32576,0.0750301,-193.347,92.0685|0.0576469,1.16424,-260.16,97.5513|0.188141,2.63435,-333.344,25.3427|0.17211,0.305687,-267.533,62.0384|2.74466,2.15362,-152.177,137.311|1.43449,3.93122,-131.782,166.926|3.41352,0.764392,-223.114,207.911|0.772148,0.687556,-213.191,194.029|4.546,4.58706,-295.527,210.417|4.73198,1.53768,-200.967,318.338|2.49438,0.221313,-248.322,166.094|2.08498,0.872136,-203.244,177.272|0.729921,1.28312,-189.093,287.671|4.10194,2.78569,-176.187,289.623|1.11512,3.5779,-150.797,279.869|1.70244,2.28032,-183.319,338.966|3.52355,0.75889,-159.192,370.409|1.53299,3.87547,-193.352,398.516|0.457214,0.444249,-260.529,402.924|
4.15615,1.9142,-305.501,206.73|4.32384,0.0759411,-192.541,91.1004|0.0550364,1.16522,-261.054,97.819|0.1848,2.63461,-334.103,25.5526|0.16943,0.306298,-268.024,61.1146|2.74314,2.155,-152.119,137.769|1.43318,3.93289,-131.561,167.553|3.41129,0.76647,-223.163,207.862|0.770019,0.689492,-212.872,193.528|4.54304,4.58917,-295.489,210.568|4.72998,1.54086,-199.817,318.169|2.49189,0.222964,-248.701,165.064|2.08295,0.873909,-203.593,177.29|0.728032,1.286,-188.897,288.016|4.10018,2.78859,-176.126,290.608|1.1136,3.58069,-151.323,279.818|1.70061,2.28371,-183.35,339.005|3.52196,0.762593,-159.161,370.331|1.53106,3.87946,-192.838,398.985|0.454609,0.44827,-260.59,402.105|
4.1531,1.91627,-305.417,206.93|4.32192,0.0768424,-191.736,90.1328|0.0524169,1.1662,-261.947,98.085|0.181451,2.63486,-334.859,25.7663|0.166745,0.3069,-268.515,60.1908|2.74162,2.15638,-152.064,138.228|1.43187,3.93457,-131.34,168.177|3.40906,0.768548,-223.213,207.81|0.767893,0.691422,-212.554,193.027|4.54009,4.59127,-295.451,210.72|4.728,1.54404,-198.666,318|2.4894,0.224604,-249.078,164.034|2.08091,0.875682,-203.941,177.31|0.726145,1.28888,-188.701,288.361|4.09842,2.79151,-176.064,291.593|1.11209,3.58349,-151.851,279.765|1.69878,2.2871,-183.382,339.043|3.52037,0.766296,-159.13,370.254|1.52914,3.88346,-192.325,399.457|0.452002,0.452283,-260.651,401.29|
4.15004,1.91834,-305.333,207.129|4.32001,0.0777341,-190.932,89.1659|0.0497885,1.16718,-262.84,98.3492|0.178095,2.63512,-335.614,25.9837|0.164055,0.307493,-269.005,59.2671|2.7401,2.15777,-152.01,138.686|1.43055,3.93626,-131.119,168.797|3.40683,0.770626,-223.262,207.757|0.765771,0.693347,-212.235,192.527|4.53713,4.59338,-295.413,210.872|4.72602,1.54722,-197.515,317.831|2.48691,0.226234,-249.454,163.004|2.07886,0.877455,-204.291,177.33|0.72426,1.29177,-188.504,288.706|4.09666,2.79444,-176.002,292.578|1.11056,3.58629,-152.38,279.712|1.69694,2.29049,-183.413,339.081|3.51878,0.769998,-159.097,370.177|1.52722,3.88745,-191.814,399.931|0.449395,0.456288,-260.713,400.479|
4.14699,1.92041,-305.25,207.329|4.31811,0.0786161,-190.13,88.1997|0.0471512,1.16817,-263.732,98.6116|0.174732,2.63539,-336.367,26.205|0.16136,0.308076,-269.495,58.3433|2.73858,2.15916,-151.958,139.146|1.42925,3.93796,-130.897,169.414|3.40459,0.772703,-223.311,207.702|0.763652,0.695267,-211.916,192.028|4.53418,4.59549,-295.376,211.025|4.72406,1.55039,-196.363,317.662|2.48441,0.227854,-249.83,161.973|2.07682,0.879229,-204.641,177.35|0.722377,1.29466,-188.307,289.051|4.0949,2.79737,-175.939,293.563|1.10903,3.58909,-152.91,279.657|1.69511,2.29388,-183.444,339.118|3.51719,0.773699,-159.065,370.1|1.52531,3.89146,-191.304,400.407|0.446787,0.460285,-260.774,399.672|
4.14394,1.92249,-305.167,207.528|4.31622,0.0794884,-189.328,87.234|0.0445049,1.16916,-264.624,98.8722|0.17136,2.63565,-337.118,26.4301|0.15866,0.30865,-269.984,57.4194|2.73706,2.16056,-151.908,139.605|1.42794,3.93966,-130.675,170.028|3.40236,0.774779,-223.36,207.644|0.761536,0.697183,-211.597,191.529|4.53123,4.5976,-295.338,211.178|4.72211,1.55357,-195.21,317.493|2.48191,0.229463,-250.204,160.942|2.07477,0.881003,-204.991,177.371|0.720496,1.29755,-188.108,289.396|4.09314,2.80032,-175.876,294.547|1.1075,3.59188,-153.443,279.602|1.69327,2.29727,-183.474,339.154|3.5156,0.777399,-159.032,370.024|1.5234,3.89547,-190.796,400.887|0.444179,0.464274,-260.836,398.869|
