1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.29199, 1.29199, 1.29197, 1.29197, 1.29192, 1.29191, 1.29175, 1.29172, 1.2913, 1.29123, 1.29023, 1.29004, 1.28795, 1.28747, 1.28369, 1.28256, 1.27677, 1.27427, 1.26711, 1.2621, 1.25545, 1.24673, 1.24302, 1.23066, 1.23072, 1.2177, 1.2191, 1.21104, 1.20953, 1.21043, 1.20461, 1.2118, 1.20509, 1.21062, 1.20655, 1.20632, 1.20324, 1.20241, 1.1968, 1.20186, 1.19555, 1.2039, 1.20171, 1.2054, 1.20677, 1.20437, 1.20583, 1.20232, 1.20444, 1.20189, 1.20481, 1.20239, 1.20375, 1.20237, 1.20298, 1.2026, 1.2033, 1.20257, 1.20267, 1.20205, 1.2029, 1.20199, 1.20312, 1.20167, 1.20303, 1.20159, 1.20352, 1.20158, 1.20316, 1.2015, 1.20342, 1.20154, 1.20293, 1.20152, 1.2029, 1.20154, 1.20244, 1.2016, 1.20229, 1.20165, 1.20197, 1.20183, 1.08839, 1.08958, 1.08953, 1.0887, 1.08805, 1.08982, 1.08947, 1.08912, 1.0874, 1.09007, 1.08904, 1.08936, 1.0866, 1.0896, 1.08809, 1.08857, 1.08664, 1.0875, 1.08688, 1.08616, 1.08861, 1.08464, 1.0863, 1.08387, 1.09046, 1.08523, 1.08809, 1.0868, 1.08736, 1.09103, 1.09218, 1.09456, 1.08809, 1.09186, 1.09128, 1.09008, 1.09775, 1.08641, 1.08616, 1.08072, 1.0827, 1.08659, 1.1004, 1.09282, 1.09999, 1.0808, 1.07663, 1.07055, 1.07259, 1.08182, 1.0924, 1.09459, 1.09774, 1.08667, 1.07855, 1.07585, 1.06584, 1.08673, 1.07647, 1.11157, 1.09186, 1.11853, 1.08461, 1.09312, 1.05677, 1.05571, 1.02958, 1.02737, 1.01296, 1.01175, 1.00504, 1.00456, 1.00179, 1.00163, 1.00058, 1.00054, 1.00018, 1.00017, 1.00005, 1.00005, 1.00001, 1.00001, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.29199, 1.29199, 1.29197, 1.29197, 1.29192, 1.29191, 1.29175, 1.29173, 1.2913, 1.29124, 1.29024, 1.29005, 1.28798, 1.2875, 1.28374, 1.28258, 1.27683, 1.27426, 1.26714, 1.26197, 1.25538, 1.24645, 1.24283, 1.23036, 1.23052, 1.21784, 1.21924, 1.21199, 1.21053, 1.21174, 1.20639, 1.21206, 1.20615, 1.20923, 1.20532, 1.20509, 1.20129, 1.20324, 1.19752, 1.20269, 1.19746, 1.20087, 1.19925, 1.20036, 1.20179, 1.2037, 1.20579, 1.20581, 1.20709, 1.20293, 1.20424, 1.20063, 1.20303, 1.2012, 1.20335, 1.20124, 1.20347, 1.20272, 1.20502, 1.20465, 1.20511, 1.20434, 1.20498, 1.20457, 1.20439, 1.20349, 1.20283, 1.20229, 1.20233, 1.20135, 1.20055, 1.20023, 1.20049, 1.1996, 1.19917, 1.19913, 1.19936, 1.19872, 1.19859, 1.19875, 1.19883, 1.19846, 1.08914, 1.09023, 1.09017, 1.08941, 1.0889, 1.09033, 1.09001, 1.08972, 1.0886, 1.09034, 1.08952, 1.0898, 1.08842, 1.08977, 1.08865, 1.08908, 1.08888, 1.0882, 1.08773, 1.0873, 1.08986, 1.08641, 1.0877, 1.08583, 1.08955, 1.0867, 1.08965, 1.08786, 1.08756, 1.08995, 1.09163, 1.09305, 1.09133, 1.09221, 1.09176, 1.09106, 1.09782, 1.09038, 1.0937, 1.08599, 1.0869, 1.08486, 1.09223, 1.08646, 1.09321, 1.08113, 1.08199, 1.07631, 1.08009, 1.083, 1.09109, 1.08949, 1.0916, 1.08359, 1.07661, 1.07823, 1.06827, 1.09035, 1.07837, 1.11176, 1.09061, 1.11579, 1.08262, 1.09114, 1.05616, 1.05526, 1.02976, 1.02746, 1.01319, 1.01186, 1.00516, 1.00462, 1.00183, 1.00165, 1.0006, 1.00055, 1.00018, 1.00017, 1.00005, 1.00005, 1.00001, 1.00001, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.29199, 1.29199, 1.29196, 1.29196, 1.29188, 1.29187, 1.29165, 1.29161, 1.29107, 1.29097, 1.28976, 1.2895, 1.28716, 1.28652, 1.28259, 1.28115, 1.27558, 1.27261, 1.2662, 1.26074, 1.25509, 1.24656, 1.24305, 1.23228, 1.23079, 1.2206, 1.21929, 1.21317, 1.21033, 1.20996, 1.20576, 1.20965, 1.20528, 1.21015, 1.20556, 1.20902, 1.20345, 1.20568, 1.20064, 1.20344, 1.20212, 1.2053, 1.20695, 1.20753, 1.2075, 1.20538, 1.20379, 1.20294, 1.20362, 1.20433, 1.20503, 1.20421, 1.20303, 1.20158, 1.20215, 1.20063, 1.20132, 1.19841, 1.19913, 1.19662, 1.19999, 1.19746, 1.19992, 1.19756, 1.20123, 1.1995, 1.20296, 1.20104, 1.20346, 1.20253, 1.20546, 1.20385, 1.205, 1.20475, 1.20652, 1.20522, 1.20564, 1.20588, 1.20663, 1.20569, 1.20578, 1.20638, 1.08253, 1.08291, 1.08329, 1.08242, 1.08316, 1.08282, 1.08387, 1.08291, 1.08445, 1.08327, 1.08465, 1.0842, 1.08664, 1.08468, 1.08589, 1.08642, 1.08957, 1.08748, 1.08821, 1.08919, 1.09167, 1.09114, 1.09194, 1.09144, 1.09062, 1.0922, 1.09387, 1.09122, 1.08852, 1.08656, 1.08629, 1.08568, 1.08746, 1.08385, 1.08121, 1.08193, 1.08383, 1.0896, 1.09485, 1.09339, 1.09489, 1.08512, 1.09035, 1.08052, 1.08999, 1.08261, 1.08574, 1.08221, 1.08124, 1.08275, 1.08578, 1.0862, 1.09011, 1.08603, 1.08316, 1.08311, 1.07381, 1.08846, 1.07517, 1.10146, 1.0817, 1.10633, 1.0779, 1.09056, 1.05835, 1.06043, 1.03403, 1.03257, 1.01625, 1.01497, 1.00673, 1.00613, 1.00251, 1.00229, 1.00086, 1.00079, 1.00027, 1.00025, 1.00008, 1.00008, 1.00002, 1.00002, 1.00001, 1.00001, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.29199, 1.29199, 1.29196, 1.29196, 1.29188, 1.29187, 1.29165, 1.29162, 1.29109, 1.29099, 1.28981, 1.28955, 1.28725, 1.28659, 1.28273, 1.28121, 1.27575, 1.27254, 1.26628, 1.26037, 1.25491, 1.24579, 1.24254, 1.23157, 1.23029, 1.22101, 1.21981, 1.21556, 1.21313, 1.21321, 1.21033, 1.21073, 1.20789, 1.20762, 1.20308, 1.20588, 1.19961, 1.20537, 1.20167, 1.20342, 1.20425, 1.20033, 1.20139, 1.19974, 1.19907, 1.20174, 1.20203, 1.20252, 1.20356, 1.20225, 1.20326, 1.20328, 1.20518, 1.20301, 1.20503, 1.20182, 1.20419, 1.20292, 1.20421, 1.20255, 1.20261, 1.20222, 1.20251, 1.20299, 1.20113, 1.20191, 1.2008, 1.20223, 1.20029, 1.20151, 1.19964, 1.20134, 1.20013, 1.20092, 1.19922, 1.20087, 1.20029, 1.2003, 1.19935, 1.20066, 1.20049, 1.19976, 1.08705, 1.0862, 1.08646, 1.08675, 1.08786, 1.08603, 1.08674, 1.08688, 1.0893, 1.0862, 1.08711, 1.08755, 1.09116, 1.08728, 1.08794, 1.08894, 1.09235, 1.08983, 1.0902, 1.09116, 1.09113, 1.093, 1.09404, 1.09352, 1.08884, 1.09282, 1.09502, 1.09292, 1.09314, 1.08819, 1.08886, 1.08697, 1.09599, 1.09015, 1.0904, 1.08811, 1.08671, 1.092, 1.10081, 1.09655, 1.0991, 1.08483, 1.08096, 1.07575, 1.08176, 1.08414, 1.0951, 1.09005, 1.09382, 1.08251, 1.08256, 1.07628, 1.0779, 1.08048, 1.0788, 1.08874, 1.07884, 1.09646, 1.07905, 1.1017, 1.0789, 1.09992, 1.07302, 1.08521, 1.05636, 1.0588, 1.03429, 1.03266, 1.01687, 1.01527, 1.00709, 1.0063, 1.00266, 1.00236, 1.00091, 1.00081, 1.00029, 1.00026, 1.00009, 1.00008, 1.00002, 1.00002, 1.00001, 1.00001, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.29199, 1.29199, 1.29198, 1.29198, 1.29193, 1.29192, 1.29179, 1.29177, 1.29143, 1.29137, 1.2906, 1.29043, 1.28886, 1.28844, 1.28567, 1.2847, 1.28056, 1.27851, 1.2734, 1.26951, 1.26444, 1.25818, 1.25408, 1.24599, 1.24262, 1.23478, 1.23077, 1.22548, 1.22026, 1.21771, 1.21307, 1.21133, 1.2092, 1.20788, 1.20652, 1.20845, 1.20416, 1.21052, 1.20434, 1.21031, 1.20834, 1.2084, 1.21191, 1.20774, 1.20978, 1.20765, 1.20523, 1.20698, 1.2053, 1.20705, 1.20636, 1.2056, 1.20256, 1.20118, 1.20035, 1.19893, 1.20073, 1.19768, 1.19813, 1.19537, 1.19864, 1.1966, 1.19969, 1.19737, 1.19925, 1.19844, 1.20211, 1.20092, 1.20162, 1.20166, 1.20376, 1.2035, 1.20372, 1.20397, 1.20441, 1.2048, 1.20494, 1.20485, 1.20457, 1.20534, 1.20544, 1.20488, 1.20469, 1.20552, 1.08947, 1.08679, 1.08714, 1.08891, 1.09062, 1.0867, 1.08766, 1.08878, 1.09208, 1.08694, 1.08822, 1.08877, 1.09277, 1.08773, 1.08883, 1.0885, 1.09081, 1.08878, 1.08996, 1.08769, 1.08565, 1.08805, 1.09065, 1.08699, 1.08291, 1.08412, 1.08661, 1.08658, 1.09021, 1.08411, 1.08241, 1.08319, 1.08958, 1.0911, 1.08959, 1.08793, 1.07989, 1.08425, 1.08958, 1.08968, 1.0946, 1.08293, 1.08077, 1.07525, 1.08274, 1.08696, 1.09811, 1.09499, 1.09322, 1.08306, 1.07745, 1.07534, 1.07827, 1.08459, 1.08804, 1.0936, 1.08563, 1.09082, 1.07327, 1.08524, 1.06572, 1.08537, 1.0652, 1.08328, 1.05895, 1.06698, 1.04158, 1.04208, 1.02282, 1.02151, 1.01037, 1.00949, 1.00413, 1.00375, 1.00149, 1.00136, 1.00049, 1.00045, 1.00015, 1.00014, 1.00004, 1.00004, 1.00001, 1.00001, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.29199, 1.29199, 1.29198, 1.29198, 1.29193, 1.29193, 1.2918, 1.29178, 1.29145, 1.29139, 1.29063, 1.29047, 1.28893, 1.28851, 1.28581, 1.28479, 1.28078, 1.27856, 1.27363, 1.26936, 1.26453, 1.25761, 1.25382, 1.24501, 1.24198, 1.23403, 1.23031, 1.22617, 1.22141, 1.22054, 1.21707, 1.21513, 1.21473, 1.21006, 1.20955, 1.2074, 1.2029, 1.20699, 1.20233, 1.20612, 1.20773, 1.20461, 1.20893, 1.20415, 1.20394, 1.20271, 1.20085, 1.19849, 1.19952, 1.1964, 1.19798, 1.1996, 1.20081, 1.20236, 1.20388, 1.20288, 1.20397, 1.20591, 1.20504, 1.20687, 1.20376, 1.20489, 1.2028, 1.20573, 1.20163, 1.20358, 1.19954, 1.20224, 1.1999, 1.20174, 1.19757, 1.20006, 1.19907, 1.20011, 1.19728, 1.19932, 1.19878, 1.19918, 1.19781, 1.19907, 1.19875, 1.19875, 1.19838, 1.19888, 1.09216, 1.08825, 1.08846, 1.09143, 1.09311, 1.08833, 1.08903, 1.09088, 1.09386, 1.08881, 1.09008, 1.09041, 1.09315, 1.08989, 1.09172, 1.09016, 1.08973, 1.09111, 1.09367, 1.09063, 1.08596, 1.09064, 1.0936, 1.09192, 1.08968, 1.08897, 1.08891, 1.09099, 1.09947, 1.09255, 1.09267, 1.08831, 1.0952, 1.09512, 1.10137, 1.09585, 1.0889, 1.08522, 1.08746, 1.08648, 1.09416, 1.08874, 1.08566, 1.08402, 1.0855, 1.08855, 1.10027, 1.09158, 1.09604, 1.07814, 1.07486, 1.06976, 1.07044, 1.08265, 1.08381, 1.09881, 1.08825, 1.09728, 1.07576, 1.08521, 1.06316, 1.07884, 1.05979, 1.07612, 1.05552, 1.06365, 1.04125, 1.04168, 1.02357, 1.02186, 1.01095, 1.00975, 1.0044, 1.00387, 1.00159, 1.0014, 1.00053, 1.00047, 1.00016, 1.00015, 1.00005, 1.00004, 1.00001, 1.00001, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.29199, 1.29199, 1.29196, 1.29196, 1.29188, 1.29186, 1.29165, 1.29161, 1.29109, 1.29098, 1.28987, 1.28959, 1.28752, 1.28685, 1.28357, 1.28208, 1.27781, 1.27485, 1.27044, 1.26539, 1.26183, 1.25491, 1.25213, 1.24525, 1.24144, 1.23753, 1.23084, 1.23083, 1.22254, 1.22326, 1.21759, 1.21502, 1.21383, 1.20918, 1.20894, 1.20795, 1.20553, 1.20977, 1.20858, 1.21227, 1.21563, 1.21448, 1.21687, 1.21425, 1.21067, 1.21039, 1.20723, 1.20698, 1.20811, 1.20579, 1.20448, 1.20292, 1.20068, 1.2006, 1.20245, 1.20056, 1.19998, 1.19794, 1.1977, 1.19782, 1.20058, 1.19985, 1.19874, 1.1992, 1.20105, 1.20184, 1.20194, 1.20193, 1.20091, 1.20232, 1.20323, 1.20248, 1.2003, 1.20185, 1.20291, 1.2015, 1.19979, 1.20134, 1.20208, 1.20042, 1.19964, 1.20117, 1.20142, 1.19982, 1.08853, 1.08546, 1.08579, 1.08799, 1.08915, 1.08583, 1.08705, 1.08742, 1.08937, 1.0867, 1.0893, 1.08667, 1.08814, 1.08785, 1.09192, 1.08633, 1.08517, 1.08828, 1.09265, 1.08751, 1.0841, 1.08591, 1.08769, 1.08819, 1.08978, 1.08329, 1.08039, 1.08319, 1.09125, 1.08934, 1.08961, 1.08346, 1.08319, 1.08793, 1.09308, 1.09432, 1.08806, 1.08063, 1.07789, 1.07641, 1.08217, 1.08493, 1.08284, 1.08518, 1.08506, 1.08794, 1.09775, 1.09287, 1.0953, 1.08341, 1.07626, 1.07479, 1.07398, 1.08553, 1.08993, 1.09749, 1.09131, 1.08754, 1.06982, 1.06883, 1.05152, 1.06445, 1.0512, 1.07228, 1.0564, 1.07159, 1.04933, 1.05373, 1.03185, 1.03108, 1.0161, 1.01486, 1.00687, 1.00622, 1.0026, 1.00236, 1.0009, 1.00082, 1.00029, 1.00026, 1.00009, 1.00008, 1.00002, 1.00002, 1.00001, 1.00001, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.29199, 1.29199, 1.29196, 1.29196, 1.29188, 1.29187, 1.29166, 1.29162, 1.29111, 1.29101, 1.28992, 1.28964, 1.28762, 1.28693, 1.28376, 1.28217, 1.27807, 1.27486, 1.27069, 1.26512, 1.26191, 1.25421, 1.25185, 1.2443, 1.2409, 1.23706, 1.23085, 1.23178, 1.22452, 1.22582, 1.22199, 1.21828, 1.21861, 1.21187, 1.21172, 1.20889, 1.20718, 1.20772, 1.21013, 1.2069, 1.21317, 1.20735, 1.20895, 1.20695, 1.20445, 1.20233, 1.20348, 1.19747, 1.19949, 1.19721, 1.19634, 1.19803, 1.19854, 1.19881, 1.19983, 1.20435, 1.20177, 1.20935, 1.20387, 1.20811, 1.20368, 1.20904, 1.20393, 1.20796, 1.20112, 1.20334, 1.20126, 1.20317, 1.19907, 1.19977, 1.1985, 1.19926, 1.19871, 1.19816, 1.19675, 1.19784, 1.19892, 1.19718, 1.19603, 1.19793, 1.19887, 1.19646, 1.19604, 1.19845, 1.08917, 1.08872, 1.08898, 1.08906, 1.08889, 1.08916, 1.09038, 1.08863, 1.08812, 1.08991, 1.09311, 1.08815, 1.087, 1.0905, 1.0961, 1.08875, 1.08704, 1.09018, 1.09573, 1.0915, 1.09201, 1.08966, 1.08985, 1.09328, 1.10094, 1.09355, 1.08948, 1.08948, 1.09537, 1.09696, 1.10097, 1.09167, 1.08852, 1.08506, 1.09458, 1.09417, 1.09735, 1.08977, 1.08538, 1.08369, 1.08869, 1.09386, 1.09561, 1.09551, 1.09172, 1.08607, 1.09104, 1.08136, 1.08847, 1.0776, 1.07652, 1.07672, 1.07415, 1.08823, 1.0864, 1.09884, 1.08826, 1.08894, 1.06913, 1.06855, 1.05011, 1.06006, 1.04712, 1.06524, 1.0521, 1.06651, 1.04778, 1.05222, 1.0323, 1.03122, 1.01681, 1.01518, 1.00727, 1.0064, 1.00277, 1.00243, 1.00096, 1.00084, 1.00031, 1.00027, 1.00009, 1.00008, 1.00003, 1.00002, 1.00001, 1.00001, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.29199, 1.29199, 1.29198, 1.29198, 1.29193, 1.29192, 1.29179, 1.29177, 1.29143, 1.29136, 1.29059, 1.29041, 1.28887, 1.28841, 1.28578, 1.28473, 1.28099, 1.27878, 1.27455, 1.27049, 1.26691, 1.26075, 1.25843, 1.25147, 1.24915, 1.24452, 1.23951, 1.23991, 1.23125, 1.2353, 1.22622, 1.22855, 1.22337, 1.22059, 1.2192, 1.21421, 1.21348, 1.21049, 1.2113, 1.20957, 1.21514, 1.21288, 1.2186, 1.2183, 1.21603, 1.21833, 1.21247, 1.21212, 1.21165, 1.20778, 1.2078, 1.20644, 1.20308, 1.20393, 1.20481, 1.20257, 1.20367, 1.20131, 1.19882, 1.20018, 1.20236, 1.20275, 1.20243, 1.20243, 1.20121, 1.20288, 1.20471, 1.2035, 1.20008, 1.20062, 1.20182, 1.20042, 1.19863, 1.19754, 1.19801, 1.197, 1.19743, 1.19529, 1.19537, 1.19538, 1.19667, 1.1941, 1.19404, 1.19537, 1.196, 1.1937, 1.07807, 1.08185, 1.08233, 1.0784, 1.07782, 1.0823, 1.08412, 1.07872, 1.078, 1.08306, 1.08705, 1.0795, 1.0795, 1.08332, 1.08938, 1.08238, 1.08423, 1.08339, 1.0878, 1.08866, 1.09328, 1.08732, 1.08404, 1.09239, 1.09809, 1.09658, 1.09112, 1.08674, 1.08527, 1.09088, 1.09598, 1.08757, 1.0845, 1.07325, 1.07941, 1.08074, 1.08546, 1.08497, 1.07961, 1.08133, 1.08167, 1.09107, 1.08861, 1.09208, 1.08365, 1.08088, 1.08393, 1.08207, 1.09034, 1.08761, 1.08439, 1.08485, 1.0782, 1.08604, 1.08552, 1.08955, 1.08652, 1.07807, 1.06615, 1.05706, 1.0437, 1.04918, 1.03987, 1.05989, 1.05034, 1.07149, 1.05422, 1.06448, 1.04177, 1.04283, 1.02385, 1.02243, 1.01101, 1.00998, 1.0044, 1.00396, 1.00159, 1.00143, 1.00052, 1.00048, 1.00016, 1.00015, 1.00005, 1.00004, 1.00001, 1.00001, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.29199, 1.29199, 1.29198, 1.29198, 1.29193, 1.29192, 1.29179, 1.29177, 1.29144, 1.29137, 1.29062, 1.29044, 1.28893, 1.28847, 1.28591, 1.28481, 1.2812, 1.27885, 1.27483, 1.27041, 1.26714, 1.26036, 1.25846, 1.25072, 1.24889, 1.24376, 1.23928, 1.23986, 1.23205, 1.23649, 1.22903, 1.23072, 1.22751, 1.22303, 1.22258, 1.21647, 1.21615, 1.21217, 1.21563, 1.20957, 1.21904, 1.20931, 1.21552, 1.20922, 1.207, 1.20483, 1.20431, 1.19975, 1.20332, 1.20033, 1.19909, 1.20158, 1.19942, 1.20073, 1.20178, 1.2047, 1.20046, 1.20849, 1.20023, 1.20466, 1.20034, 1.20385, 1.20028, 1.20515, 1.199, 1.20011, 1.19969, 1.20101, 1.20095, 1.20088, 1.19911, 1.19943, 1.20255, 1.2012, 1.19907, 1.19978, 1.20239, 1.20052, 1.19936, 1.20015, 1.20134, 1.19992, 1.19965, 1.20022, 1.2005, 1.19975, 1.08581, 1.09278, 1.09318, 1.0868, 1.08526, 1.09312, 1.09443, 1.0882, 1.08584, 1.09353, 1.09592, 1.0904, 1.08921, 1.09299, 1.09587, 1.09372, 1.09677, 1.09183, 1.09231, 1.09568, 1.1041, 1.09383, 1.08977, 1.09117, 1.09796, 1.09841, 1.09995, 1.0896, 1.0869, 1.0885, 1.09721, 1.09584, 1.09459, 1.08337, 1.08636, 1.08455, 1.0943, 1.0962, 1.09443, 1.09417, 1.09395, 1.09561, 1.09792, 1.0937, 1.08754, 1.07907, 1.07778, 1.07545, 1.08337, 1.08541, 1.08649, 1.09, 1.08202, 1.08915, 1.08166, 1.08671, 1.07899, 1.07504, 1.06246, 1.05626, 1.0429, 1.04706, 1.03767, 1.05439, 1.0462, 1.06542, 1.05135, 1.06145, 1.04144, 1.04238, 1.0245, 1.0227, 1.01152, 1.0102, 1.00464, 1.00406, 1.00168, 1.00147, 1.00055, 1.00049, 1.00017, 1.00015, 1.00005, 1.00004, 1.00001, 1.00001, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
